r,C_d
0.000000000000000000e+00,2.464737323962211679e+00
1.000000000000000000e+00,1.153574278180790724e+00
2.000000000000000000e+00,1.216816231746290056e+00
3.000000000000000000e+00,1.280514021265690694e+00
4.000000000000000000e+00,1.212613047372242736e+00
5.000000000000000000e+00,1.217977559601240989e+00
6.000000000000000000e+00,1.164793995453008213e+00
7.000000000000000000e+00,1.140673342955078828e+00
8.000000000000000000e+00,1.104097365083110738e+00
9.000000000000000000e+00,1.073156941841816980e+00
1.000000000000000000e+01,1.049772706397879674e+00
1.100000000000000000e+01,1.030438712629709652e+00
1.200000000000000000e+01,1.017670159011044628e+00
1.300000000000000000e+01,1.010056205537065876e+00
1.400000000000000000e+01,1.007545865238802740e+00
1.500000000000000000e+01,1.008839617733996219e+00
1.600000000000000000e+01,1.013994683759337878e+00
1.700000000000000000e+01,1.022128115634491463e+00
1.800000000000000000e+01,1.032284424742784035e+00
1.900000000000000000e+01,1.043695877736233291e+00
2.000000000000000000e+01,1.055580291500716639e+00
2.100000000000000000e+01,1.067226497948140729e+00
2.200000000000000000e+01,1.078007241349877132e+00
2.300000000000000000e+01,1.086776545609058342e+00
2.400000000000000000e+01,1.093999091548404579e+00
2.500000000000000000e+01,1.099488512556171749e+00
2.600000000000000000e+01,1.103315480353460609e+00
2.700000000000000000e+01,1.105644552553718629e+00
2.800000000000000000e+01,1.106642124045235986e+00
2.900000000000000000e+01,1.106462479648454789e+00
3.000000000000000000e+01,1.105260848138214458e+00
3.100000000000000000e+01,1.103158235359404271e+00
3.200000000000000000e+01,1.100190206005312588e+00
3.300000000000000000e+01,1.096352644608542093e+00
3.400000000000000000e+01,1.091536852756875176e+00
3.500000000000000000e+01,1.085595882733385142e+00
3.600000000000000000e+01,1.078362968435440772e+00
3.700000000000000000e+01,1.069640015622399964e+00
3.800000000000000000e+01,1.059272278079542273e+00
3.900000000000000000e+01,1.047175262515113836e+00
4.000000000000000000e+01,1.033338264366577386e+00
4.100000000000000000e+01,1.017887752961479375e+00
4.200000000000000000e+01,1.000843228525119644e+00
4.300000000000000000e+01,9.836585516088701686e-01
4.400000000000000000e+01,9.669391748534218456e-01
4.500000000000000000e+01,9.514991568993377280e-01
4.600000000000000000e+01,9.382799639686952853e-01
4.700000000000000000e+01,9.280902610789623086e-01
4.800000000000000000e+01,9.217474719885776491e-01
4.900000000000000000e+01,9.194164671475065775e-01
5.000000000000000000e+01,9.221390083487923661e-01
5.100000000000000000e+01,9.301155628160555633e-01
5.200000000000000000e+01,9.433775280027769661e-01
5.300000000000000000e+01,9.619225342924366817e-01
5.400000000000000000e+01,9.847950723960484654e-01
5.500000000000000000e+01,1.011185178332866252e+00
5.600000000000000000e+01,1.041015452278522657e+00
5.700000000000000000e+01,1.071732361586803961e+00
5.800000000000000000e+01,1.103394934047004172e+00
5.900000000000000000e+01,1.132494726410128161e+00
6.000000000000000000e+01,1.159359864462281342e+00
6.100000000000000000e+01,1.179730862379936518e+00
6.200000000000000000e+01,1.191294405794040889e+00
