r,C_d
0.000000000000000000e+00,6.318684084270441481e+00
1.000000000000000000e+00,3.825471225536276609e+00
2.000000000000000000e+00,3.840265080908952466e+00
3.000000000000000000e+00,3.962138055026917183e+00
4.000000000000000000e+00,3.954107819516114120e+00
5.000000000000000000e+00,3.933987173617480515e+00
6.000000000000000000e+00,3.906641704622573652e+00
7.000000000000000000e+00,3.876584832733839470e+00
8.000000000000000000e+00,3.845360808399832298e+00
9.000000000000000000e+00,3.813522116045876764e+00
1.000000000000000000e+01,3.782220533343630287e+00
1.100000000000000000e+01,3.751444039691878896e+00
1.200000000000000000e+01,3.721653742391330066e+00
1.300000000000000000e+01,3.692526829210577510e+00
1.400000000000000000e+01,3.663464794176303663e+00
1.500000000000000000e+01,3.635367697745161220e+00
1.600000000000000000e+01,3.607890629106520919e+00
1.700000000000000000e+01,3.580438474214711064e+00
1.800000000000000000e+01,3.553939290713191479e+00
1.900000000000000000e+01,3.528066633652288342e+00
2.000000000000000000e+01,3.502175999155633601e+00
2.100000000000000000e+01,3.477620944564579375e+00
2.200000000000000000e+01,3.453927036201509093e+00
2.300000000000000000e+01,3.431818517811262570e+00
2.400000000000000000e+01,3.411227391034280298e+00
2.500000000000000000e+01,3.391468540061090220e+00
2.600000000000000000e+01,3.372859478139557332e+00
2.700000000000000000e+01,3.355368683300737231e+00
2.800000000000000000e+01,3.338521797032965921e+00
2.900000000000000000e+01,3.322981223903826109e+00
3.000000000000000000e+01,3.309005497849853317e+00
3.100000000000000000e+01,3.296515152375498303e+00
3.200000000000000000e+01,3.285366126661440234e+00
3.300000000000000000e+01,3.275356578590246759e+00
3.400000000000000000e+01,3.266272569838450934e+00
3.500000000000000000e+01,3.257894996359328665e+00
3.600000000000000000e+01,3.250815220194648969e+00
3.700000000000000000e+01,3.244615720421273775e+00
3.800000000000000000e+01,3.238663571611630765e+00
3.900000000000000000e+01,3.233547183145229820e+00
4.000000000000000000e+01,3.228850065228142885e+00
4.100000000000000000e+01,3.224761691333502878e+00
4.200000000000000000e+01,3.220878878169763482e+00
4.300000000000000000e+01,3.217536129652640575e+00
4.400000000000000000e+01,3.214284977052551895e+00
4.500000000000000000e+01,3.211966103429585662e+00
4.600000000000000000e+01,3.210651874998414090e+00
4.700000000000000000e+01,3.209691699097385165e+00
4.800000000000000000e+01,3.209794671895173312e+00
4.900000000000000000e+01,3.211068747052371553e+00
5.000000000000000000e+01,3.213031654159275607e+00
5.100000000000000000e+01,3.216217032343648974e+00
5.200000000000000000e+01,3.220309648649656520e+00
5.300000000000000000e+01,3.225951968952401661e+00
5.400000000000000000e+01,3.232607164676587708e+00
5.500000000000000000e+01,3.240304520479493355e+00
5.600000000000000000e+01,3.248227366026665841e+00
5.700000000000000000e+01,3.255467377031381560e+00
5.800000000000000000e+01,3.262428230129941209e+00
5.900000000000000000e+01,3.269344282494387688e+00
6.000000000000000000e+01,3.276505639129989156e+00
6.100000000000000000e+01,3.283652135494470770e+00
6.200000000000000000e+01,3.289742763695341132e+00
