site,n
0.000000000000000000e+00,3.779215251526248931e-01
1.000000000000000000e+00,5.704693012172038502e-01
2.000000000000000000e+00,7.684962855701784612e-01
3.000000000000000000e+00,9.330529438501879991e-01
4.000000000000000000e+00,1.068864209038822288e+00
5.000000000000000000e+00,1.162582335518608234e+00
6.000000000000000000e+00,1.239314112349569674e+00
7.000000000000000000e+00,1.278858133265007968e+00
8.000000000000000000e+00,1.297313819471440866e+00
9.000000000000000000e+00,1.297931707215592700e+00
1.000000000000000000e+01,1.285238401511103579e+00
1.100000000000000000e+01,1.261845083556469405e+00
1.200000000000000000e+01,1.231914043121978386e+00
1.300000000000000000e+01,1.195359854239522956e+00
1.400000000000000000e+01,1.153955246125355938e+00
1.500000000000000000e+01,1.109278734861060878e+00
1.600000000000000000e+01,1.062231944944854511e+00
1.700000000000000000e+01,1.014412260431043933e+00
1.800000000000000000e+01,9.674024947008943442e-01
1.900000000000000000e+01,9.230838116313015984e-01
2.000000000000000000e+01,8.836182104063836640e-01
2.100000000000000000e+01,8.506726402337012605e-01
2.200000000000000000e+01,8.260121660048832526e-01
2.300000000000000000e+01,8.108838304900586325e-01
2.400000000000000000e+01,8.060222991317580465e-01
2.500000000000000000e+01,8.109232870034603913e-01
2.600000000000000000e+01,8.252646914688338553e-01
2.700000000000000000e+01,8.470210898209743489e-01
2.800000000000000000e+01,8.741127504675291204e-01
2.900000000000000000e+01,9.043687959087597372e-01
3.000000000000000000e+01,9.357543442066543760e-01
3.100000000000000000e+01,9.657577246503256108e-01
3.200000000000000000e+01,9.932770256388525620e-01
3.300000000000000000e+01,1.017192790301457261e+00
3.400000000000000000e+01,1.036348981679429127e+00
3.500000000000000000e+01,1.050849751524927322e+00
3.600000000000000000e+01,1.060721223392549595e+00
3.700000000000000000e+01,1.066253396921973851e+00
3.800000000000000000e+01,1.067894181326823899e+00
3.900000000000000000e+01,1.065955698457247802e+00
4.000000000000000000e+01,1.061099461972484503e+00
4.100000000000000000e+01,1.054122106602525477e+00
4.200000000000000000e+01,1.045675542175337869e+00
4.300000000000000000e+01,1.036356846622759287e+00
4.400000000000000000e+01,1.026702056223118165e+00
4.500000000000000000e+01,1.017155223217817817e+00
4.600000000000000000e+01,1.008147319628493577e+00
4.700000000000000000e+01,1.000013829665248100e+00
4.800000000000000000e+01,9.930117926725899880e-01
4.900000000000000000e+01,9.873126107951544217e-01
5.000000000000000000e+01,9.830167564361149690e-01
5.100000000000000000e+01,9.801403842342266692e-01
5.200000000000000000e+01,9.786490973393335846e-01
5.300000000000000000e+01,9.784011888773572752e-01
5.400000000000000000e+01,9.792755375503567894e-01
5.500000000000000000e+01,9.810448274328775753e-01
5.600000000000000000e+01,9.835115519992367883e-01
5.700000000000000000e+01,9.864510403719040088e-01
5.800000000000000000e+01,9.896320322006718628e-01
5.900000000000000000e+01,9.928872612932586605e-01
6.000000000000000000e+01,9.960171836018079095e-01
6.100000000000000000e+01,9.988967419798319147e-01
6.200000000000000000e+01,1.001402473250150749e+00
6.300000000000000000e+01,1.003471875576325889e+00
6.400000000000000000e+01,1.005056033689044837e+00
6.500000000000000000e+01,1.006136433122240881e+00
6.600000000000000000e+01,1.006729920840436554e+00
6.700000000000000000e+01,1.006869491871073663e+00
6.800000000000000000e+01,1.006597518735573127e+00
6.900000000000000000e+01,1.005981399360819539e+00
7.000000000000000000e+01,1.005088974749438258e+00
7.100000000000000000e+01,1.003998774297676144e+00
7.200000000000000000e+01,1.002780771786764946e+00
7.300000000000000000e+01,1.001519172867238128e+00
7.400000000000000000e+01,1.000281896256394409e+00
7.500000000000000000e+01,9.991394607400727601e-01
7.600000000000000000e+01,9.981438797729403900e-01
7.700000000000000000e+01,9.973545985916347778e-01
7.800000000000000000e+01,9.967985965757760747e-01
7.900000000000000000e+01,9.965109970840152487e-01
