site,n
0.000000000000000000e+00,6.056810842681001512e-03
1.000000000000000000e+00,1.459141466520947061e-01
2.000000000000000000e+00,6.373861731458488888e-01
3.000000000000000000e+00,9.231762031255010825e-01
4.000000000000000000e+00,1.197769468153365047e+00
5.000000000000000000e+00,1.397341506249056620e+00
6.000000000000000000e+00,1.526706510145706241e+00
7.000000000000000000e+00,1.595534410983872720e+00
8.000000000000000000e+00,1.630430737461849855e+00
9.000000000000000000e+00,1.643792690169371129e+00
1.000000000000000000e+01,1.639669106641498120e+00
1.100000000000000000e+01,1.622398093928258733e+00
1.200000000000000000e+01,1.578468572531002145e+00
1.300000000000000000e+01,1.495583683628061600e+00
1.400000000000000000e+01,1.350669253542019721e+00
1.500000000000000000e+01,1.134630450863592710e+00
1.600000000000000000e+01,8.451996502561199831e-01
1.700000000000000000e+01,5.436814589057498148e-01
1.800000000000000000e+01,8.255870508252682871e-02
1.900000000000000000e+01,2.912247446017402017e-03
2.000000000000000000e+01,1.220077575687739200e-04
2.100000000000000000e+01,1.906878412181752360e-04
2.200000000000000000e+01,4.836669515329575925e-03
2.300000000000000000e+01,1.237173110955903793e-01
2.400000000000000000e+01,6.138271320059103253e-01
2.500000000000000000e+01,8.997369191185435877e-01
2.600000000000000000e+01,1.178273733099996390e+00
2.700000000000000000e+01,1.382173450273547433e+00
2.800000000000000000e+01,1.518028373929741326e+00
2.900000000000000000e+01,1.591767362435537292e+00
3.000000000000000000e+01,1.632527694010052821e+00
3.100000000000000000e+01,1.650224915597663378e+00
3.200000000000000000e+01,1.655268248732705505e+00
3.300000000000000000e+01,1.652728140131927148e+00
3.400000000000000000e+01,1.635918625389264358e+00
3.500000000000000000e+01,1.599810364473446711e+00
3.600000000000000000e+01,1.530569671317833613e+00
3.700000000000000000e+01,1.401664595307033689e+00
3.800000000000000000e+01,1.202286443996231302e+00
3.900000000000000000e+01,9.278368775569280080e-01
4.000000000000000000e+01,6.418166929872908266e-01
4.100000000000000000e+01,1.500775925407982769e-01
4.200000000000000000e+01,6.430229838855072190e-03
4.300000000000000000e+01,2.829139310099828457e-04
4.400000000000000000e+01,2.828347770482229494e-04
4.500000000000000000e+01,6.429060131810745808e-03
4.600000000000000000e+01,1.500669245976860022e-01
4.700000000000000000e+01,6.418106848398945630e-01
4.800000000000000000e+01,9.278312200355380845e-01
4.900000000000000000e+01,1.202284302484901701e+00
5.000000000000000000e+01,1.401664879740413205e+00
5.100000000000000000e+01,1.530572177648669818e+00
5.200000000000000000e+01,1.599814803113374762e+00
5.300000000000000000e+01,1.635924033996630778e+00
5.400000000000000000e+01,1.652734812682172372e+00
5.500000000000000000e+01,1.655275947236452438e+00
5.600000000000000000e+01,1.650233235151389977e+00
5.700000000000000000e+01,1.632537914785334499e+00
5.800000000000000000e+01,1.591779344591370382e+00
5.900000000000000000e+01,1.518043290687250968e+00
6.000000000000000000e+01,1.382189760059130856e+00
6.100000000000000000e+01,1.178288305760444077e+00
6.200000000000000000e+01,8.997395487105810385e-01
6.300000000000000000e+01,6.138262467491032437e-01
6.400000000000000000e+01,1.236676459603449491e-01
6.500000000000000000e+01,4.824251492467537990e-03
6.600000000000000000e+01,1.762819969831595779e-04
6.700000000000000000e+01,6.093885434683226455e-05
6.800000000000000000e+01,1.505562256248099999e-03
6.900000000000000000e+01,4.324388886696062945e-02
7.000000000000000000e+01,4.055411037128683893e-01
