r,C_d
0.000000000000000000e+00,5.742508102104660672e+00
1.000000000000000000e+00,2.260171422386113793e+00
2.000000000000000000e+00,1.763241151590671185e+00
3.000000000000000000e+00,1.463402111663886673e+00
4.000000000000000000e+00,1.222796112480785347e+00
5.000000000000000000e+00,1.036502247024430057e+00
6.000000000000000000e+00,8.882492299856532547e-01
7.000000000000000000e+00,7.677782906131910279e-01
8.000000000000000000e+00,6.681839336158532650e-01
9.000000000000000000e+00,5.847069671759512755e-01
1.000000000000000000e+01,5.139630360657116981e-01
1.100000000000000000e+01,4.534725269138313863e-01
1.200000000000000000e+01,4.013694071059469293e-01
1.300000000000000000e+01,3.562168732322035791e-01
1.400000000000000000e+01,3.168869097635420573e-01
1.500000000000000000e+01,2.824790436009563810e-01
1.600000000000000000e+01,2.522641790840995935e-01
1.700000000000000000e+01,2.256447728015021914e-01
1.800000000000000000e+01,2.021259551073161520e-01
1.900000000000000000e+01,1.812941731970827974e-01
2.000000000000000000e+01,1.628010883438078815e-01
2.100000000000000000e+01,1.463512558935578800e-01
2.200000000000000000e+01,1.316925694092651589e-01
2.300000000000000000e+01,1.186087183196234962e-01
2.400000000000000000e+01,1.069132241487567303e-01
2.500000000000000000e+01,9.644466539554993889e-02
2.600000000000000000e+01,8.706275988678609246e-02
2.700000000000000000e+01,7.864517534500577167e-02
2.800000000000000000e+01,7.108490252473075033e-02
2.900000000000000000e+01,6.428806702075295920e-02
3.000000000000000000e+01,5.817210342065385481e-02
3.100000000000000000e+01,5.266422001947990150e-02
3.200000000000000000e+01,4.770010292474434477e-02
3.300000000000000000e+01,4.322281774708056079e-02
3.400000000000000000e+01,3.918187097301090854e-02
3.500000000000000000e+01,3.553240680637739096e-02
3.600000000000000000e+01,3.223451213413909555e-02
3.700000000000000000e+01,2.925262170091839573e-02
3.800000000000000000e+01,2.655500536810339110e-02
3.900000000000000000e+01,2.411331591420983259e-02
4.000000000000000000e+01,2.190219783552000560e-02
4.100000000000000000e+01,1.989894649922777439e-02
4.200000000000000000e+01,1.808321001413670109e-02
4.300000000000000000e+01,1.643672766399675161e-02
4.400000000000000000e+01,1.494309815906619959e-02
4.500000000000000000e+01,1.358757648346532558e-02
4.600000000000000000e+01,1.235689851212282836e-02
4.700000000000000000e+01,1.123911893827649403e-02
4.800000000000000000e+01,1.022346877687185795e-02
4.900000000000000000e+01,9.300225802354435134e-03
5.000000000000000000e+01,8.460617303749220358e-03
5.100000000000000000e+01,7.696713522218914805e-03
5.200000000000000000e+01,7.001345527383880454e-03
5.300000000000000000e+01,6.368010547128175568e-03
5.400000000000000000e+01,5.790805339950111895e-03
5.500000000000000000e+01,5.264358861013384086e-03
5.600000000000000000e+01,4.783783409462231268e-03
5.700000000000000000e+01,4.344614294237763609e-03
5.800000000000000000e+01,3.942762392194434744e-03
5.900000000000000000e+01,3.574461004771840606e-03
6.000000000000000000e+01,3.236230411398211600e-03
6.100000000000000000e+01,2.924809967769530748e-03
6.200000000000000000e+01,2.637125785332237321e-03
