site,n_tilde
0.000000000000000000e+00,3.929399451612836103e+00
1.000000000000000000e+00,4.973554341607735907e+00
2.000000000000000000e+00,5.753422480512558224e+00
3.000000000000000000e+00,6.030701984426546147e+00
4.000000000000000000e+00,6.142656595486609916e+00
5.000000000000000000e+00,6.153896361934398485e+00
6.000000000000000000e+00,6.106440281148920235e+00
7.000000000000000000e+00,6.027305997513360936e+00
8.000000000000000000e+00,5.939299254416733120e+00
9.000000000000000000e+00,5.858079551162912679e+00
1.000000000000000000e+01,5.791245553827303993e+00
1.100000000000000000e+01,5.740214939074657963e+00
1.200000000000000000e+01,5.703087875844571109e+00
1.300000000000000000e+01,5.676842091809190194e+00
1.400000000000000000e+01,5.658505715340121256e+00
1.500000000000000000e+01,5.645616499397748456e+00
1.600000000000000000e+01,5.636451958019633501e+00
1.700000000000000000e+01,5.630282307602845648e+00
1.800000000000000000e+01,5.626627994047762371e+00
1.900000000000000000e+01,5.624718907318667860e+00
2.000000000000000000e+01,5.623875819349072991e+00
2.100000000000000000e+01,5.623642387914888907e+00
2.200000000000000000e+01,5.623724309962790713e+00
2.300000000000000000e+01,5.623949223151239352e+00
2.400000000000000000e+01,5.624222425160663619e+00
2.500000000000000000e+01,5.624495586564684402e+00
2.600000000000000000e+01,5.624746481608125848e+00
2.700000000000000000e+01,5.624966621940233225e+00
2.800000000000000000e+01,5.625154912094799009e+00
2.900000000000000000e+01,5.625313627856986187e+00
3.000000000000000000e+01,5.625446075064854057e+00
3.100000000000000000e+01,5.625555787017670895e+00
3.200000000000000000e+01,5.625645970760984937e+00
3.300000000000000000e+01,5.625719476857766743e+00
3.400000000000000000e+01,5.625778760456729088e+00
3.500000000000000000e+01,5.625825626084522746e+00
3.600000000000000000e+01,5.625861712303195539e+00
3.700000000000000000e+01,5.625888113483878961e+00
3.800000000000000000e+01,5.625905409301817706e+00
3.900000000000000000e+01,5.625913993062885865e+00
4.000000000000000000e+01,5.625914086741663489e+00
4.100000000000000000e+01,5.625905670686226046e+00
4.200000000000000000e+01,5.625888504892696318e+00
4.300000000000000000e+01,5.625862158487342057e+00
4.400000000000000000e+01,5.625826045130794206e+00
4.500000000000000000e+01,5.625778981573986925e+00
4.600000000000000000e+01,5.625719565842806524e+00
4.700000000000000000e+01,5.625645984611770345e+00
4.800000000000000000e+01,5.625555977635634086e+00
4.900000000000000000e+01,5.625446957285257454e+00
5.000000000000000000e+01,5.625316054119068099e+00
5.100000000000000000e+01,5.625160739667633081e+00
5.200000000000000000e+01,5.624979346877097441e+00
5.300000000000000000e+01,5.624772535777141869e+00
5.400000000000000000e+01,5.624546087790606386e+00
5.500000000000000000e+01,5.624315448674070517e+00
5.600000000000000000e+01,5.624113875063086354e+00
5.700000000000000000e+01,5.624007175203537656e+00
5.800000000000000000e+01,5.624116791589213626e+00
5.900000000000000000e+01,5.624656428744883918e+00
6.000000000000000000e+01,5.625984658390220439e+00
6.100000000000000000e+01,5.628660547188902186e+00
6.200000000000000000e+01,5.633510115466920709e+00
6.300000000000000000e+01,5.641598005594543608e+00
6.400000000000000000e+01,5.653808494637555526e+00
6.500000000000000000e+01,5.671129688010070780e+00
6.600000000000000000e+01,5.695619036227993703e+00
6.700000000000000000e+01,5.730149771792858004e+00
6.800000000000000000e+01,5.777829833289389150e+00
6.900000000000000000e+01,5.841001217646811128e+00
7.000000000000000000e+01,5.919282523578266009e+00
7.100000000000000000e+01,6.006775369079008442e+00
7.200000000000000000e+01,6.089727372631601909e+00
7.300000000000000000e+01,6.146594909039159838e+00
7.400000000000000000e+01,6.150668279540332684e+00
7.500000000000000000e+01,6.064096685181141311e+00
7.600000000000000000e+01,5.827930168240271769e+00
7.700000000000000000e+01,5.194534387094547512e+00
7.800000000000000000e+01,4.188487601738501098e+00
