site,n
0.000000000000000000e+00,9.114379749400858266e-01
1.000000000000000000e+00,1.402415451940405067e+00
2.000000000000000000e+00,1.840371547558424803e+00
3.000000000000000000e+00,2.075034116030058495e+00
4.000000000000000000e+00,2.185698688347964325e+00
5.000000000000000000e+00,2.227855906755755289e+00
6.000000000000000000e+00,2.238453605485818620e+00
7.000000000000000000e+00,2.234897910848196556e+00
8.000000000000000000e+00,2.224861326840144038e+00
9.000000000000000000e+00,2.211580515367684630e+00
1.000000000000000000e+01,2.196895282602161270e+00
1.100000000000000000e+01,2.181602452657220859e+00
1.200000000000000000e+01,2.165422496945569986e+00
1.300000000000000000e+01,2.147914526145309644e+00
1.400000000000000000e+01,2.129375713859182007e+00
1.500000000000000000e+01,2.110647157934229856e+00
1.600000000000000000e+01,2.092560823206160769e+00
1.700000000000000000e+01,2.075484270847905321e+00
1.800000000000000000e+01,2.059398469915459717e+00
1.900000000000000000e+01,2.044172104178657356e+00
2.000000000000000000e+01,2.029920561289654923e+00
2.100000000000000000e+01,2.016984793624412298e+00
2.200000000000000000e+01,2.005484040051275674e+00
2.300000000000000000e+01,1.995133886674346435e+00
2.400000000000000000e+01,1.985754438238199304e+00
2.500000000000000000e+01,1.977582285927214745e+00
2.600000000000000000e+01,1.970690928279101417e+00
2.700000000000000000e+01,1.964829271938581146e+00
2.800000000000000000e+01,1.959842803567323655e+00
2.900000000000000000e+01,1.955657959477717922e+00
3.000000000000000000e+01,1.952023618434459706e+00
3.100000000000000000e+01,1.948653274898825671e+00
3.200000000000000000e+01,1.945437093264489326e+00
3.300000000000000000e+01,1.942297145381711942e+00
3.400000000000000000e+01,1.939127305859891681e+00
3.500000000000000000e+01,1.935868752471737952e+00
3.600000000000000000e+01,1.932686920336485814e+00
3.700000000000000000e+01,1.929869521515798825e+00
3.800000000000000000e+01,1.927747674142871404e+00
3.900000000000000000e+01,1.926606251756937560e+00
4.000000000000000000e+01,1.926607531817761343e+00
4.100000000000000000e+01,1.927747811451719695e+00
4.200000000000000000e+01,1.929857507550607698e+00
4.300000000000000000e+01,1.932646007823757950e+00
4.400000000000000000e+01,1.935777334532476690e+00
4.500000000000000000e+01,1.938963146414018457e+00
4.600000000000000000e+01,1.942043437504229919e+00
4.700000000000000000e+01,1.945092016079636776e+00
4.800000000000000000e+01,1.948233716616653677e+00
4.900000000000000000e+01,1.951566425558331819e+00
5.000000000000000000e+01,1.955219001640675192e+00
5.100000000000000000e+01,1.959500982736826380e+00
5.200000000000000000e+01,1.964682146827901654e+00
5.300000000000000000e+01,1.970838039670173902e+00
5.400000000000000000e+01,1.978135419374773774e+00
5.500000000000000000e+01,1.986838244226629246e+00
5.600000000000000000e+01,1.996812177618492168e+00
5.700000000000000000e+01,2.007692612567568258e+00
5.800000000000000000e+01,2.019275287412527931e+00
5.900000000000000000e+01,2.031720783020787735e+00
6.000000000000000000e+01,2.045324271304882036e+00
6.100000000000000000e+01,2.060078468096893545e+00
6.200000000000000000e+01,2.075811849460479142e+00
6.300000000000000000e+01,2.092648771090938276e+00
6.400000000000000000e+01,2.110581485836249716e+00
6.500000000000000000e+01,2.129206815948152087e+00
6.600000000000000000e+01,2.147662357412640333e+00
6.700000000000000000e+01,2.165101858905611465e+00
6.800000000000000000e+01,2.181237280214564311e+00
6.900000000000000000e+01,2.196516312437941654e+00
7.000000000000000000e+01,2.211205188619064010e+00
7.100000000000000000e+01,2.224488937693142265e+00
7.200000000000000000e+01,2.234520893613065162e+00
7.300000000000000000e+01,2.238061519875032435e+00
7.400000000000000000e+01,2.227432280110868135e+00
7.500000000000000000e+01,2.185225653046624306e+00
7.600000000000000000e+01,2.074486908478753833e+00
7.700000000000000000e+01,1.839782649391985103e+00
7.800000000000000000e+01,1.401832765819493343e+00
7.900000000000000000e+01,9.112652326606622832e-01
