r,C_n
0.000000000000000000e+00,6.427413285201900806e+00
1.000000000000000000e+00,-4.110589184002719776e-01
2.000000000000000000e+00,-2.525131597780134740e+00
3.000000000000000000e+00,-3.723515816180480442e-01
4.000000000000000000e+00,-2.963565586040033395e-01
5.000000000000000000e+00,-2.428431433815916307e-01
6.000000000000000000e+00,-2.347722960126574776e-01
7.000000000000000000e+00,-2.336458975627877521e-01
8.000000000000000000e+00,-2.345313156327009096e-01
9.000000000000000000e+00,-2.361864800084489957e-01
1.000000000000000000e+01,-2.376384107598070727e-01
1.100000000000000000e+01,-2.387354420084690787e-01
1.200000000000000000e+01,-2.395005277257880039e-01
1.300000000000000000e+01,-2.399982248560803555e-01
1.400000000000000000e+01,-2.402947093328577921e-01
1.500000000000000000e+01,-2.404546875789392857e-01
1.600000000000000000e+01,-2.405281608824267892e-01
1.700000000000000000e+01,-2.405460898842690654e-01
1.800000000000000000e+01,-2.405283661672967810e-01
1.900000000000000000e+01,-2.404881061124868324e-01
2.000000000000000000e+01,-2.404338903948612938e-01
2.100000000000000000e+01,-2.403716346568103290e-01
2.200000000000000000e+01,-2.403044048022522361e-01
2.300000000000000000e+01,-2.402344260086550776e-01
2.400000000000000000e+01,-2.401638463466113649e-01
2.500000000000000000e+01,-2.400928937219646286e-01
2.600000000000000000e+01,-2.400229020912050260e-01
2.700000000000000000e+01,-2.399529893248555368e-01
2.800000000000000000e+01,-2.398835532894594280e-01
2.900000000000000000e+01,-2.398144968726185766e-01
3.000000000000000000e+01,-2.397458409593369311e-01
3.100000000000000000e+01,-2.396774533323196010e-01
3.200000000000000000e+01,-2.396091708437282364e-01
3.300000000000000000e+01,-2.395408264883158722e-01
3.400000000000000000e+01,-2.394722623353189306e-01
3.500000000000000000e+01,-2.394032917207908895e-01
3.600000000000000000e+01,-2.393339646957315381e-01
3.700000000000000000e+01,-2.392635262322500012e-01
3.800000000000000000e+01,-2.391924059337569020e-01
3.900000000000000000e+01,-2.391201322671960838e-01
4.000000000000000000e+01,-2.390465971048740812e-01
4.100000000000000000e+01,-2.389709187611117613e-01
4.200000000000000000e+01,-2.388941104271964377e-01
4.300000000000000000e+01,-2.388155599320143097e-01
4.400000000000000000e+01,-2.387364496499202460e-01
4.500000000000000000e+01,-2.386593647871606549e-01
4.600000000000000000e+01,-2.385886670439845147e-01
4.700000000000000000e+01,-2.385323410171267255e-01
4.800000000000000000e+01,-2.385038929519822659e-01
4.900000000000000000e+01,-2.385250000266623260e-01
5.000000000000000000e+01,-2.386306345876789692e-01
5.100000000000000000e+01,-2.388712993267461115e-01
5.200000000000000000e+01,-2.393206634554232437e-01
5.300000000000000000e+01,-2.400797459271473144e-01
5.400000000000000000e+01,-2.412983632289851244e-01
5.500000000000000000e+01,-2.435863685943502333e-01
5.600000000000000000e+01,-2.466284725575818015e-01
5.700000000000000000e+01,-2.509930754152733812e-01
5.800000000000000000e+01,-2.574526961992305019e-01
5.900000000000000000e+01,-2.670678925680789462e-01
6.000000000000000000e+01,-2.811417611080599954e-01
6.100000000000000000e+01,-3.007151554701508189e-01
6.200000000000000000e+01,-3.252818221841380364e-01
