site,n_tilde
0.000000000000000000e+00,1.962446911166276342e+00
1.000000000000000000e+00,1.977924502177377697e+00
2.000000000000000000e+00,1.959132724136065207e+00
3.000000000000000000e+00,1.955586212069912566e+00
4.000000000000000000e+00,1.955325509089866465e+00
5.000000000000000000e+00,1.955349968402184446e+00
6.000000000000000000e+00,1.955343967609170175e+00
7.000000000000000000e+00,1.955346826051820752e+00
8.000000000000000000e+00,1.955350205543180175e+00
9.000000000000000000e+00,1.955350803161965079e+00
1.000000000000000000e+01,1.955350844367107932e+00
1.100000000000000000e+01,1.955350835470999193e+00
1.200000000000000000e+01,1.955350833598125337e+00
1.300000000000000000e+01,1.955350833092096785e+00
1.400000000000000000e+01,1.955350832871826761e+00
1.500000000000000000e+01,1.955350832836543429e+00
1.600000000000000000e+01,1.955350832839440667e+00
1.700000000000000000e+01,1.955350832841918240e+00
1.800000000000000000e+01,1.955350832842459141e+00
1.900000000000000000e+01,1.955350832842530862e+00
2.000000000000000000e+01,1.955350832842533304e+00
2.100000000000000000e+01,1.955350832842531084e+00
2.200000000000000000e+01,1.955350832842529751e+00
2.300000000000000000e+01,1.955350832842529751e+00
2.400000000000000000e+01,1.955350832842530417e+00
2.500000000000000000e+01,1.955350832842529751e+00
2.600000000000000000e+01,1.955350832842533748e+00
2.700000000000000000e+01,1.955350832842532416e+00
2.800000000000000000e+01,1.955350832842532860e+00
2.900000000000000000e+01,1.955350832842530195e+00
3.000000000000000000e+01,1.955350832842531528e+00
3.100000000000000000e+01,1.955350832842530640e+00
3.200000000000000000e+01,1.955350832842530195e+00
3.300000000000000000e+01,1.955350832842531084e+00
3.400000000000000000e+01,1.955350832842530640e+00
3.500000000000000000e+01,1.955350832842529307e+00
3.600000000000000000e+01,1.955350832842531972e+00
3.700000000000000000e+01,1.955350832842530417e+00
3.800000000000000000e+01,1.955350832842531972e+00
3.900000000000000000e+01,1.955350832842531972e+00
4.000000000000000000e+01,1.955350832842533748e+00
4.100000000000000000e+01,1.955350832842533082e+00
4.200000000000000000e+01,1.955350832842529751e+00
4.300000000000000000e+01,1.955350832842530640e+00
4.400000000000000000e+01,1.955350832842534636e+00
4.500000000000000000e+01,1.955350832842539077e+00
4.600000000000000000e+01,1.955350832842533970e+00
4.700000000000000000e+01,1.955350832842529085e+00
4.800000000000000000e+01,1.955350832842532638e+00
4.900000000000000000e+01,1.955350832842531528e+00
5.000000000000000000e+01,1.955350832842533082e+00
5.100000000000000000e+01,1.955350832842530195e+00
5.200000000000000000e+01,1.955350832842531750e+00
5.300000000000000000e+01,1.955350832842530862e+00
5.400000000000000000e+01,1.955350832842529751e+00
5.500000000000000000e+01,1.955350832842530195e+00
