site,n_tilde
0.000000000000000000e+00,1.955812739467988948e+00
1.000000000000000000e+00,1.974467448172969153e+00
2.000000000000000000e+00,1.953392923833711992e+00
3.000000000000000000e+00,1.948690887183113007e+00
4.000000000000000000e+00,1.948295169079558464e+00
5.000000000000000000e+00,1.948327003160450044e+00
6.000000000000000000e+00,1.948329076788558600e+00
7.000000000000000000e+00,1.948335458603126291e+00
8.000000000000000000e+00,1.948340850326888196e+00
9.000000000000000000e+00,1.948341906710012061e+00
1.000000000000000000e+01,1.948341987324754054e+00
1.100000000000000000e+01,1.948341969159811171e+00
1.200000000000000000e+01,1.948341963420843648e+00
1.300000000000000000e+01,1.948341961927557708e+00
1.400000000000000000e+01,1.948341961447194404e+00
1.500000000000000000e+01,1.948341961372787701e+00
1.600000000000000000e+01,1.948341961380958942e+00
1.700000000000000000e+01,1.948341961387768384e+00
1.800000000000000000e+01,1.948341961389437271e+00
1.900000000000000000e+01,1.948341961389661980e+00
2.000000000000000000e+01,1.948341961389675969e+00
2.100000000000000000e+01,1.948341961389666643e+00
2.200000000000000000e+01,1.948341961389667976e+00
2.300000000000000000e+01,1.948341961389662425e+00
2.400000000000000000e+01,1.948341961389666643e+00
2.500000000000000000e+01,1.948341961389663535e+00
2.600000000000000000e+01,1.948341961389660870e+00
2.700000000000000000e+01,1.948341961389662202e+00
2.800000000000000000e+01,1.948341961389664423e+00
2.900000000000000000e+01,1.948341961389660426e+00
3.000000000000000000e+01,1.948341961389663313e+00
3.100000000000000000e+01,1.948341961389666643e+00
3.200000000000000000e+01,1.948341961389665089e+00
3.300000000000000000e+01,1.948341961389666643e+00
3.400000000000000000e+01,1.948341961389669086e+00
3.500000000000000000e+01,1.948341961389664867e+00
3.600000000000000000e+01,1.948341961389667087e+00
3.700000000000000000e+01,1.948341961389666865e+00
3.800000000000000000e+01,1.948341961389665755e+00
3.900000000000000000e+01,1.948341961389664645e+00
4.000000000000000000e+01,1.948341961389665089e+00
4.100000000000000000e+01,1.948341961389666199e+00
4.200000000000000000e+01,1.948341961389669308e+00
4.300000000000000000e+01,1.948341961389668864e+00
4.400000000000000000e+01,1.948341961389664867e+00
4.500000000000000000e+01,1.948341961389663757e+00
4.600000000000000000e+01,1.948341961389668198e+00
4.700000000000000000e+01,1.948341961389665311e+00
4.800000000000000000e+01,1.948341961389667754e+00
4.900000000000000000e+01,1.948341961389667976e+00
5.000000000000000000e+01,1.948341961389663535e+00
5.100000000000000000e+01,1.948341961389663535e+00
5.200000000000000000e+01,1.948341961389667087e+00
5.300000000000000000e+01,1.948341961389664867e+00
5.400000000000000000e+01,1.948341961389666199e+00
5.500000000000000000e+01,1.948341961389667087e+00
5.600000000000000000e+01,1.948341961389664867e+00
5.700000000000000000e+01,1.948341961389667532e+00
5.800000000000000000e+01,1.948341961389667087e+00
5.900000000000000000e+01,1.948341961389665311e+00
6.000000000000000000e+01,1.948341961389667087e+00
6.100000000000000000e+01,1.948341961389666643e+00
6.200000000000000000e+01,1.948341961389661758e+00
6.300000000000000000e+01,1.948341961389660426e+00
6.400000000000000000e+01,1.948341961389660426e+00
6.500000000000000000e+01,1.948341961389661758e+00
6.600000000000000000e+01,1.948341961389661758e+00
6.700000000000000000e+01,1.948341961389662869e+00
6.800000000000000000e+01,1.948341961389661758e+00
