site,n
0.000000000000000000e+00,6.881196164901763612e-02
1.000000000000000000e+00,2.729596626043899743e-01
2.000000000000000000e+00,5.934847897828160468e-01
3.000000000000000000e+00,9.440530096831001305e-01
4.000000000000000000e+00,1.245314468045621181e+00
5.000000000000000000e+00,1.447755926651311587e+00
6.000000000000000000e+00,1.572680607816993481e+00
7.000000000000000000e+00,1.643765691263677997e+00
8.000000000000000000e+00,1.680918485444397703e+00
9.000000000000000000e+00,1.695855405755843925e+00
1.000000000000000000e+01,1.693386937047229868e+00
1.100000000000000000e+01,1.672950474785480868e+00
1.200000000000000000e+01,1.628468401259944631e+00
1.300000000000000000e+01,1.547759114412834647e+00
1.400000000000000000e+01,1.409640742598508911e+00
1.500000000000000000e+01,1.188025725306748770e+00
1.600000000000000000e+01,8.741804611675058068e-01
1.700000000000000000e+01,5.346435270488557601e-01
1.800000000000000000e+01,2.262812798596968156e-01
1.900000000000000000e+01,5.195975023471025717e-02
2.000000000000000000e+01,6.528724534281755629e-03
2.100000000000000000e+01,6.400602447200577161e-04
2.200000000000000000e+01,1.807463894409094786e-03
2.300000000000000000e+01,1.932171210006055836e-02
2.400000000000000000e+01,1.153653308623890372e-01
2.500000000000000000e+01,3.686463856729213506e-01
2.600000000000000000e+01,7.032618900554188368e-01
2.700000000000000000e+01,1.048665727988772556e+00
2.800000000000000000e+01,1.324285572589557924e+00
2.900000000000000000e+01,1.504661090936209922e+00
3.000000000000000000e+01,1.612669712840030911e+00
3.100000000000000000e+01,1.675788022858008430e+00
3.200000000000000000e+01,1.710013525202405793e+00
3.300000000000000000e+01,1.726110974304617018e+00
3.400000000000000000e+01,1.728046732679725306e+00
3.500000000000000000e+01,1.716006776547026602e+00
3.600000000000000000e+01,1.687061824018718070e+00
3.700000000000000000e+01,1.631805449717075973e+00
3.800000000000000000e+01,1.535668525051536726e+00
3.900000000000000000e+01,1.372672685862754705e+00
4.000000000000000000e+01,1.117001393219475336e+00
4.100000000000000000e+01,7.783646152676624297e-01
4.200000000000000000e+01,4.380317254479126898e-01
4.300000000000000000e+01,1.580060290556204172e-01
4.400000000000000000e+01,3.192237688534205892e-02
4.500000000000000000e+01,5.971874788551594961e-03
4.600000000000000000e+01,7.697154155617010052e-03
4.700000000000000000e+01,4.332565035635411316e-02
4.800000000000000000e+01,1.951285739696250465e-01
4.900000000000000000e+01,4.903178164422915541e-01
5.000000000000000000e+01,8.287414929432506128e-01
5.100000000000000000e+01,1.153538248871711192e+00
5.200000000000000000e+01,1.390448317013081692e+00
5.300000000000000000e+01,1.540183205678599565e+00
5.400000000000000000e+01,1.628435284866900590e+00
5.500000000000000000e+01,1.677879375649850902e+00
5.600000000000000000e+01,1.702019224439315304e+00
5.700000000000000000e+01,1.709194704254351826e+00
5.800000000000000000e+01,1.701403221098662710e+00
5.900000000000000000e+01,1.676614513578528642e+00
6.000000000000000000e+01,1.626531946893877922e+00
6.100000000000000000e+01,1.537878273747237179e+00
6.200000000000000000e+01,1.386843001654844088e+00
6.300000000000000000e+01,1.147846389162654690e+00
6.400000000000000000e+01,8.212257750776176257e-01
6.500000000000000000e+01,4.828794839154846863e-01
6.600000000000000000e+01,1.889751643636791989e-01
6.700000000000000000e+01,4.102826850608620735e-02
6.800000000000000000e+01,7.624535129603049639e-03
6.900000000000000000e+01,7.978736756707838912e-03
7.000000000000000000e+01,4.545403001144400490e-02
7.100000000000000000e+01,2.100842570325916203e-01
7.200000000000000000e+01,5.181236694648327923e-01
