site,n_tilde
0.000000000000000000e+00,5.417568176721529127e+00
1.000000000000000000e+00,5.748043218690851219e+00
2.000000000000000000e+00,5.898832125544752891e+00
3.000000000000000000e+00,5.825019760558896920e+00
4.000000000000000000e+00,5.757614067484466247e+00
5.000000000000000000e+00,5.712456410103248672e+00
6.000000000000000000e+00,5.687562210166530186e+00
7.000000000000000000e+00,5.675193881540840479e+00
8.000000000000000000e+00,5.669682471379172028e+00
9.000000000000000000e+00,5.667576905318435720e+00
1.000000000000000000e+01,5.667011701001841928e+00
1.100000000000000000e+01,5.667057046026755529e+00
1.200000000000000000e+01,5.667287220589984464e+00
1.300000000000000000e+01,5.667528268684209891e+00
1.400000000000000000e+01,5.667722718577662633e+00
1.500000000000000000e+01,5.667861924383316818e+00
1.600000000000000000e+01,5.667954432941194831e+00
1.700000000000000000e+01,5.668012425390534403e+00
1.800000000000000000e+01,5.668046758693192189e+00
1.900000000000000000e+01,5.668065697065779673e+00
2.000000000000000000e+01,5.668074971818089836e+00
2.100000000000000000e+01,5.668078376632061044e+00
2.200000000000000000e+01,5.668078364132098201e+00
2.300000000000000000e+01,5.668076473438919294e+00
2.400000000000000000e+01,5.668073640063395757e+00
2.500000000000000000e+01,5.668070377506770896e+00
2.600000000000000000e+01,5.668066984174474854e+00
2.700000000000000000e+01,5.668063675802121004e+00
2.800000000000000000e+01,5.668060587572341547e+00
2.900000000000000000e+01,5.668057750358126867e+00
3.000000000000000000e+01,5.668055178425213114e+00
3.100000000000000000e+01,5.668052873078627485e+00
3.200000000000000000e+01,5.668050858957096594e+00
3.300000000000000000e+01,5.668049159429516592e+00
3.400000000000000000e+01,5.668047798275815730e+00
3.500000000000000000e+01,5.668046687224316038e+00
3.600000000000000000e+01,5.668045808827729459e+00
3.700000000000000000e+01,5.668045213546586858e+00
3.800000000000000000e+01,5.668044860223316661e+00
3.900000000000000000e+01,5.668044757771344422e+00
4.000000000000000000e+01,5.668044917160088403e+00
4.100000000000000000e+01,5.668045337819725304e+00
4.200000000000000000e+01,5.668046013749070688e+00
4.300000000000000000e+01,5.668046948443672406e+00
4.400000000000000000e+01,5.668048140904388354e+00
4.500000000000000000e+01,5.668049614340893605e+00
4.600000000000000000e+01,5.668051406861800423e+00
4.700000000000000000e+01,5.668053549813097725e+00
4.800000000000000000e+01,5.668056001146664080e+00
4.900000000000000000e+01,5.668058710854985804e+00
5.000000000000000000e+01,5.668061735141635360e+00
5.100000000000000000e+01,5.668065095887734550e+00
5.200000000000000000e+01,5.668068707518121307e+00
5.300000000000000000e+01,5.668072473874492090e+00
5.400000000000000000e+01,5.668076253574218626e+00
5.500000000000000000e+01,5.668079748388985983e+00
5.600000000000000000e+01,5.668082500524526779e+00
5.700000000000000000e+01,5.668083710059097946e+00
5.800000000000000000e+01,5.668082051438618763e+00
5.900000000000000000e+01,5.668075367892968508e+00
6.000000000000000000e+01,5.668060219323141524e+00
6.100000000000000000e+01,5.668031366290646744e+00
6.200000000000000000e+01,5.667981210741555920e+00
6.300000000000000000e+01,5.667899527850028818e+00
6.400000000000000000e+01,5.667774363678891092e+00
6.500000000000000000e+01,5.667595980979594827e+00
6.600000000000000000e+01,5.667368127222544238e+00
6.700000000000000000e+01,5.667134883795910127e+00
6.800000000000000000e+01,5.667038974796941631e+00
6.900000000000000000e+01,5.667439854043970549e+00
7.000000000000000000e+01,5.669137189000137411e+00
7.100000000000000000e+01,5.673760771090217148e+00
7.200000000000000000e+01,5.684376896515429323e+00
7.300000000000000000e+01,5.706165380285677102e+00
7.400000000000000000e+01,5.746537560967238889e+00
7.500000000000000000e+01,5.809713224559461153e+00
7.600000000000000000e+01,5.884817541253191564e+00
7.700000000000000000e+01,5.808358042336669413e+00
7.800000000000000000e+01,5.526413667683476305e+00
