r,C_d
0.000000000000000000e+00,3.927474017645308201e-03
1.000000000000000000e+00,1.371634040833241350e-04
2.000000000000000000e+00,9.475903081367761851e-04
3.000000000000000000e+00,4.355819129767214692e-03
4.000000000000000000e+00,7.514225165228779688e-03
5.000000000000000000e+00,1.423502645931421992e-02
6.000000000000000000e+00,1.657319751730836413e-02
7.000000000000000000e+00,1.972441128284914413e-02
8.000000000000000000e+00,2.009081366001575636e-02
9.000000000000000000e+00,1.913726243594166682e-02
1.000000000000000000e+01,1.705036515074306869e-02
1.100000000000000000e+01,1.335747659626860401e-02
1.200000000000000000e+01,9.016544306542710954e-03
1.300000000000000000e+01,4.792106114298383228e-03
1.400000000000000000e+01,1.564347581645827209e-03
1.500000000000000000e+01,2.686607689857541895e-04
1.600000000000000000e+01,2.136321940940347596e-05
1.700000000000000000e+01,8.534497470880163494e-07
1.800000000000000000e+01,2.800701637657224339e-06
1.900000000000000000e+01,2.332405983580027430e-05
2.000000000000000000e+01,1.232710109742726713e-04
2.100000000000000000e+01,3.747040234410138962e-04
2.200000000000000000e+01,7.171202348063838820e-04
2.300000000000000000e+01,1.077364159419154669e-03
2.400000000000000000e+01,1.382821881404536603e-03
2.500000000000000000e+01,1.575510259028383179e-03
2.600000000000000000e+01,1.650236976876542569e-03
2.700000000000000000e+01,1.614524777266700215e-03
2.800000000000000000e+01,1.463369943106934083e-03
2.900000000000000000e+01,1.193425525387169662e-03
3.000000000000000000e+01,8.427874213581110609e-04
3.100000000000000000e+01,4.888150305546728070e-04
3.200000000000000000e+01,1.925867279752201057e-04
3.300000000000000000e+01,4.177295387416936156e-05
3.400000000000000000e+01,4.619058217571159300e-06
3.500000000000000000e+01,2.015440883454667514e-07
3.600000000000000000e+01,3.164777037935275085e-08
3.700000000000000000e+01,2.183663694021460969e-07
3.800000000000000000e+01,1.342636540184107541e-06
3.900000000000000000e+01,5.683717285102914735e-06
4.000000000000000000e+01,1.418098871802374169e-05
4.100000000000000000e+01,2.433682674974576679e-05
4.200000000000000000e+01,3.434446049256110410e-05
4.300000000000000000e+01,4.200824920701209041e-05
4.400000000000000000e+01,4.626445886759264161e-05
4.500000000000000000e+01,4.725479677316290849e-05
4.600000000000000000e+01,4.507220606483867292e-05
4.700000000000000000e+01,3.950503181562565016e-05
4.800000000000000000e+01,3.072668666195553012e-05
4.900000000000000000e+01,2.043761277654197273e-05
5.000000000000000000e+01,1.063140678832510483e-05
5.100000000000000000e+01,3.427685509281684696e-06
5.200000000000000000e+01,5.912334623513546591e-07
5.300000000000000000e+01,4.861371903912792683e-08
5.400000000000000000e+01,1.461537619615747150e-09
5.500000000000000000e+01,1.099956364668745219e-09
5.600000000000000000e+01,8.054431925418369407e-09
5.700000000000000000e+01,4.712790333972763937e-08
5.800000000000000000e+01,1.788490510500810235e-07
5.900000000000000000e+01,4.015130604047568472e-07
6.000000000000000000e+01,6.532642195324704997e-07
6.100000000000000000e+01,8.898124437974718514e-07
6.200000000000000000e+01,1.059202761382281552e-06
6.300000000000000000e+01,1.144747118093204598e-06
6.400000000000000000e+01,1.151605034769976837e-06
6.500000000000000000e+01,1.079770736777329927e-06
6.600000000000000000e+01,9.245010499696251840e-07
6.700000000000000000e+01,6.964672378816403559e-07
6.800000000000000000e+01,4.438535212990067677e-07
6.900000000000000000e+01,2.119999409045993576e-07
7.000000000000000000e+01,5.970163836978250134e-08
7.100000000000000000e+01,8.899318227810352839e-09
7.200000000000000000e+01,6.007865169388820282e-10
7.300000000000000000e+01,2.911875375861008244e-11
7.400000000000000000e+01,1.406355134206318942e-10
7.500000000000000000e+01,1.066511443610314234e-09
7.600000000000000000e+01,5.303357226332219582e-09
7.700000000000000000e+01,1.528377383820249661e-08
7.800000000000000000e+01,2.835938928603933470e-08
7.900000000000000000e+01,4.190087325763657369e-08
8.000000000000000000e+01,5.310107938231478155e-08
8.100000000000000000e+01,5.995155724920539218e-08
8.200000000000000000e+01,6.238405172905159185e-08
8.300000000000000000e+01,6.065057143271187373e-08
8.400000000000000000e+01,5.453203501989173111e-08
8.500000000000000000e+01,4.397298113769831141e-08
8.600000000000000000e+01,3.059965755062571439e-08
8.700000000000000000e+01,1.731188042466953154e-08
8.800000000000000000e+01,6.499039466504669578e-09
8.900000000000000000e+01,1.332802271990426478e-09
9.000000000000000000e+01,1.378013061774206993e-10
9.100000000000000000e+01,5.459015068160008660e-12
9.200000000000000000e+01,1.025127622573401390e-12
9.300000000000000000e+01,7.441629822174194687e-12
9.400000000000000000e+01,4.670122879554132467e-11
9.500000000000000000e+01,1.999531390618016631e-10
9.600000000000000000e+01,5.008723561293183549e-10
9.700000000000000000e+01,8.608666279455195463e-10
9.800000000000000000e+01,1.215937062806201310e-09
9.900000000000000000e+01,1.488177682881168848e-09
