r,C_nn
0.000000000000000000e+00,9.800157119732002542e-01
1.000000000000000000e+00,-4.539864052523014948e-01
2.000000000000000000e+00,-1.703137538952148589e-02
3.000000000000000000e+00,-1.608742223597570131e-02
4.000000000000000000e+00,-3.634730267455310582e-03
5.000000000000000000e+00,-1.549443682928419719e-03
6.000000000000000000e+00,-5.345967105121474106e-04
7.000000000000000000e+00,-1.795620669424735638e-04
8.000000000000000000e+00,-4.024445449779534556e-05
9.000000000000000000e+00,1.695053363981458006e-05
1.000000000000000000e+01,4.889287696929756066e-05
1.100000000000000000e+01,6.852816740465783596e-05
1.200000000000000000e+01,8.288811993750755391e-05
1.300000000000000000e+01,9.503795944532100748e-05
1.400000000000000000e+01,1.050057724922837110e-04
1.500000000000000000e+01,1.124705045230101064e-04
1.600000000000000000e+01,1.170051311607522848e-04
1.700000000000000000e+01,1.177688781979213672e-04
1.800000000000000000e+01,1.147973120909639988e-04
1.900000000000000000e+01,1.096122391910370197e-04
2.000000000000000000e+01,1.033211887104812376e-04
2.100000000000000000e+01,9.593453374989735494e-05
2.200000000000000000e+01,8.800392260965850255e-05
2.300000000000000000e+01,7.987440047330096604e-05
2.400000000000000000e+01,7.139954995061259524e-05
2.500000000000000000e+01,6.291894563670297202e-05
2.600000000000000000e+01,5.483824062046949166e-05
2.700000000000000000e+01,4.736730339249817234e-05
2.800000000000000000e+01,4.052725624781317038e-05
2.900000000000000000e+01,3.426995608624139322e-05
3.000000000000000000e+01,2.870300740376308113e-05
3.100000000000000000e+01,2.383981581477456757e-05
3.200000000000000000e+01,1.965214077248589319e-05
3.300000000000000000e+01,1.607565971362134860e-05
3.400000000000000000e+01,1.306032002013068904e-05
3.500000000000000000e+01,1.057153761951923343e-05
3.600000000000000000e+01,8.516397743463244296e-06
3.700000000000000000e+01,6.789911195070885697e-06
3.800000000000000000e+01,5.315127808103170537e-06
3.900000000000000000e+01,4.086203867714743865e-06
4.000000000000000000e+01,3.053146038212162239e-06
4.100000000000000000e+01,2.225175053993666552e-06
4.200000000000000000e+01,1.558697839243450289e-06
4.300000000000000000e+01,1.046582817743058058e-06
4.400000000000000000e+01,6.567838051196872584e-07
4.500000000000000000e+01,3.591256065860193303e-07
4.600000000000000000e+01,1.289380486824143190e-07
4.700000000000000000e+01,-5.744721232048277670e-08
4.800000000000000000e+01,-2.033805195367222041e-07
4.900000000000000000e+01,-3.011818812126421108e-07
5.000000000000000000e+01,-3.672352963945968440e-07
5.100000000000000000e+01,-4.105043052149426330e-07
5.200000000000000000e+01,-4.365321863986082462e-07
5.300000000000000000e+01,-4.463114153807623552e-07
5.400000000000000000e+01,-4.372395334684142654e-07
5.500000000000000000e+01,-4.146691905404509271e-07
5.600000000000000000e+01,-3.834246484757386497e-07
5.700000000000000000e+01,-3.443166116667839560e-07
5.800000000000000000e+01,-3.018297407564318746e-07
5.900000000000000000e+01,-2.625898511965374382e-07
6.000000000000000000e+01,-2.328537602735991641e-07
6.100000000000000000e+01,-2.155748823895464739e-07
6.200000000000000000e+01,-2.102660490166385898e-07
6.300000000000000000e+01,-2.121893443174371896e-07
