site,n
0.000000000000000000e+00,1.323540245861617448e+00
1.000000000000000000e+00,1.722016498497305204e+00
2.000000000000000000e+00,1.947102601055166859e+00
3.000000000000000000e+00,2.024976334942413025e+00
4.000000000000000000e+00,2.060507536535757023e+00
5.000000000000000000e+00,2.078777671713293529e+00
6.000000000000000000e+00,2.091374993297312912e+00
7.000000000000000000e+00,2.100524350969480203e+00
8.000000000000000000e+00,2.105281695356831406e+00
9.000000000000000000e+00,2.104280284238887244e+00
1.000000000000000000e+01,2.097334704602652700e+00
1.100000000000000000e+01,2.085746552060418146e+00
1.200000000000000000e+01,2.071676053544789120e+00
1.300000000000000000e+01,2.057279812186508572e+00
1.400000000000000000e+01,2.044116978410954300e+00
1.500000000000000000e+01,2.032980226130521206e+00
1.600000000000000000e+01,2.024055961293922845e+00
1.700000000000000000e+01,2.017173606513338324e+00
1.800000000000000000e+01,2.012009680162269554e+00
1.900000000000000000e+01,2.008212979228582995e+00
2.000000000000000000e+01,2.005465197436873570e+00
2.100000000000000000e+01,2.003502551190991188e+00
2.200000000000000000e+01,2.002117166273067461e+00
2.300000000000000000e+01,2.001150447707261470e+00
2.400000000000000000e+01,2.000483626608555721e+00
2.500000000000000000e+01,2.000028983483840950e+00
2.600000000000000000e+01,1.999721875278475780e+00
2.700000000000000000e+01,1.999514339860278378e+00
2.800000000000000000e+01,1.999369703261718145e+00
2.900000000000000000e+01,1.999258029082201960e+00
3.000000000000000000e+01,1.999152091488172633e+00
3.100000000000000000e+01,1.999023721146037991e+00
3.200000000000000000e+01,1.998840976477703535e+00
3.300000000000000000e+01,1.998567186879626423e+00
3.400000000000000000e+01,1.998167626701359278e+00
3.500000000000000000e+01,1.997624577233735543e+00
3.600000000000000000e+01,1.997047895573454968e+00
3.700000000000000000e+01,1.996644353133312011e+00
3.800000000000000000e+01,1.996463125816269502e+00
3.900000000000000000e+01,1.996467137450943730e+00
4.000000000000000000e+01,1.996655211797381035e+00
4.100000000000000000e+01,1.997061634504913696e+00
4.200000000000000000e+01,1.997636091084453724e+00
4.300000000000000000e+01,1.998174215606630222e+00
4.400000000000000000e+01,1.998567084616528433e+00
4.500000000000000000e+01,1.998830907397354029e+00
4.600000000000000000e+01,1.998998100228858377e+00
4.700000000000000000e+01,1.999101986220915395e+00
4.800000000000000000e+01,1.999170331126201239e+00
4.900000000000000000e+01,1.999225312811564681e+00
5.000000000000000000e+01,1.999285915350248244e+00
5.100000000000000000e+01,1.999370489514246341e+00
5.200000000000000000e+01,1.999499542479681979e+00
5.300000000000000000e+01,1.999698593708878924e+00
5.400000000000000000e+01,2.000001642847341277e+00
5.500000000000000000e+01,2.000455095220028845e+00
5.600000000000000000e+01,2.001122701353048594e+00
5.700000000000000000e+01,2.002091898249155122e+00
5.800000000000000000e+01,2.003481494446383682e+00
5.900000000000000000e+01,2.005450453817047674e+00
6.000000000000000000e+01,2.008207128898829463e+00
6.100000000000000000e+01,2.012015978082271506e+00
6.200000000000000000e+01,2.017195729735387744e+00
6.300000000000000000e+01,2.024097556305532120e+00
6.400000000000000000e+01,2.033043604733712151e+00
6.500000000000000000e+01,2.044201146606621222e+00
6.600000000000000000e+01,2.057377964328556352e+00
6.700000000000000000e+01,2.071773804450522505e+00
6.800000000000000000e+01,2.085822510291188703e+00
6.900000000000000000e+01,2.097366177376795093e+00
7.000000000000000000e+01,2.104252634136811739e+00
7.100000000000000000e+01,2.105195923835535776e+00
7.200000000000000000e+01,2.100397645593251816e+00
7.300000000000000000e+01,2.091232807279221451e+00
7.400000000000000000e+01,2.078642798844001049e+00
7.500000000000000000e+01,2.060393351373768223e+00
7.600000000000000000e+01,2.024887252316349251e+00
7.700000000000000000e+01,1.947036004184534486e+00
7.800000000000000000e+01,1.721980264383259573e+00
7.900000000000000000e+01,1.323421636177149807e+00
