site,n_tilde
0.000000000000000000e+00,1.969165689019981791e+00
1.000000000000000000e+00,1.980607075386268567e+00
2.000000000000000000e+00,1.977790533471309065e+00
3.000000000000000000e+00,1.978383613141655006e+00
4.000000000000000000e+00,1.975253786763298880e+00
5.000000000000000000e+00,1.973570963259878130e+00
6.000000000000000000e+00,1.971619878052771835e+00
7.000000000000000000e+00,1.971320064407740213e+00
8.000000000000000000e+00,1.971284568777360358e+00
9.000000000000000000e+00,1.971248896415140450e+00
1.000000000000000000e+01,1.971261742540563633e+00
1.100000000000000000e+01,1.971268412751700172e+00
1.200000000000000000e+01,1.971276103715535744e+00
1.300000000000000000e+01,1.971277857849899284e+00
1.400000000000000000e+01,1.971278180735730245e+00
1.500000000000000000e+01,1.971278372835111536e+00
1.600000000000000000e+01,1.971278333658270210e+00
1.700000000000000000e+01,1.971278300238680892e+00
1.800000000000000000e+01,1.971278273463582309e+00
1.900000000000000000e+01,1.971278262782043322e+00
2.000000000000000000e+01,1.971278259559482215e+00
2.100000000000000000e+01,1.971278258054200538e+00
2.200000000000000000e+01,1.971278257805846090e+00
2.300000000000000000e+01,1.971278257794877531e+00
2.400000000000000000e+01,1.971278257829900404e+00
2.500000000000000000e+01,1.971278257852152160e+00
2.600000000000000000e+01,1.971278257858625649e+00
2.700000000000000000e+01,1.971278257861620364e+00
2.800000000000000000e+01,1.971278257861704741e+00
2.900000000000000000e+01,1.971278257861299288e+00
3.000000000000000000e+01,1.971278257860957561e+00
3.100000000000000000e+01,1.971278257860751726e+00
3.200000000000000000e+01,1.971278257860685335e+00
3.300000000000000000e+01,1.971278257860642480e+00
3.400000000000000000e+01,1.971278257860638039e+00
3.500000000000000000e+01,1.971278257860655359e+00
3.600000000000000000e+01,1.971278257860649141e+00
3.700000000000000000e+01,1.971278257860632710e+00
3.800000000000000000e+01,1.971278257860610950e+00
3.900000000000000000e+01,1.971278257860611838e+00
4.000000000000000000e+01,1.971278257860632710e+00
4.100000000000000000e+01,1.971278257860635152e+00
4.200000000000000000e+01,1.971278257860625827e+00
4.300000000000000000e+01,1.971278257860625605e+00
4.400000000000000000e+01,1.971278257860621164e+00
4.500000000000000000e+01,1.971278257860639815e+00
4.600000000000000000e+01,1.971278257860632266e+00
4.700000000000000000e+01,1.971278257860627825e+00
4.800000000000000000e+01,1.971278257860630490e+00
4.900000000000000000e+01,1.971278257860631378e+00
5.000000000000000000e+01,1.971278257860625605e+00
5.100000000000000000e+01,1.971278257860610728e+00
5.200000000000000000e+01,1.971278257860636485e+00
5.300000000000000000e+01,1.971278257860632710e+00
5.400000000000000000e+01,1.971278257860627825e+00
5.500000000000000000e+01,1.971278257860626937e+00
5.600000000000000000e+01,1.971278257860623828e+00
5.700000000000000000e+01,1.971278257860629601e+00
5.800000000000000000e+01,1.971278257860636263e+00
5.900000000000000000e+01,1.971278257860624272e+00
6.000000000000000000e+01,1.971278257860640259e+00
6.100000000000000000e+01,1.971278257860634042e+00
6.200000000000000000e+01,1.971278257860622718e+00
6.300000000000000000e+01,1.971278257860623828e+00
6.400000000000000000e+01,1.971278257860634264e+00
6.500000000000000000e+01,1.971278257860626049e+00
6.600000000000000000e+01,1.971278257860632710e+00
6.700000000000000000e+01,1.971278257860627825e+00
6.800000000000000000e+01,1.971278257860632266e+00
6.900000000000000000e+01,1.971278257860639815e+00
7.000000000000000000e+01,1.971278257860629157e+00
7.100000000000000000e+01,1.971278257860634486e+00
7.200000000000000000e+01,1.971278257860624716e+00
7.300000000000000000e+01,1.971278257860642924e+00
7.400000000000000000e+01,1.971278257860634930e+00
7.500000000000000000e+01,1.971278257860620053e+00
7.600000000000000000e+01,1.971278257860629823e+00
7.700000000000000000e+01,1.971278257860627381e+00
7.800000000000000000e+01,1.971278257860619831e+00
7.900000000000000000e+01,1.971278257860627825e+00
8.000000000000000000e+01,1.971278257860633598e+00
8.100000000000000000e+01,1.971278257860635152e+00
8.200000000000000000e+01,1.971278257860632266e+00
8.300000000000000000e+01,1.971278257860636929e+00
8.400000000000000000e+01,1.971278257860605176e+00
8.500000000000000000e+01,1.971278257860631822e+00
8.600000000000000000e+01,1.971278257860645144e+00
8.700000000000000000e+01,1.971278257860618943e+00
8.800000000000000000e+01,1.971278257860611394e+00
8.900000000000000000e+01,1.971278257860641592e+00
9.000000000000000000e+01,1.971278257860637151e+00
9.100000000000000000e+01,1.971278257860635374e+00
9.200000000000000000e+01,1.971278257860615835e+00
9.300000000000000000e+01,1.971278257860631822e+00
9.400000000000000000e+01,1.971278257860624272e+00
9.500000000000000000e+01,1.971278257860623384e+00
9.600000000000000000e+01,1.971278257860615390e+00
9.700000000000000000e+01,1.971278257860633154e+00
9.800000000000000000e+01,1.971278257860637151e+00
9.900000000000000000e+01,1.971278257860642924e+00
1.000000000000000000e+02,1.971278257860620275e+00
