r,C_j
0.000000000000000000e+00,5.993771281440249510e+01
1.000000000000000000e+00,-2.609459934329593978e+01
2.000000000000000000e+00,1.999305073845983216e+00
3.000000000000000000e+00,9.053013047317861606e-01
4.000000000000000000e+00,1.334940694440778231e-01
5.000000000000000000e+00,4.101708957755789697e-02
6.000000000000000000e+00,1.450750784012555528e-02
7.000000000000000000e+00,5.800223342028232310e-03
8.000000000000000000e+00,3.381468716902702454e-03
9.000000000000000000e+00,2.634828873057770693e-03
1.000000000000000000e+01,2.139888306482262692e-03
1.100000000000000000e+01,1.714046206970465391e-03
1.200000000000000000e+01,1.361389997558859477e-03
1.300000000000000000e+01,1.122987888106052878e-03
1.400000000000000000e+01,9.692155256271206554e-04
1.500000000000000000e+01,8.561131874351701754e-04
1.600000000000000000e+01,7.597804755459236503e-04
1.700000000000000000e+01,6.689918869717814687e-04
1.800000000000000000e+01,5.847129733673739338e-04
1.900000000000000000e+01,5.040959579467596541e-04
2.000000000000000000e+01,4.310963557259128720e-04
2.100000000000000000e+01,3.666061088001271173e-04
2.200000000000000000e+01,3.095274357445276792e-04
2.300000000000000000e+01,2.600820002918169394e-04
2.400000000000000000e+01,2.160750501367658671e-04
2.500000000000000000e+01,1.783955938527981289e-04
2.600000000000000000e+01,1.468495632508393101e-04
2.700000000000000000e+01,1.207478412919016364e-04
2.800000000000000000e+01,9.902790251636872654e-05
2.900000000000000000e+01,8.070136488136370190e-05
3.000000000000000000e+01,6.506773410386301748e-05
3.100000000000000000e+01,5.200203321997776129e-05
3.200000000000000000e+01,4.099331627394064981e-05
3.300000000000000000e+01,3.199002677867213151e-05
3.400000000000000000e+01,2.465347489533087355e-05
3.500000000000000000e+01,1.880341578264221880e-05
3.600000000000000000e+01,1.409473927083126910e-05
3.700000000000000000e+01,1.045452123804579969e-05
3.800000000000000000e+01,7.752300749785945300e-06
3.900000000000000000e+01,5.785697659632660361e-06
4.000000000000000000e+01,4.383609956803979912e-06
4.100000000000000000e+01,3.396214122375340594e-06
4.200000000000000000e+01,2.710804858807591700e-06
4.300000000000000000e+01,2.169635019200200077e-06
4.400000000000000000e+01,1.759451636829112431e-06
4.500000000000000000e+01,1.451294298959737716e-06
4.600000000000000000e+01,1.218855571138988125e-06
4.700000000000000000e+01,1.031166201315159014e-06
4.800000000000000000e+01,8.833778757377785951e-07
4.900000000000000000e+01,7.598287652399449144e-07
5.000000000000000000e+01,6.524010931485690890e-07
5.100000000000000000e+01,5.578037587383732898e-07
5.200000000000000000e+01,4.759247698160606888e-07
5.300000000000000000e+01,4.066279810643891324e-07
5.400000000000000000e+01,3.435487290204264355e-07
5.500000000000000000e+01,2.868853510307189936e-07
5.600000000000000000e+01,2.366647429141721659e-07
5.700000000000000000e+01,1.916330862883341979e-07
5.800000000000000000e+01,1.510213589739350937e-07
5.900000000000000000e+01,1.167272412061493014e-07
6.000000000000000000e+01,8.766924963765632128e-08
6.100000000000000000e+01,6.279743303139184718e-08
