r,C_n
0.000000000000000000e+00,3.316783465194630409e-01
1.000000000000000000e+00,-1.126188026793624453e-02
2.000000000000000000e+00,-4.982517785321990272e-03
3.000000000000000000e+00,-1.389825662636804716e-03
4.000000000000000000e+00,-6.752601805382410505e-04
5.000000000000000000e+00,-1.844274095996346202e-03
6.000000000000000000e+00,-2.564404892723165519e-03
7.000000000000000000e+00,-6.070464462708979880e-03
8.000000000000000000e+00,-1.924480585423415935e-02
9.000000000000000000e+00,-5.370668354046048698e-02
1.000000000000000000e+01,-8.948881531214758489e-02
1.100000000000000000e+01,-1.152231571750488293e-01
1.200000000000000000e+01,-1.296652646910956275e-01
1.300000000000000000e+01,-1.348192025527046312e-01
1.400000000000000000e+01,-1.313533014181151870e-01
1.500000000000000000e+01,-1.181366716627554325e-01
1.600000000000000000e+01,-9.298907237240716661e-02
1.700000000000000000e+01,-5.576363002716422379e-02
1.800000000000000000e+01,-1.703907611222832408e-02
1.900000000000000000e+01,-2.599917694690034864e-04
2.000000000000000000e+01,5.667089117525336839e-04
2.100000000000000000e+01,3.218308894031296497e-04
2.200000000000000000e+01,1.627981807168360495e-04
2.300000000000000000e+01,4.856632555363601944e-05
2.400000000000000000e+01,1.026160695900618300e-05
2.500000000000000000e+01,4.680575780416362797e-06
2.600000000000000000e+01,6.779532928730819252e-06
2.700000000000000000e+01,1.280139479598041419e-05
2.800000000000000000e+01,-4.872516807574722719e-05
2.900000000000000000e+01,-5.981677604911306290e-03
3.000000000000000000e+01,-3.543970404661345164e-02
3.100000000000000000e+01,-7.424557106754159364e-02
3.200000000000000000e+01,-1.052544507637758198e-01
3.300000000000000000e+01,-1.249474169301043602e-01
3.400000000000000000e+01,-1.351272737827760029e-01
3.500000000000000000e+01,-1.378953037758696709e-01
3.600000000000000000e+01,-1.342873468309584428e-01
3.700000000000000000e+01,-1.233176263701909470e-01
3.800000000000000000e+01,-1.024049482008473344e-01
3.900000000000000000e+01,-7.194605424160016582e-02
4.000000000000000000e+01,-3.338387332145953401e-02
4.100000000000000000e+01,-4.410757159418965401e-03
4.200000000000000000e+01,-2.283798189517405319e-05
4.300000000000000000e+01,-3.530502641901911431e-07
4.400000000000000000e+01,-1.830395557345099178e-07
4.500000000000000000e+01,-9.486684146575719012e-08
4.600000000000000000e+01,-2.453869561453575487e-08
4.700000000000000000e+01,-3.357495900009263567e-09
4.800000000000000000e+01,-5.944863737568362172e-10
4.900000000000000000e+01,-1.020741774090949683e-09
5.000000000000000000e+01,-6.579230014958081796e-09
5.100000000000000000e+01,-2.056799294491984398e-07
5.200000000000000000e+01,-1.068772602137835204e-03
5.300000000000000000e+01,-2.149793489953766290e-02
5.400000000000000000e+01,-5.906542214917753775e-02
5.500000000000000000e+01,-9.223548446301199633e-02
5.600000000000000000e+01,-1.135981340986520483e-01
5.700000000000000000e+01,-1.242370758598889680e-01
5.800000000000000000e+01,-1.272935733157387617e-01
5.900000000000000000e+01,-1.249592222357094329e-01
6.000000000000000000e+01,-1.179511453854407144e-01
6.100000000000000000e+01,-1.117040747589270744e-01
6.200000000000000000e+01,-1.007569528083791521e-01
6.300000000000000000e+01,-8.180674831260237312e-02
6.400000000000000000e+01,-5.369407577058171732e-02
6.500000000000000000e+01,-2.135779775757074006e-02
6.600000000000000000e+01,-1.384954880585653747e-03
6.700000000000000000e+01,-1.625202230681743742e-06
6.800000000000000000e+01,-2.712699970208731770e-08
6.900000000000000000e+01,-1.092794088553006304e-08
7.000000000000000000e+01,-2.675446544864179543e-09
7.100000000000000000e+01,-3.508058791373835916e-10
7.200000000000000000e+01,-1.974304273126732678e-11
7.300000000000000000e+01,-3.983238184548845012e-12
7.400000000000000000e+01,-8.286248220240079176e-12
7.500000000000000000e+01,-5.569916429123966672e-10
7.600000000000000000e+01,-2.530459997096556890e-08
7.700000000000000000e+01,-1.930668345734298796e-05
7.800000000000000000e+01,-5.772131365274990600e-03
7.900000000000000000e+01,-4.202161211053678791e-02
8.000000000000000000e+01,-8.436815417945187079e-02
8.100000000000000000e+01,-1.124209926152799355e-01
8.200000000000000000e+01,-1.255744841654504729e-01
8.300000000000000000e+01,-1.284232975302106450e-01
8.400000000000000000e+01,-1.254984064791662135e-01
8.500000000000000000e+01,-1.223558426137525412e-01
8.600000000000000000e+01,-1.213571197784759637e-01
8.700000000000000000e+01,-1.197081956258032598e-01
8.800000000000000000e+01,-1.141525299339105626e-01
8.900000000000000000e+01,-1.013913090667397654e-01
9.000000000000000000e+01,-7.830637313002397626e-02
9.100000000000000000e+01,-4.524698124315307268e-02
9.200000000000000000e+01,-1.212630284564752969e-02
9.300000000000000000e+01,-1.700321468149912363e-04
9.400000000000000000e+01,-4.357393834641953845e-08
9.500000000000000000e+01,-1.996368093060141291e-08
9.600000000000000000e+01,-6.766137108926706389e-09
9.700000000000000000e+01,-1.249846209167015942e-09
9.800000000000000000e+01,-1.118148032931004510e-10
9.900000000000000000e+01,-4.249787431958185896e-12
