site,n
0.000000000000000000e+00,8.994326946118076649e-02
1.000000000000000000e+00,3.218888558218784279e-01
2.000000000000000000e+00,6.815608923105668238e-01
3.000000000000000000e+00,1.079822006171063054e+00
4.000000000000000000e+00,1.386010366017685680e+00
5.000000000000000000e+00,1.567927312218288405e+00
6.000000000000000000e+00,1.669111145959569775e+00
7.000000000000000000e+00,1.717626509393801459e+00
8.000000000000000000e+00,1.731866300650792168e+00
9.000000000000000000e+00,1.718393181395269087e+00
1.000000000000000000e+01,1.671323045213722214e+00
1.100000000000000000e+01,1.576345993815761126e+00
1.200000000000000000e+01,1.402247677598094100e+00
1.300000000000000000e+01,1.114480157606242638e+00
1.400000000000000000e+01,7.341415369654308298e-01
1.500000000000000000e+01,3.727235531897210019e-01
1.600000000000000000e+01,1.195652645447999735e-01
1.700000000000000000e+01,2.408320002812242705e-02
1.800000000000000000e+01,6.873518874018951300e-03
1.900000000000000000e+01,1.396073256635545733e-02
2.000000000000000000e+01,7.225538145590479355e-02
2.100000000000000000e+01,2.679697862350454707e-01
2.200000000000000000e+01,6.041899822496572536e-01
2.300000000000000000e+01,9.885292251828533550e-01
2.400000000000000000e+01,1.317913093964105276e+00
2.500000000000000000e+01,1.529335723489746002e+00
2.600000000000000000e+01,1.649793505768201829e+00
2.700000000000000000e+01,1.715364900303220086e+00
2.800000000000000000e+01,1.747082218497440831e+00
2.900000000000000000e+01,1.754832341745959257e+00
3.000000000000000000e+01,1.741322114123017961e+00
3.100000000000000000e+01,1.701315097390803110e+00
3.200000000000000000e+01,1.622713933427059940e+00
3.300000000000000000e+01,1.478787065063502881e+00
3.400000000000000000e+01,1.232575251747177747e+00
3.500000000000000000e+01,8.732196250936776760e-01
3.600000000000000000e+01,4.952972662576717311e-01
3.700000000000000000e+01,1.920076522703300370e-01
3.800000000000000000e+01,4.554314893078304644e-02
3.900000000000000000e+01,9.686984394942104240e-03
4.000000000000000000e+01,9.286381141739900869e-03
4.100000000000000000e+01,4.205718393822369117e-02
4.200000000000000000e+01,1.829274989049150812e-01
4.300000000000000000e+01,4.794821581793737852e-01
4.400000000000000000e+01,8.528546262559945079e-01
4.500000000000000000e+01,1.212534304705298327e+00
4.600000000000000000e+01,1.463125156471069666e+00
4.700000000000000000e+01,1.611497124094370736e+00
4.800000000000000000e+01,1.694029107674564161e+00
4.900000000000000000e+01,1.738526332823042031e+00
5.000000000000000000e+01,1.758852069932678175e+00
5.100000000000000000e+01,1.761928321409469422e+00
5.200000000000000000e+01,1.748760242774546558e+00
5.300000000000000000e+01,1.716217657208852776e+00
5.400000000000000000e+01,1.654287454660839485e+00
5.500000000000000000e+01,1.545268456854876904e+00
5.600000000000000000e+01,1.354463119115393299e+00
5.700000000000000000e+01,1.049037106103965389e+00
5.800000000000000000e+01,6.678366406779890907e-01
5.900000000000000000e+01,3.152150297102890852e-01
6.000000000000000000e+01,8.760125503955991377e-02
6.100000000000000000e+01,1.321696342659116515e-02
6.200000000000000000e+01,1.230819075591437373e-03
6.300000000000000000e+01,1.093631003912776643e-03
6.400000000000000000e+01,1.362000645228651427e-02
6.500000000000000000e+01,9.668417259332789948e-02
6.600000000000000000e+01,3.477286342682092690e-01
6.700000000000000000e+01,7.076464022185217084e-01
6.800000000000000000e+01,1.091266058377785564e+00
6.900000000000000000e+01,1.384681735120679935e+00
7.000000000000000000e+01,1.563739160661768990e+00
7.100000000000000000e+01,1.662603499084049030e+00
7.200000000000000000e+01,1.711585142854654462e+00
7.300000000000000000e+01,1.731820297352619997e+00
7.400000000000000000e+01,1.735942182967037617e+00
7.500000000000000000e+01,1.728437466901373343e+00
