site,n
0.000000000000000000e+00,1.524489154944275171e+00
1.000000000000000000e+00,1.779797864095437721e+00
2.000000000000000000e+00,1.998441724445104928e+00
3.000000000000000000e+00,2.071063459933714324e+00
4.000000000000000000e+00,2.103273906294538254e+00
5.000000000000000000e+00,2.111070058931444393e+00
6.000000000000000000e+00,2.104623382598558301e+00
7.000000000000000000e+00,2.089637982550264894e+00
8.000000000000000000e+00,2.071296094310071556e+00
9.000000000000000000e+00,2.053504542486534579e+00
1.000000000000000000e+01,2.038410415512938556e+00
1.100000000000000000e+01,2.026650057815220674e+00
1.200000000000000000e+01,2.017975440159895939e+00
1.300000000000000000e+01,2.011790317486839452e+00
1.400000000000000000e+01,2.007455480796699998e+00
1.500000000000000000e+01,2.004418321606511455e+00
1.600000000000000000e+01,2.002253070225615605e+00
1.700000000000000000e+01,2.000733801450996996e+00
1.800000000000000000e+01,1.999788751255012320e+00
1.900000000000000000e+01,1.999275033397211576e+00
2.000000000000000000e+01,1.999029381094654667e+00
2.100000000000000000e+01,1.998941923758829509e+00
2.200000000000000000e+01,1.998939170024925271e+00
2.300000000000000000e+01,1.998977053496445500e+00
2.400000000000000000e+01,1.999030761220598862e+00
2.500000000000000000e+01,1.999087332884095680e+00
2.600000000000000000e+01,1.999140594981906105e+00
2.700000000000000000e+01,1.999187939840212813e+00
2.800000000000000000e+01,1.999228684905489883e+00
2.900000000000000000e+01,1.999263180974329535e+00
3.000000000000000000e+01,1.999292040345106214e+00
3.100000000000000000e+01,1.999315967877592914e+00
3.200000000000000000e+01,1.999335688450079695e+00
3.300000000000000000e+01,1.999351801184539257e+00
3.400000000000000000e+01,1.999364848818252716e+00
3.500000000000000000e+01,1.999375257458854582e+00
3.600000000000000000e+01,1.999383366626485747e+00
3.700000000000000000e+01,1.999389458318461488e+00
3.800000000000000000e+01,1.999393673504102908e+00
3.900000000000000000e+01,1.999396102477828396e+00
4.000000000000000000e+01,1.999396810498101251e+00
4.100000000000000000e+01,1.999395810688024522e+00
4.200000000000000000e+01,1.999393073268586729e+00
4.300000000000000000e+01,1.999388522285034941e+00
4.400000000000000000e+01,1.999382055993371266e+00
4.500000000000000000e+01,1.999373507049075904e+00
4.600000000000000000e+01,1.999362567933307355e+00
4.700000000000000000e+01,1.999348943534410061e+00
4.800000000000000000e+01,1.999332166922386245e+00
4.900000000000000000e+01,1.999311779967618108e+00
5.000000000000000000e+01,1.999287137475059817e+00
5.100000000000000000e+01,1.999257753504745549e+00
5.200000000000000000e+01,1.999223134634083632e+00
5.300000000000000000e+01,1.999183184815169767e+00
5.400000000000000000e+01,1.999138518151518218e+00
5.500000000000000000e+01,1.999091367313481582e+00
5.600000000000000000e+01,1.999046708744599110e+00
5.700000000000000000e+01,1.999014894427959765e+00
5.800000000000000000e+01,1.999015433264408781e+00
5.900000000000000000e+01,1.999083597030352877e+00
6.000000000000000000e+01,1.999279674427920206e+00
6.100000000000000000e+01,1.999701837698252049e+00
6.200000000000000000e+01,2.000495484509270838e+00
6.300000000000000000e+01,2.001874444616627891e+00
6.400000000000000000e+01,2.004045426762375737e+00
6.500000000000000000e+01,2.007153720146922282e+00
6.600000000000000000e+01,2.011525702994819920e+00
6.700000000000000000e+01,2.017704820874289151e+00
6.800000000000000000e+01,2.026335022612960834e+00
6.900000000000000000e+01,2.038027228694763604e+00
7.000000000000000000e+01,2.053055864711488265e+00
7.100000000000000000e+01,2.070822801651475142e+00
7.200000000000000000e+01,2.089221534720886009e+00
7.300000000000000000e+01,2.104361461990149174e+00
7.400000000000000000e+01,2.111029540983147434e+00
7.500000000000000000e+01,2.103456581596382158e+00
7.600000000000000000e+01,2.071418029379771486e+00
7.700000000000000000e+01,1.998929734806059066e+00
7.800000000000000000e+01,1.780424743926483533e+00
7.900000000000000000e+01,1.525736286855006618e+00
