site,n
0.000000000000000000e+00,9.953765386313507824e-01
1.000000000000000000e+00,1.001878596723684511e+00
2.000000000000000000e+00,1.000618957068352133e+00
3.000000000000000000e+00,1.001220373827303112e+00
4.000000000000000000e+00,1.000482178092819696e+00
5.000000000000000000e+00,1.000409309272940916e+00
6.000000000000000000e+00,1.000021928148148609e+00
7.000000000000000000e+00,9.999963610335340647e-01
8.000000000000000000e+00,9.999999291848388205e-01
9.000000000000000000e+00,9.999973206172803053e-01
1.000000000000000000e+01,9.999991762777391546e-01
1.100000000000000000e+01,9.999993833870223225e-01
1.200000000000000000e+01,9.999999428242319910e-01
1.300000000000000000e+01,1.000000001473449585e+00
1.400000000000000000e+01,9.999999980145451994e-01
1.500000000000000000e+01,1.000000003589180286e+00
1.600000000000000000e+01,1.000000001088613866e+00
1.700000000000000000e+01,1.000000000652959686e+00
1.800000000000000000e+01,1.000000000098007602e+00
1.900000000000000000e+01,9.999999999984854337e-01
2.000000000000000000e+01,1.000000000002693179e+00
2.100000000000000000e+01,9.999999999952630114e-01
2.200000000000000000e+01,9.999999999984554577e-01
2.300000000000000000e+01,9.999999999992513766e-01
2.400000000000000000e+01,9.999999999998463451e-01
2.500000000000000000e+01,9.999999999999947820e-01
2.600000000000000000e+01,1.000000000000001776e+00
2.700000000000000000e+01,1.000000000000002665e+00
2.800000000000000000e+01,1.000000000000004885e+00
2.900000000000000000e+01,9.999999999999983347e-01
3.000000000000000000e+01,1.000000000000006217e+00
3.100000000000000000e+01,9.999999999999946709e-01
3.200000000000000000e+01,1.000000000000005329e+00
3.300000000000000000e+01,9.999999999999962252e-01
3.400000000000000000e+01,9.999999999999990008e-01
3.500000000000000000e+01,9.999999999999998890e-01
3.600000000000000000e+01,1.000000000000005773e+00
3.700000000000000000e+01,9.999999999999957812e-01
3.800000000000000000e+01,1.000000000000000888e+00
3.900000000000000000e+01,9.999999999999992228e-01
4.000000000000000000e+01,1.000000000000000666e+00
4.100000000000000000e+01,1.000000000000005107e+00
4.200000000000000000e+01,9.999999999999938938e-01
4.300000000000000000e+01,9.999999999999996669e-01
4.400000000000000000e+01,9.999999999999982236e-01
4.500000000000000000e+01,1.000000000000005107e+00
4.600000000000000000e+01,1.000000000000003331e+00
4.700000000000000000e+01,9.999999999999980016e-01
4.800000000000000000e+01,9.999999999999995559e-01
4.900000000000000000e+01,9.999999999999965583e-01
5.000000000000000000e+01,1.000000000000001998e+00
5.100000000000000000e+01,9.999999999999970024e-01
5.200000000000000000e+01,1.000000000000002220e+00
5.300000000000000000e+01,1.000000000000004885e+00
5.400000000000000000e+01,9.999999999999938938e-01
5.500000000000000000e+01,1.000000000000002887e+00
5.600000000000000000e+01,9.999999999999975575e-01
5.700000000000000000e+01,9.999999999999988898e-01
5.800000000000000000e+01,1.000000000000004441e+00
5.900000000000000000e+01,9.999999999999981126e-01
6.000000000000000000e+01,1.000000000000005995e+00
6.100000000000000000e+01,9.999999999999952260e-01
6.200000000000000000e+01,1.000000000000001998e+00
6.300000000000000000e+01,9.999999999999964473e-01
6.400000000000000000e+01,1.000000000000007550e+00
6.500000000000000000e+01,9.999999999999957812e-01
6.600000000000000000e+01,9.999999999999987788e-01
6.700000000000000000e+01,9.999999999999998890e-01
6.800000000000000000e+01,1.000000000000001998e+00
6.900000000000000000e+01,9.999999999999964473e-01
7.000000000000000000e+01,9.999999999999994449e-01
7.100000000000000000e+01,1.000000000000006439e+00
7.200000000000000000e+01,9.999999999999981126e-01
7.300000000000000000e+01,9.999999999999970024e-01
7.400000000000000000e+01,9.999999999999981126e-01
7.500000000000000000e+01,1.000000000000003109e+00
7.600000000000000000e+01,1.000000000000004441e+00
7.700000000000000000e+01,9.999999999999971134e-01
7.800000000000000000e+01,1.000000000000000888e+00
7.900000000000000000e+01,9.999999999999962252e-01
8.000000000000000000e+01,1.000000000000005107e+00
8.100000000000000000e+01,9.999999999999964473e-01
8.200000000000000000e+01,1.000000000000005329e+00
8.300000000000000000e+01,9.999999999999980016e-01
8.400000000000000000e+01,9.999999999999981126e-01
8.500000000000000000e+01,9.999999999999976685e-01
8.600000000000000000e+01,1.000000000000003331e+00
8.700000000000000000e+01,9.999999999999986677e-01
8.800000000000000000e+01,1.000000000000002665e+00
8.900000000000000000e+01,9.999999999999966693e-01
9.000000000000000000e+01,1.000000000000005329e+00
9.100000000000000000e+01,9.999999999999908962e-01
9.200000000000000000e+01,1.000000000000005773e+00
9.300000000000000000e+01,1.000000000000000222e+00
9.400000000000000000e+01,9.999999999999977796e-01
9.500000000000000000e+01,1.000000000000003997e+00
9.600000000000000000e+01,9.999999999999964473e-01
9.700000000000000000e+01,1.000000000000000222e+00
9.800000000000000000e+01,1.000000000000000000e+00
9.900000000000000000e+01,1.000000000000000444e+00
1.000000000000000000e+02,1.000000000000002665e+00
1.010000000000000000e+02,1.000000000000001332e+00
1.020000000000000000e+02,9.999999999999946709e-01
1.030000000000000000e+02,1.000000000000001110e+00
1.040000000000000000e+02,1.000000000000004441e+00
1.050000000000000000e+02,9.999999999999980016e-01
1.060000000000000000e+02,1.000000000000003553e+00
1.070000000000000000e+02,9.999999999999983347e-01
1.080000000000000000e+02,9.999999999999960032e-01
1.090000000000000000e+02,9.999999999999994449e-01
1.100000000000000000e+02,1.000000000000002220e+00
1.110000000000000000e+02,1.000000000000005107e+00
1.120000000000000000e+02,9.999999999999975575e-01
1.130000000000000000e+02,9.999999999999990008e-01
1.140000000000000000e+02,9.999999999999990008e-01
1.150000000000000000e+02,1.000000000000001776e+00
1.160000000000000000e+02,1.000000000000001554e+00
1.170000000000000000e+02,9.999999999999941158e-01
1.180000000000000000e+02,1.000000000000007327e+00
1.190000000000000000e+02,9.999999999999992228e-01
1.200000000000000000e+02,9.999999999999944489e-01
1.210000000000000000e+02,1.000000000000001332e+00
1.220000000000000000e+02,1.000000000000003775e+00
1.230000000000000000e+02,1.000000000000002887e+00
1.240000000000000000e+02,9.999999999999938938e-01
1.250000000000000000e+02,1.000000000000007327e+00
1.260000000000000000e+02,9.999999999999954481e-01
1.270000000000000000e+02,9.999999999999970024e-01
1.280000000000000000e+02,1.000000000000007994e+00
1.290000000000000000e+02,9.999999999999958922e-01
1.300000000000000000e+02,1.000000000000000666e+00
1.310000000000000000e+02,1.000000000000002887e+00
1.320000000000000000e+02,1.000000000000004885e+00
1.330000000000000000e+02,9.999999999999935607e-01
1.340000000000000000e+02,1.000000000000003553e+00
1.350000000000000000e+02,9.999999999998450129e-01
1.360000000000000000e+02,9.999999999992505995e-01
1.370000000000000000e+02,9.999999999984583443e-01
1.380000000000000000e+02,9.999999999952606800e-01
1.390000000000000000e+02,1.000000000002695622e+00
1.400000000000000000e+02,9.999999999984771071e-01
1.410000000000000000e+02,1.000000000098106634e+00
1.420000000000000000e+02,1.000000000653056498e+00
1.430000000000000000e+02,1.000000001089025536e+00
1.440000000000000000e+02,1.000000003589025965e+00
1.450000000000000000e+02,9.999999980157798785e-01
1.460000000000000000e+02,1.000000001470857880e+00
1.470000000000000000e+02,9.999999428254333633e-01
1.480000000000000000e+02,9.999993833893430217e-01
1.490000000000000000e+02,9.999991762764507408e-01
1.500000000000000000e+02,9.999973206162511286e-01
1.510000000000000000e+02,9.999999291847371241e-01
1.520000000000000000e+02,9.999963610337899711e-01
1.530000000000000000e+02,1.000021928145865324e+00
1.540000000000000000e+02,1.000409309271657055e+00
1.550000000000000000e+02,1.000482178094887820e+00
1.560000000000000000e+02,1.001220373827043764e+00
1.570000000000000000e+02,1.000618957069514980e+00
1.580000000000000000e+02,1.001878596724000037e+00
1.590000000000000000e+02,9.953765386311835828e-01
