site,n
0.000000000000000000e+00,1.011652849916319097e+00
1.000000000000000000e+00,1.534433149175905342e+00
2.000000000000000000e+00,1.885686476201262174e+00
3.000000000000000000e+00,2.069905796078157056e+00
4.000000000000000000e+00,2.150857394973612724e+00
5.000000000000000000e+00,2.180694915578949900e+00
6.000000000000000000e+00,2.187209201868337782e+00
7.000000000000000000e+00,2.183652457344330777e+00
8.000000000000000000e+00,2.175581044148509502e+00
9.000000000000000000e+00,2.165305167261665886e+00
1.000000000000000000e+01,2.154047959953357072e+00
1.100000000000000000e+01,2.142525789643084710e+00
1.200000000000000000e+01,2.130981320148462199e+00
1.300000000000000000e+01,2.119320790708777658e+00
1.400000000000000000e+01,2.107395184530080900e+00
1.500000000000000000e+01,2.095180274064995629e+00
1.600000000000000000e+01,2.082799582930782822e+00
1.700000000000000000e+01,2.070546278565387865e+00
1.800000000000000000e+01,2.058705225611445311e+00
1.900000000000000000e+01,2.047450465248828344e+00
2.000000000000000000e+01,2.036817389377949983e+00
2.100000000000000000e+01,2.026767919102458126e+00
2.200000000000000000e+01,2.017339517763270695e+00
2.300000000000000000e+01,2.008589407574308261e+00
2.400000000000000000e+01,2.000379335792722202e+00
2.500000000000000000e+01,1.992688999098514602e+00
2.600000000000000000e+01,1.985577214135215485e+00
2.700000000000000000e+01,1.978924387604255264e+00
2.800000000000000000e+01,1.972775096500597014e+00
2.900000000000000000e+01,1.967243147666910774e+00
3.000000000000000000e+01,1.962245548758806191e+00
3.100000000000000000e+01,1.957654472788062039e+00
3.200000000000000000e+01,1.953263755247799160e+00
3.300000000000000000e+01,1.948953746629295214e+00
3.400000000000000000e+01,1.944813351193769302e+00
3.500000000000000000e+01,1.940917968562365870e+00
3.600000000000000000e+01,1.937468934149143562e+00
3.700000000000000000e+01,1.934778275920733925e+00
3.800000000000000000e+01,1.933000185147343952e+00
3.900000000000000000e+01,1.932168115363178007e+00
4.000000000000000000e+01,1.932309972048634750e+00
4.100000000000000000e+01,1.933417978874300003e+00
4.200000000000000000e+01,1.935454651393665459e+00
4.300000000000000000e+01,1.938398627581553235e+00
4.400000000000000000e+01,1.942112785284198617e+00
4.500000000000000000e+01,1.946289994328363582e+00
4.600000000000000000e+01,1.950773956039116852e+00
4.700000000000000000e+01,1.955531897019316956e+00
4.800000000000000000e+01,1.960472947927357934e+00
4.900000000000000000e+01,1.965534988356772317e+00
5.000000000000000000e+01,1.970770847111132484e+00
5.100000000000000000e+01,1.976246098880066082e+00
5.200000000000000000e+01,1.982119636035179600e+00
5.300000000000000000e+01,1.988514342474989816e+00
5.400000000000000000e+01,1.995365037289792420e+00
5.500000000000000000e+01,2.002659355175195000e+00
5.600000000000000000e+01,2.010514208330036912e+00
5.700000000000000000e+01,2.018883061898478548e+00
5.800000000000000000e+01,2.027769572667995845e+00
5.900000000000000000e+01,2.037285316107655841e+00
6.000000000000000000e+01,2.047558460099857758e+00
6.100000000000000000e+01,2.058627940853171800e+00
6.200000000000000000e+01,2.070443966068149066e+00
6.300000000000000000e+01,2.082792335565037067e+00
6.400000000000000000e+01,2.095346102110226205e+00
6.500000000000000000e+01,2.107809660910488159e+00
6.600000000000000000e+01,2.119993155787772032e+00
6.700000000000000000e+01,2.131757043980855304e+00
6.800000000000000000e+01,2.143173798821920606e+00
6.900000000000000000e+01,2.154428537735080695e+00
7.000000000000000000e+01,2.165377373065034750e+00
7.100000000000000000e+01,2.175352346086005362e+00
7.200000000000000000e+01,2.183133963113559783e+00
7.300000000000000000e+01,2.186398225193331601e+00
7.400000000000000000e+01,2.179538908572938638e+00
7.500000000000000000e+01,2.149265770272812848e+00
7.600000000000000000e+01,2.067787378955481703e+00
7.700000000000000000e+01,1.883010986392039454e+00
7.800000000000000000e+01,1.531330057423393454e+00
7.900000000000000000e+01,1.010150621839981611e+00
