site,n_tilde
0.000000000000000000e+00,1.028696681182663664e-01
1.000000000000000000e+00,4.795925959682431072e-01
2.000000000000000000e+00,1.291654527348756076e+00
3.000000000000000000e+00,2.499490931262771554e+00
4.000000000000000000e+00,3.752083820658469904e+00
5.000000000000000000e+00,4.643024629176881746e+00
6.000000000000000000e+00,5.017603515680251647e+00
7.000000000000000000e+00,4.848288170879399672e+00
8.000000000000000000e+00,4.163499806157211935e+00
9.000000000000000000e+00,3.073759410839527195e+00
1.000000000000000000e+01,1.895998285509855386e+00
1.100000000000000000e+01,9.765576465056374778e-01
1.200000000000000000e+01,4.226311544560024669e-01
1.300000000000000000e+01,1.245879531603013984e-01
1.400000000000000000e+01,2.037342077833066700e-02
1.500000000000000000e+01,1.790872787348851908e-03
1.600000000000000000e+01,4.426424907629679514e-04
1.700000000000000000e+01,4.951940806941796530e-03
1.800000000000000000e+01,4.623375645363770464e-02
1.900000000000000000e+01,2.680907663804451557e-01
2.000000000000000000e+01,9.073796241257452433e-01
2.100000000000000000e+01,1.997515430949988513e+00
2.200000000000000000e+01,3.367715981073695186e+00
2.300000000000000000e+01,4.566507327837921792e+00
2.400000000000000000e+01,5.311236582340564283e+00
2.500000000000000000e+01,5.558469624139008580e+00
2.600000000000000000e+01,5.320614536803812022e+00
2.700000000000000000e+01,4.605610346453939741e+00
2.800000000000000000e+01,3.475506543233907841e+00
2.900000000000000000e+01,2.198011609903065100e+00
3.000000000000000000e+01,1.157984733295368995e+00
3.100000000000000000e+01,5.141540114683983420e-01
3.200000000000000000e+01,1.670701111559586283e-01
3.300000000000000000e+01,3.055485779982880165e-02
3.400000000000000000e+01,2.874758998013088665e-03
3.500000000000000000e+01,2.162644344005943141e-05
3.600000000000000000e+01,2.430090812526151746e-05
3.700000000000000000e+01,1.552313342035555955e-03
3.800000000000000000e+01,2.152819310060116731e-02
3.900000000000000000e+01,1.501341095154200000e-01
4.000000000000000000e+01,6.088899354545571629e-01
4.100000000000000000e+01,1.482024219375190466e+00
4.200000000000000000e+01,2.720186453869097409e+00
4.300000000000000000e+01,4.001955405679789024e+00
4.400000000000000000e+01,4.987462291909475098e+00
4.500000000000000000e+01,5.579204031024118215e+00
4.600000000000000000e+01,5.814502045925559415e+00
4.700000000000000000e+01,5.744723397971355894e+00
4.800000000000000000e+01,5.401525858294178306e+00
4.900000000000000000e+01,4.823497071974084172e+00
5.000000000000000000e+01,4.056229840152785648e+00
5.100000000000000000e+01,3.119178796700488032e+00
5.200000000000000000e+01,2.106301176710504208e+00
5.300000000000000000e+01,1.233390717996833530e+00
5.400000000000000000e+01,6.228648548697479637e-01
5.500000000000000000e+01,2.608608585780867184e-01
5.600000000000000000e+01,6.170569010606728744e-02
5.700000000000000000e+01,7.658082769302500259e-03
5.800000000000000000e+01,3.261653180963425117e-04
5.900000000000000000e+01,7.233628405752574474e-06
6.000000000000000000e+01,3.703038271136667468e-06
6.100000000000000000e+01,9.679198868104015361e-07
6.200000000000000000e+01,4.503454495455722073e-03
6.300000000000000000e+01,3.144580058718045995e-02
6.400000000000000000e+01,1.143430251193847391e-01
6.500000000000000000e+01,3.213486581561005861e-01
6.600000000000000000e+01,6.448774244111361575e-01
6.700000000000000000e+01,1.089887527825917912e+00
6.800000000000000000e+01,1.619997640376454218e+00
6.900000000000000000e+01,2.202115386707102829e+00
7.000000000000000000e+01,2.783513501212716790e+00
7.100000000000000000e+01,3.310752186787437878e+00
7.200000000000000000e+01,3.830259019613384552e+00
7.300000000000000000e+01,4.393924009034305911e+00
7.400000000000000000e+01,4.831560016273586555e+00
7.500000000000000000e+01,5.041514345552492671e+00
7.600000000000000000e+01,4.955710713666112710e+00
7.700000000000000000e+01,4.513411691059575404e+00
7.800000000000000000e+01,3.703607643354755119e+00
7.900000000000000000e+01,2.645582941949757405e+00
8.000000000000000000e+01,1.607196120300285802e+00
8.100000000000000000e+01,8.303603196524483865e-01
8.200000000000000000e+01,3.646608129582798452e-01
8.300000000000000000e+01,1.034993540545441765e-01
8.400000000000000000e+01,1.481798028893113392e-02
8.500000000000000000e+01,8.838533244220651494e-04
8.600000000000000000e+01,1.116618958010287603e-04
8.700000000000000000e+01,2.590044155688078862e-03
8.800000000000000000e+01,2.904909306605867395e-02
8.900000000000000000e+01,1.887028394441017665e-01
9.000000000000000000e+01,7.228300717000906150e-01
9.100000000000000000e+01,1.698604814028855436e+00
9.200000000000000000e+01,3.003424678014491978e+00
9.300000000000000000e+01,4.226404579615510748e+00
9.400000000000000000e+01,5.021827532917195747e+00
9.500000000000000000e+01,5.301280421697555312e+00
9.600000000000000000e+01,5.067588447116827766e+00
9.700000000000000000e+01,4.333784412060243341e+00
9.800000000000000000e+01,3.197311878022678577e+00
9.900000000000000000e+01,1.971100834487758746e+00
1.000000000000000000e+02,1.013944865296764863e+00
1.010000000000000000e+02,4.383610745279002407e-01
1.020000000000000000e+02,1.315202777022189129e-01
1.030000000000000000e+02,2.189973347609779075e-02
1.040000000000000000e+02,2.380040351091690810e-03
1.050000000000000000e+02,2.195162300116144244e-03
1.060000000000000000e+02,1.978833396658045626e-02
1.070000000000000000e+02,1.364909052164698933e-01
1.080000000000000000e+02,5.831297508463986201e-01
1.090000000000000000e+02,1.489939748395560759e+00
1.100000000000000000e+02,2.792295395711419381e+00
1.110000000000000000e+02,4.122461502985315995e+00
1.120000000000000000e+02,5.075914522481184576e+00
1.130000000000000000e+02,5.531842022553130178e+00
1.140000000000000000e+02,5.496130172783090906e+00
1.150000000000000000e+02,4.973849311997093459e+00
1.160000000000000000e+02,3.987882415753412513e+00
1.170000000000000000e+02,2.712656055325251891e+00
1.180000000000000000e+02,1.535093299527202415e+00
1.190000000000000000e+02,7.281884885073570679e-01
1.200000000000000000e+02,2.797191188848421883e-01
1.210000000000000000e+02,6.526529670525482718e-02
1.220000000000000000e+02,8.341183396601462019e-03
1.230000000000000000e+02,4.903606952887462969e-04
1.240000000000000000e+02,1.052092509156213714e-04
1.250000000000000000e+02,1.769659561007876688e-03
1.260000000000000000e+02,2.172625503032279276e-02
1.270000000000000000e+02,1.495283743405159960e-01
1.280000000000000000e+02,6.226750127554866454e-01
1.290000000000000000e+02,1.557088342865687203e+00
1.300000000000000000e+02,2.878900391006205872e+00
1.310000000000000000e+02,4.209415867010182666e+00
1.320000000000000000e+02,5.166175893178800216e+00
1.330000000000000000e+02,5.652167662819994831e+00
1.340000000000000000e+02,5.684218135079641243e+00
1.350000000000000000e+02,5.273266731645255945e+00
1.360000000000000000e+02,4.432961798818373822e+00
1.370000000000000000e+02,3.239441851944842909e+00
1.380000000000000000e+02,1.980335464167964910e+00
1.390000000000000000e+02,1.010448590317865492e+00
1.400000000000000000e+02,4.348878236713373813e-01
1.410000000000000000e+02,1.288784438924216458e-01
1.420000000000000000e+02,2.134560401876584718e-02
1.430000000000000000e+02,1.854039346715405552e-03
1.440000000000000000e+02,1.907134265439114535e-04
