site,n_tilde
0.000000000000000000e+00,4.720343670395865665e-02
1.000000000000000000e+00,6.907237083238026987e-01
2.000000000000000000e+00,1.724387666819060305e+00
3.000000000000000000e+00,2.871256021700495875e+00
4.000000000000000000e+00,3.699162362166008577e+00
5.000000000000000000e+00,4.146990075233831341e+00
6.000000000000000000e+00,4.296955744372173314e+00
7.000000000000000000e+00,4.283338197482649434e+00
8.000000000000000000e+00,4.074328682769209564e+00
9.000000000000000000e+00,3.549532207895469860e+00
1.000000000000000000e+01,2.664228303166860101e+00
1.100000000000000000e+01,1.626138110335754394e+00
1.200000000000000000e+01,7.358672473594867203e-01
1.300000000000000000e+01,1.774503906910350759e-01
1.400000000000000000e+01,8.576024443872646771e-03
1.500000000000000000e+01,3.429317314900759092e-04
1.600000000000000000e+01,1.687906650081069193e-04
1.700000000000000000e+01,3.822964202175932122e-03
1.800000000000000000e+01,1.053535457235312139e-01
1.900000000000000000e+01,9.388811966500493211e-01
2.000000000000000000e+01,1.970828996623073426e+00
2.100000000000000000e+01,3.063891981814343968e+00
2.200000000000000000e+01,3.801770871191237244e+00
2.300000000000000000e+01,4.198827227307607046e+00
2.400000000000000000e+01,4.363578929966953623e+00
2.500000000000000000e+01,4.384254167538604641e+00
2.600000000000000000e+01,4.288456735475715931e+00
2.700000000000000000e+01,4.030284349893825890e+00
2.800000000000000000e+01,3.499810362484750748e+00
2.900000000000000000e+01,2.659684549806210718e+00
3.000000000000000000e+01,1.677833818057868243e+00
3.100000000000000000e+01,8.288510559801007815e-01
3.200000000000000000e+01,2.732984240359300210e-01
3.300000000000000000e+01,4.438257840179735819e-02
3.400000000000000000e+01,2.033281864877605621e-02
3.500000000000000000e+01,1.180042732963872271e-01
3.600000000000000000e+01,7.129748231018858684e-01
3.700000000000000000e+01,1.702178010814995091e+00
3.800000000000000000e+01,2.761031797301072732e+00
3.900000000000000000e+01,3.594505177743679170e+00
4.000000000000000000e+01,4.090228531689137803e+00
4.100000000000000000e+01,4.322874692985794631e+00
4.200000000000000000e+01,4.401518787139553801e+00
4.300000000000000000e+01,4.378844260113764264e+00
4.400000000000000000e+01,4.233239709186731758e+00
4.500000000000000000e+01,3.877952016266974944e+00
4.600000000000000000e+01,3.211191172500431179e+00
4.700000000000000000e+01,2.230925941192284157e+00
4.800000000000000000e+01,1.233827226808163147e+00
4.900000000000000000e+01,5.304458077308547015e-01
5.000000000000000000e+01,7.120063639825902069e-02
5.100000000000000000e+01,2.760614841165770928e-03
5.200000000000000000e+01,7.982202442017525537e-05
5.300000000000000000e+01,1.030144401874743116e-06
5.400000000000000000e+01,1.811798962845014049e-05
5.500000000000000000e+01,9.316634201109419118e-04
5.600000000000000000e+01,2.701039168513824293e-02
5.700000000000000000e+01,4.660825931794926325e-01
5.800000000000000000e+01,1.520700108731487088e+00
5.900000000000000000e+01,2.681823801774848803e+00
6.000000000000000000e+01,3.622836883644080963e+00
6.100000000000000000e+01,4.153452668412574766e+00
6.200000000000000000e+01,4.416319388287764269e+00
6.300000000000000000e+01,4.539183185444981561e+00
6.400000000000000000e+01,4.586650153966367327e+00
6.500000000000000000e+01,4.598795014368563194e+00
6.600000000000000000e+01,4.599444856393255066e+00
6.700000000000000000e+01,4.591182344695007522e+00
6.800000000000000000e+01,4.553950209531834936e+00
6.900000000000000000e+01,4.451657062581492852e+00
7.000000000000000000e+01,4.228920786287632794e+00
7.100000000000000000e+01,3.782633286025485209e+00
7.200000000000000000e+01,2.978125491846975059e+00
7.300000000000000000e+01,1.922968177022131631e+00
