r,C_n
0.000000000000000000e+00,2.394327938257814203e-01
1.000000000000000000e+00,2.719497015994498668e-03
2.000000000000000000e+00,-4.956689803604108491e-02
3.000000000000000000e+00,-2.608224598931130345e-02
4.000000000000000000e+00,-2.029020240172041412e-03
5.000000000000000000e+00,6.701350731452393461e-03
6.000000000000000000e+00,7.406892086068150860e-03
7.000000000000000000e+00,3.411100012895129652e-03
8.000000000000000000e+00,2.838340727926436102e-04
9.000000000000000000e+00,-4.840685767248942284e-05
1.000000000000000000e+01,-2.184473364983396948e-04
1.100000000000000000e+01,-2.908841560138597515e-04
1.200000000000000000e+01,-3.019525222178742752e-04
1.300000000000000000e+01,-3.003162632113642871e-04
1.400000000000000000e+01,-2.963982259709396772e-04
1.500000000000000000e+01,-2.953691152929316388e-04
1.600000000000000000e+01,-2.948596671688008541e-04
1.700000000000000000e+01,-2.946145098303709631e-04
1.800000000000000000e+01,-2.945806248471072308e-04
1.900000000000000000e+01,-2.945894188735032060e-04
2.000000000000000000e+01,-2.946061273831901417e-04
2.100000000000000000e+01,-2.946147532805198921e-04
2.200000000000000000e+01,-2.946192288972859785e-04
2.300000000000000000e+01,-2.946214966033089411e-04
2.400000000000000000e+01,-2.946222836675005397e-04
2.500000000000000000e+01,-2.946225864652873838e-04
2.600000000000000000e+01,-2.946226585147648791e-04
2.700000000000000000e+01,-2.946227049522853747e-04
2.800000000000000000e+01,-2.946226998865597579e-04
2.900000000000000000e+01,-2.946227157125669294e-04
3.000000000000000000e+01,-2.946227031501713611e-04
3.100000000000000000e+01,-2.946227223401542972e-04
3.200000000000000000e+01,-2.946227080040664248e-04
3.300000000000000000e+01,-2.946227207574203533e-04
3.400000000000000000e+01,-2.946227061224604427e-04
3.500000000000000000e+01,-2.946227240481213983e-04
3.600000000000000000e+01,-2.946227089197783755e-04
3.700000000000000000e+01,-2.946227212232699344e-04
3.800000000000000000e+01,-2.946227063516104749e-04
3.900000000000000000e+01,-2.946227241560350762e-04
4.000000000000000000e+01,-2.946227089704045454e-04
4.100000000000000000e+01,-2.946227212468066625e-04
4.200000000000000000e+01,-2.946227063644890620e-04
4.300000000000000000e+01,-2.946227241618082360e-04
4.400000000000000000e+01,-2.946227089752895267e-04
4.500000000000000000e+01,-2.946227212476948409e-04
4.600000000000000000e+01,-2.946227063631567944e-04
4.700000000000000000e+01,-2.946227241600318791e-04
4.800000000000000000e+01,-2.946227089712927238e-04
4.900000000000000000e+01,-2.946227212454743949e-04
5.000000000000000000e+01,-2.946227063587159023e-04
5.100000000000000000e+01,-2.946227241564791655e-04
5.200000000000000000e+01,-2.946227089699604562e-04
5.300000000000000000e+01,-2.946227212379248783e-04
5.400000000000000000e+01,-2.946227063556072778e-04
5.500000000000000000e+01,-2.946227241524823626e-04
5.600000000000000000e+01,-2.946227089632991181e-04
5.700000000000000000e+01,-2.946227212365926107e-04
5.800000000000000000e+01,-2.946227063529427426e-04
5.900000000000000000e+01,-2.946227241493737381e-04
6.000000000000000000e+01,-2.946227089584141368e-04
6.100000000000000000e+01,-2.946227212352603431e-04
6.200000000000000000e+01,-2.946227063520545641e-04
6.300000000000000000e+01,-2.946227241458210244e-04
6.400000000000000000e+01,-2.946227089588582260e-04
6.500000000000000000e+01,-2.946227212312635402e-04
6.600000000000000000e+01,-2.946227063502782073e-04
6.700000000000000000e+01,-2.946227241453769352e-04
6.800000000000000000e+01,-2.946227089570818691e-04
6.900000000000000000e+01,-2.946227212325958078e-04
7.000000000000000000e+01,-2.946227063485018505e-04
7.100000000000000000e+01,-2.946227241404919539e-04
7.200000000000000000e+01,-2.946227089544173339e-04
7.300000000000000000e+01,-2.946227212268226481e-04
7.400000000000000000e+01,-2.946227063467254936e-04
7.500000000000000000e+01,-2.946227241427124000e-04
7.600000000000000000e+01,-2.946227089535291555e-04
7.700000000000000000e+01,-2.946227212272667373e-04
7.800000000000000000e+01,-2.946227063440609584e-04
7.900000000000000000e+01,-2.946227241387155971e-04
8.000000000000000000e+01,-2.946227089504205310e-04
8.100000000000000000e+01,-2.946227212214935776e-04
8.200000000000000000e+01,-2.946227063400641555e-04
8.300000000000000000e+01,-2.946227241324983481e-04
8.400000000000000000e+01,-2.946227089459796389e-04
8.500000000000000000e+01,-2.946227212201613099e-04
8.600000000000000000e+01,-2.946227063387318879e-04
8.700000000000000000e+01,-2.946227241320542589e-04
8.800000000000000000e+01,-2.946227089459796389e-04
8.900000000000000000e+01,-2.946227212206053991e-04
9.000000000000000000e+01,-2.946227063365114418e-04
9.100000000000000000e+01,-2.946227241320542589e-04
9.200000000000000000e+01,-2.946227089468678173e-04
9.300000000000000000e+01,-2.946227212174967747e-04
9.400000000000000000e+01,-2.946227063360673526e-04
9.500000000000000000e+01,-2.946227241307219913e-04
9.600000000000000000e+01,-2.946227089415387468e-04
9.700000000000000000e+01,-2.946227212152763286e-04
9.800000000000000000e+01,-2.946227063307382821e-04
9.900000000000000000e+01,-2.946227241262810992e-04
