r,C_d
0.000000000000000000e+00,1.946416703479719512e+00
1.000000000000000000e+00,4.661768037042000046e-01
2.000000000000000000e+00,2.027880766451802264e-01
3.000000000000000000e+00,6.462523329280486784e-02
4.000000000000000000e+00,7.698616036726362542e-03
5.000000000000000000e+00,6.732794062299481607e-04
6.000000000000000000e+00,4.473488568481668822e-05
7.000000000000000000e+00,2.376848628977348973e-04
8.000000000000000000e+00,1.466008884213283302e-03
9.000000000000000000e+00,6.342311034719614118e-03
1.000000000000000000e+01,1.691695554586330336e-02
1.100000000000000000e+01,3.010677298783465822e-02
1.200000000000000000e+01,4.253399376425873873e-02
1.300000000000000000e+01,5.139303992727584092e-02
1.400000000000000000e+01,5.658705227541223348e-02
1.500000000000000000e+01,5.946560791913758220e-02
1.600000000000000000e+01,6.101332143743903869e-02
1.700000000000000000e+01,6.177769056883460758e-02
1.800000000000000000e+01,6.204861269045132410e-02
1.900000000000000000e+01,6.190396001207762455e-02
2.000000000000000000e+01,6.129202140003401494e-02
2.100000000000000000e+01,6.002036519899619366e-02
2.200000000000000000e+01,5.766999110397155043e-02
2.300000000000000000e+01,5.339252740588958102e-02
2.400000000000000000e+01,4.590656307315223866e-02
2.500000000000000000e+01,3.446958542290261968e-02
2.600000000000000000e+01,2.121026691325838751e-02
2.700000000000000000e+01,9.352870187985260278e-03
2.800000000000000000e+01,2.429751410240342958e-03
2.900000000000000000e+01,3.749044134762098820e-04
3.000000000000000000e+01,9.549617438466817261e-05
3.100000000000000000e+01,3.223342198071449459e-04
3.200000000000000000e+01,1.773577468009352549e-03
3.300000000000000000e+01,6.273435530485158354e-03
3.400000000000000000e+01,1.347567480513887396e-02
3.500000000000000000e+01,2.127194127276012259e-02
3.600000000000000000e+01,2.779404333483453601e-02
3.700000000000000000e+01,3.197116780987976220e-02
3.800000000000000000e+01,3.433427012919390564e-02
3.900000000000000000e+01,3.560997340743293077e-02
4.000000000000000000e+01,3.625638399052015515e-02
4.100000000000000000e+01,3.651174358223824301e-02
4.200000000000000000e+01,3.646653743620105470e-02
4.300000000000000000e+01,3.613239624491516866e-02
4.400000000000000000e+01,3.540529404218515502e-02
4.500000000000000000e+01,3.404786811985027056e-02
4.600000000000000000e+01,3.158152883171061465e-02
4.700000000000000000e+01,2.726873607720708276e-02
4.800000000000000000e+01,2.062876368987411058e-02
4.900000000000000000e+01,1.283731552764735308e-02
5.000000000000000000e+01,5.755229185613224170e-03
5.100000000000000000e+01,1.504162244349986069e-03
5.200000000000000000e+01,2.205187059280415321e-04
5.300000000000000000e+01,3.321299685379835293e-05
5.400000000000000000e+01,1.024115893964499461e-04
5.500000000000000000e+01,6.149511746017208595e-04
5.600000000000000000e+01,2.304663330736704280e-03
5.700000000000000000e+01,5.098971892812152219e-03
5.800000000000000000e+01,8.153914541106619535e-03
5.900000000000000000e+01,1.072997290405963526e-02
6.000000000000000000e+01,1.237818484955019102e-02
6.100000000000000000e+01,1.329193788480641757e-02
6.200000000000000000e+01,1.377472568909182335e-02
6.300000000000000000e+01,1.401288362421083261e-02
6.400000000000000000e+01,1.409667804859474072e-02
6.500000000000000000e+01,1.407329592908767441e-02
6.600000000000000000e+01,1.393579308191379360e-02
6.700000000000000000e+01,1.365011985844038350e-02
6.800000000000000000e+01,1.312858366667606080e-02
6.900000000000000000e+01,1.218418434575951545e-02
7.000000000000000000e+01,1.053628207533923236e-02
7.100000000000000000e+01,7.991015319995593141e-03
7.200000000000000000e+01,4.990273343522330304e-03
7.300000000000000000e+01,2.248417972886532137e-03
7.400000000000000000e+01,5.900002052651516938e-04
7.500000000000000000e+01,8.788754485011223262e-05
7.600000000000000000e+01,1.597445947250380975e-05
7.700000000000000000e+01,5.600153396470342770e-05
7.800000000000000000e+01,3.385381199454728690e-04
7.900000000000000000e+01,1.273687819283329239e-03
8.000000000000000000e+01,2.852832009696898256e-03
8.100000000000000000e+01,4.602996967589537830e-03
8.200000000000000000e+01,6.097870775462654186e-03
8.300000000000000000e+01,7.066235279484236673e-03
8.400000000000000000e+01,7.612512332971765709e-03
8.500000000000000000e+01,7.907579553450692911e-03
8.600000000000000000e+01,8.059280723929739335e-03
8.700000000000000000e+01,8.120672679250309431e-03
8.800000000000000000e+01,8.117045141809497988e-03
8.900000000000000000e+01,8.046456531160157966e-03
9.000000000000000000e+01,7.888964104201486027e-03
9.100000000000000000e+01,7.592701984293371946e-03
9.200000000000000000e+01,7.053905769505547894e-03
9.300000000000000000e+01,6.107157625088621700e-03
9.400000000000000000e+01,4.637452210650876323e-03
9.500000000000000000e+01,2.897483439929694413e-03
9.600000000000000000e+01,1.308062283622692416e-03
9.700000000000000000e+01,3.449862013203698597e-04
9.800000000000000000e+01,5.094960667954004304e-05
9.900000000000000000e+01,7.841193303813931266e-06
