site,n
0.000000000000000000e+00,1.088778425376093484e+00
1.000000000000000000e+00,1.624422074219901369e+00
2.000000000000000000e+00,1.923399056337448787e+00
3.000000000000000000e+00,2.070794187659916741e+00
4.000000000000000000e+00,2.131921714167346771e+00
5.000000000000000000e+00,2.152969878352489097e+00
6.000000000000000000e+00,2.156834150701782971e+00
7.000000000000000000e+00,2.153578514221238915e+00
8.000000000000000000e+00,2.146988230329364811e+00
9.000000000000000000e+00,2.138476114512898540e+00
1.000000000000000000e+01,2.128840347420016599e+00
1.100000000000000000e+01,2.118735574113509212e+00
1.200000000000000000e+01,2.108635001813969900e+00
1.300000000000000000e+01,2.098753624843943122e+00
1.400000000000000000e+01,2.089089747428033661e+00
1.500000000000000000e+01,2.079531813877301349e+00
1.600000000000000000e+01,2.069962029217554011e+00
1.700000000000000000e+01,2.060391295194562655e+00
1.800000000000000000e+01,2.050905070290239163e+00
1.900000000000000000e+01,2.041632622601830871e+00
2.000000000000000000e+01,2.032677789997797024e+00
2.100000000000000000e+01,2.024131598491134554e+00
2.200000000000000000e+01,2.016030317444213349e+00
2.300000000000000000e+01,2.008406123607704874e+00
2.400000000000000000e+01,2.001245898330451745e+00
2.500000000000000000e+01,1.994557313468040105e+00
2.600000000000000000e+01,1.988319219842909380e+00
2.700000000000000000e+01,1.982549637629198003e+00
2.800000000000000000e+01,1.977248682710987415e+00
2.900000000000000000e+01,1.972472579361608247e+00
3.000000000000000000e+01,1.968254947282365608e+00
3.100000000000000000e+01,1.964483089874710098e+00
3.200000000000000000e+01,1.961089217817216568e+00
3.300000000000000000e+01,1.958134845165715676e+00
3.400000000000000000e+01,1.955578525481895591e+00
3.500000000000000000e+01,1.953472034608691787e+00
3.600000000000000000e+01,1.951971098012716732e+00
3.700000000000000000e+01,1.951031207289825931e+00
3.800000000000000000e+01,1.950509936358525875e+00
3.900000000000000000e+01,1.950333346193084516e+00
4.000000000000000000e+01,1.950465499176600614e+00
4.100000000000000000e+01,1.950912578438921630e+00
4.200000000000000000e+01,1.951715163392472085e+00
4.300000000000000000e+01,1.952964482102887978e+00
4.400000000000000000e+01,1.954676773645965149e+00
4.500000000000000000e+01,1.956729390686050118e+00
4.600000000000000000e+01,1.959062576474793982e+00
4.700000000000000000e+01,1.961794015883471243e+00
4.800000000000000000e+01,1.965001534973450870e+00
4.900000000000000000e+01,1.968617559636463454e+00
5.000000000000000000e+01,1.972704698497477205e+00
5.100000000000000000e+01,1.977379822238793050e+00
5.200000000000000000e+01,1.982604149210241973e+00
5.300000000000000000e+01,1.988315347847980918e+00
5.400000000000000000e+01,1.994510080825356857e+00
5.500000000000000000e+01,2.001167299353909801e+00
5.600000000000000000e+01,2.008305945504922807e+00
5.700000000000000000e+01,2.015916690914484111e+00
5.800000000000000000e+01,2.024010631083671630e+00
5.900000000000000000e+01,2.032554619414153940e+00
6.000000000000000000e+01,2.041510557082676147e+00
6.100000000000000000e+01,2.050786859716018817e+00
6.200000000000000000e+01,2.060278890209283453e+00
6.300000000000000000e+01,2.069856252446556688e+00
6.400000000000000000e+01,2.079433604256518908e+00
6.500000000000000000e+01,2.088999570966297625e+00
6.600000000000000000e+01,2.098671699528188217e+00
6.700000000000000000e+01,2.108561499317902488e+00
6.800000000000000000e+01,2.118670039528738336e+00
6.900000000000000000e+01,2.128782073527817342e+00
7.000000000000000000e+01,2.138424340139627233e+00
7.100000000000000000e+01,2.146942597600533631e+00
7.200000000000000000e+01,2.153539025400884821e+00
7.300000000000000000e+01,2.156800909439943403e+00
7.400000000000000000e+01,2.152942718547372181e+00
7.500000000000000000e+01,2.131899881681764253e+00
7.600000000000000000e+01,2.070777103193045754e+00
7.700000000000000000e+01,1.923386341525211929e+00
7.800000000000000000e+01,1.624415382482525372e+00
7.900000000000000000e+01,1.088774912458637001e+00
