site,n_tilde
0.000000000000000000e+00,1.640109073217796309e+00
1.000000000000000000e+00,3.236740180759466234e+00
2.000000000000000000e+00,5.045192621971536617e+00
3.000000000000000000e+00,6.187219072058598002e+00
4.000000000000000000e+00,6.752617096565963095e+00
5.000000000000000000e+00,6.954866189152056677e+00
6.000000000000000000e+00,6.988620694864353666e+00
7.000000000000000000e+00,6.945928511977787601e+00
8.000000000000000000e+00,6.868386622687046028e+00
9.000000000000000000e+00,6.774833039504855492e+00
1.000000000000000000e+01,6.672718650650202754e+00
1.100000000000000000e+01,6.563470885430907842e+00
1.200000000000000000e+01,6.448116493823322415e+00
1.300000000000000000e+01,6.330527147310494485e+00
1.400000000000000000e+01,6.216264421803973761e+00
1.500000000000000000e+01,6.107297974488837156e+00
1.600000000000000000e+01,6.001290325871333486e+00
1.700000000000000000e+01,5.895925108265434034e+00
1.800000000000000000e+01,5.790642529039051745e+00
1.900000000000000000e+01,5.686281274830630394e+00
2.000000000000000000e+01,5.584768542178093931e+00
2.100000000000000000e+01,5.488667551066883199e+00
2.200000000000000000e+01,5.400862193430558733e+00
2.300000000000000000e+01,5.324329718487859076e+00
2.400000000000000000e+01,5.261902645215462471e+00
2.500000000000000000e+01,5.216111103779791591e+00
2.600000000000000000e+01,5.188645062926393159e+00
2.700000000000000000e+01,5.177951482592146881e+00
2.800000000000000000e+01,5.180154036172451626e+00
2.900000000000000000e+01,5.190980595455561009e+00
3.000000000000000000e+01,5.205810436944275033e+00
3.100000000000000000e+01,5.220958186226101638e+00
3.200000000000000000e+01,5.234173560332447295e+00
3.300000000000000000e+01,5.244357865517679684e+00
3.400000000000000000e+01,5.251315965590180213e+00
3.500000000000000000e+01,5.255428652357835517e+00
3.600000000000000000e+01,5.257369699956794484e+00
3.700000000000000000e+01,5.257879111025806296e+00
3.800000000000000000e+01,5.257610974128676951e+00
3.900000000000000000e+01,5.257026580549501560e+00
4.000000000000000000e+01,5.256328316856594185e+00
4.100000000000000000e+01,5.255440856816750994e+00
4.200000000000000000e+01,5.254027146135488380e+00
4.300000000000000000e+01,5.251550379763930465e+00
4.400000000000000000e+01,5.247377429156578899e+00
4.500000000000000000e+01,5.240953591777910425e+00
4.600000000000000000e+01,5.232088029224989612e+00
4.700000000000000000e+01,5.221079518850629597e+00
4.800000000000000000e+01,5.208621838872733889e+00
4.900000000000000000e+01,5.196195694601227544e+00
5.000000000000000000e+01,5.186732458978678295e+00
5.100000000000000000e+01,5.184491625318601749e+00
5.200000000000000000e+01,5.193556895952589514e+00
5.300000000000000000e+01,5.217955524946844115e+00
5.400000000000000000e+01,5.259827006749782541e+00
5.500000000000000000e+01,5.318060282538146666e+00
5.600000000000000000e+01,5.390239795117447663e+00
5.700000000000000000e+01,5.473646351577803770e+00
5.800000000000000000e+01,5.565328458760696151e+00
5.900000000000000000e+01,5.662359897967569111e+00
6.000000000000000000e+01,5.762096050823815929e+00
6.100000000000000000e+01,5.862567137313265064e+00
6.200000000000000000e+01,5.963023546842762812e+00
6.300000000000000000e+01,6.065184065912239575e+00
6.400000000000000000e+01,6.174147815926657401e+00
6.500000000000000000e+01,6.291945370600490861e+00
6.600000000000000000e+01,6.414194334221551053e+00
6.700000000000000000e+01,6.534487173555113770e+00
6.800000000000000000e+01,6.647982633553039200e+00
6.900000000000000000e+01,6.753360778793771502e+00
7.000000000000000000e+01,6.850651070614876659e+00
7.100000000000000000e+01,6.933653679715913398e+00
7.200000000000000000e+01,6.985386318326161970e+00
7.300000000000000000e+01,6.971355861800528686e+00
7.400000000000000000e+01,6.811782695473153737e+00
7.500000000000000000e+01,6.338141157805213588e+00
7.600000000000000000e+01,5.344210186914899019e+00
7.700000000000000000e+01,3.744550174424813527e+00
7.800000000000000000e+01,2.128388889475357537e+00
