r,C_d
0.000000000000000000e+00,5.659366561453841094e+00
1.000000000000000000e+00,2.714537241890733643e+00
2.000000000000000000e+00,2.554356775239672750e+00
3.000000000000000000e+00,2.506313139490710551e+00
4.000000000000000000e+00,2.423087429152230410e+00
5.000000000000000000e+00,2.351297005555765374e+00
6.000000000000000000e+00,2.289428629553095007e+00
7.000000000000000000e+00,2.236052146364633231e+00
8.000000000000000000e+00,2.189499989721418238e+00
9.000000000000000000e+00,2.148419455667665900e+00
1.000000000000000000e+01,2.111759651278922512e+00
1.100000000000000000e+01,2.078715596408767130e+00
1.200000000000000000e+01,2.048667741237933715e+00
1.300000000000000000e+01,2.021134793214341752e+00
1.400000000000000000e+01,1.995738747727721751e+00
1.500000000000000000e+01,1.972179457487242660e+00
1.600000000000000000e+01,1.950215041902892077e+00
1.700000000000000000e+01,1.929646557954236119e+00
1.800000000000000000e+01,1.910308910087749723e+00
1.900000000000000000e+01,1.892063204840768398e+00
2.000000000000000000e+01,1.874791818826547996e+00
2.100000000000000000e+01,1.858393614665448501e+00
2.200000000000000000e+01,1.842780894351212284e+00
2.300000000000000000e+01,1.827877335800200287e+00
2.400000000000000000e+01,1.813616156695198933e+00
2.500000000000000000e+01,1.799937954028458131e+00
2.600000000000000000e+01,1.786789802757569490e+00
2.700000000000000000e+01,1.774124924549154825e+00
2.800000000000000000e+01,1.761900247623371163e+00
2.900000000000000000e+01,1.750076825462182128e+00
3.000000000000000000e+01,1.738618767578627988e+00
3.100000000000000000e+01,1.727493082064927021e+00
3.200000000000000000e+01,1.716668963118433311e+00
3.300000000000000000e+01,1.706117522595726133e+00
3.400000000000000000e+01,1.695811456410551088e+00
3.500000000000000000e+01,1.685724710262380910e+00
3.600000000000000000e+01,1.675832147115163817e+00
3.700000000000000000e+01,1.666109261338524439e+00
3.800000000000000000e+01,1.656531937447404790e+00
3.900000000000000000e+01,1.647076156422236703e+00
4.000000000000000000e+01,1.637717512466335235e+00
4.100000000000000000e+01,1.628431680109380553e+00
4.200000000000000000e+01,1.619193515272440154e+00
4.300000000000000000e+01,1.609976582746965867e+00
4.400000000000000000e+01,1.600752737751044430e+00
4.500000000000000000e+01,1.591491934770022931e+00
4.600000000000000000e+01,1.582161717286326708e+00
4.700000000000000000e+01,1.572726907883081893e+00
4.800000000000000000e+01,1.563148148056634934e+00
4.900000000000000000e+01,1.553381295925090999e+00
5.000000000000000000e+01,1.543376618537512179e+00
5.100000000000000000e+01,1.533078002403423179e+00
5.200000000000000000e+01,1.522420312760441874e+00
5.300000000000000000e+01,1.511327832383377423e+00
5.400000000000000000e+01,1.499711742072781240e+00
5.500000000000000000e+01,1.487467515679495866e+00
5.600000000000000000e+01,1.474471665482258054e+00
5.700000000000000000e+01,1.460576632924162732e+00
5.800000000000000000e+01,1.445606606924514148e+00
5.900000000000000000e+01,1.429353054989528138e+00
6.000000000000000000e+01,1.411570251083430261e+00
6.100000000000000000e+01,1.391974103421785403e+00
6.200000000000000000e+01,1.370240781803501173e+00
