r,C_j
0.000000000000000000e+00,6.818785021996973204e-04
1.000000000000000000e+00,-1.728443913377899294e-06
2.000000000000000000e+00,4.026201718252831049e-06
3.000000000000000000e+00,1.414542632973742543e-07
4.000000000000000000e+00,-4.748724364868248399e-07
5.000000000000000000e+00,2.824973761685623257e-06
6.000000000000000000e+00,-7.958860539861192210e-06
7.000000000000000000e+00,1.792383227652101420e-05
8.000000000000000000e+00,-1.306774374032720724e-05
9.000000000000000000e+00,-9.705539114927548387e-06
1.000000000000000000e+01,5.261193029922127222e-06
1.100000000000000000e+01,-2.677268088154731787e-06
1.200000000000000000e+01,-5.269722187844702588e-07
1.300000000000000000e+01,4.388936091970132430e-07
1.400000000000000000e+01,-8.666215858577379014e-08
1.500000000000000000e+01,1.286107295642071463e-07
1.600000000000000000e+01,-9.224409564483190480e-08
1.700000000000000000e+01,1.144371962809472270e-08
1.800000000000000000e+01,1.502159069887633205e-09
1.900000000000000000e+01,-4.302068259377148215e-11
2.000000000000000000e+01,-4.159409581311544081e-14
2.100000000000000000e+01,-1.967592488708904192e-13
2.200000000000000000e+01,-1.696071524333574481e-13
2.300000000000000000e+01,-3.938830548856926870e-14
2.400000000000000000e+01,-3.784505578893532143e-13
2.500000000000000000e+01,1.019552010091823169e-12
2.600000000000000000e+01,-1.794435734443593222e-12
2.700000000000000000e+01,-1.452181799289908870e-12
2.800000000000000000e+01,-8.297737497109380911e-13
2.900000000000000000e+01,-2.523664925039442730e-12
3.000000000000000000e+01,-1.399289646826507028e-12
3.100000000000000000e+01,-1.508739530878266955e-12
3.200000000000000000e+01,-1.392023865967595420e-12
3.300000000000000000e+01,-2.095731357551477991e-13
3.400000000000000000e+01,3.351909678636633139e-13
3.500000000000000000e+01,-1.078085103828341218e-13
3.600000000000000000e+01,2.519062432607133140e-14
3.700000000000000000e+01,-2.621232224331304650e-14
3.800000000000000000e+01,6.432110703433191468e-15
3.900000000000000000e+01,9.977082501095788092e-16
4.000000000000000000e+01,-7.549361136905243311e-17
4.100000000000000000e+01,3.111224807158949812e-19
4.200000000000000000e+01,-2.380294930682592437e-20
4.300000000000000000e+01,-7.650924357747974176e-20
4.400000000000000000e+01,-5.798536093996724001e-21
4.500000000000000000e+01,-2.024938139529811748e-20
4.600000000000000000e+01,2.354751593366954943e-19
4.700000000000000000e+01,-6.369687763352338550e-19
4.800000000000000000e+01,-1.355252715606880543e-19
4.900000000000000000e+01,-5.421010862427522170e-20
5.000000000000000000e+01,-5.421010862427522170e-19
5.100000000000000000e+01,-1.084202172485504434e-19
5.200000000000000000e+01,0.000000000000000000e+00
5.300000000000000000e+01,-1.084202172485504434e-19
5.400000000000000000e+01,-1.084202172485504434e-19
5.500000000000000000e+01,0.000000000000000000e+00
5.600000000000000000e+01,0.000000000000000000e+00
5.700000000000000000e+01,-5.421010862427522170e-20
5.800000000000000000e+01,2.710505431213761085e-20
5.900000000000000000e+01,-1.355252715606880543e-20
6.000000000000000000e+01,3.388131789017201356e-21
6.100000000000000000e+01,0.000000000000000000e+00
6.200000000000000000e+01,3.176373552203626272e-22
6.300000000000000000e+01,-1.058791184067875424e-22
6.400000000000000000e+01,2.117582368135750848e-22
6.500000000000000000e+01,-8.470329472543003391e-22
6.600000000000000000e+01,6.776263578034402713e-21
6.700000000000000000e+01,6.776263578034402713e-20
6.800000000000000000e+01,-5.421010862427522170e-20
6.900000000000000000e+01,5.421010862427522170e-20
7.000000000000000000e+01,1.084202172485504434e-19
7.100000000000000000e+01,-1.084202172485504434e-19
7.200000000000000000e+01,0.000000000000000000e+00
7.300000000000000000e+01,2.168404344971008868e-19
7.400000000000000000e+01,0.000000000000000000e+00
7.500000000000000000e+01,5.421010862427522170e-20
7.600000000000000000e+01,-5.421010862427522170e-20
7.700000000000000000e+01,-2.710505431213761085e-20
7.800000000000000000e+01,-1.355252715606880543e-20
7.900000000000000000e+01,1.694065894508600678e-21
8.000000000000000000e+01,0.000000000000000000e+00
8.100000000000000000e+01,5.293955920339377119e-23
8.200000000000000000e+01,0.000000000000000000e+00
8.300000000000000000e+01,3.970466940254532839e-23
8.400000000000000000e+01,4.235164736271501695e-22
8.500000000000000000e+01,0.000000000000000000e+00
8.600000000000000000e+01,1.355252715606880543e-20
8.700000000000000000e+01,2.710505431213761085e-20
8.800000000000000000e+01,-5.421010862427522170e-20
8.900000000000000000e+01,1.084202172485504434e-19
9.000000000000000000e+01,-1.084202172485504434e-19
9.100000000000000000e+01,0.000000000000000000e+00
9.200000000000000000e+01,0.000000000000000000e+00
9.300000000000000000e+01,-1.084202172485504434e-19
9.400000000000000000e+01,-2.168404344971008868e-19
9.500000000000000000e+01,5.421010862427522170e-20
9.600000000000000000e+01,0.000000000000000000e+00
9.700000000000000000e+01,-2.710505431213761085e-20
9.800000000000000000e+01,0.000000000000000000e+00
9.900000000000000000e+01,3.388131789017201356e-21
