site,n
0.000000000000000000e+00,9.403351660810313484e-02
1.000000000000000000e+00,3.291024082453742339e-01
2.000000000000000000e+00,6.377721374078573202e-01
3.000000000000000000e+00,9.597126376820225291e-01
4.000000000000000000e+00,1.228353752794436371e+00
5.000000000000000000e+00,1.413211570953559315e+00
6.000000000000000000e+00,1.532611353270076027e+00
7.000000000000000000e+00,1.602964185615807446e+00
8.000000000000000000e+00,1.640589564383153176e+00
9.000000000000000000e+00,1.656345431168136484e+00
1.000000000000000000e+01,1.654387147676981140e+00
1.100000000000000000e+01,1.634437930667616667e+00
1.200000000000000000e+01,1.591741600307875482e+00
1.300000000000000000e+01,1.514846640117915477e+00
1.400000000000000000e+01,1.388767550164662357e+00
1.500000000000000000e+01,1.192957116289642405e+00
1.600000000000000000e+01,9.193114643741910896e-01
1.700000000000000000e+01,6.071366760094425441e-01
1.800000000000000000e+01,3.032420186429528597e-01
1.900000000000000000e+01,8.392719071915448470e-02
2.000000000000000000e+01,1.294648275411446406e-02
2.100000000000000000e+01,1.720336955367202060e-03
2.200000000000000000e+01,3.476384214748134971e-03
2.300000000000000000e+01,2.895015920854282152e-02
2.400000000000000000e+01,1.520300810316614348e-01
2.500000000000000000e+01,4.227392472336736762e-01
2.600000000000000000e+01,7.288624979248043978e-01
2.700000000000000000e+01,1.034651706026622042e+00
2.800000000000000000e+01,1.278269545444872257e+00
2.900000000000000000e+01,1.445138865019586216e+00
3.000000000000000000e+01,1.550173541541037814e+00
3.100000000000000000e+01,1.613917773316254856e+00
3.200000000000000000e+01,1.649869968521114227e+00
3.300000000000000000e+01,1.668809967571365682e+00
3.400000000000000000e+01,1.676140023796164114e+00
3.500000000000000000e+01,1.674883447592670604e+00
3.600000000000000000e+01,1.664240188288381939e+00
3.700000000000000000e+01,1.641157026539199260e+00
3.800000000000000000e+01,1.598943976582180015e+00
3.900000000000000000e+01,1.524844176558535880e+00
4.000000000000000000e+01,1.404182897489901105e+00
4.100000000000000000e+01,1.214986992833315904e+00
4.200000000000000000e+01,9.478238157727123525e-01
4.300000000000000000e+01,6.350982887700028501e-01
4.400000000000000000e+01,3.303485211744058847e-01
4.500000000000000000e+01,9.463275010514785035e-02
4.600000000000000000e+01,1.420210944883366043e-02
4.700000000000000000e+01,1.661886802349301154e-03
4.800000000000000000e+01,2.940790426245676759e-03
4.900000000000000000e+01,2.910590122971415047e-02
5.000000000000000000e+01,1.698349944588654903e-01
5.100000000000000000e+01,4.583868518330074249e-01
5.200000000000000000e+01,7.519568991594773877e-01
5.300000000000000000e+01,1.041159541324906623e+00
5.400000000000000000e+01,1.264101377638931822e+00
5.500000000000000000e+01,1.412203747386956199e+00
5.600000000000000000e+01,1.497802596687711985e+00
5.700000000000000000e+01,1.532267556175729517e+00
5.800000000000000000e+01,1.533637721302437251e+00
5.900000000000000000e+01,1.511345343750619463e+00
6.000000000000000000e+01,1.470754945790305968e+00
6.100000000000000000e+01,1.415714645885506551e+00
6.200000000000000000e+01,1.347869846327498511e+00
6.300000000000000000e+01,1.266955452863558929e+00
6.400000000000000000e+01,1.179387418071461857e+00
6.500000000000000000e+01,1.084897131986745089e+00
6.600000000000000000e+01,9.880185763373069419e-01
6.700000000000000000e+01,8.975557137718347400e-01
6.800000000000000000e+01,8.220131668186994034e-01
6.900000000000000000e+01,7.704131463473886665e-01
7.000000000000000000e+01,7.491859438877683797e-01
7.100000000000000000e+01,7.606560280803211782e-01
7.200000000000000000e+01,8.019061861020669868e-01
7.300000000000000000e+01,8.655793241231538593e-01
7.400000000000000000e+01,9.415078853969881534e-01
7.500000000000000000e+01,1.017989176370290183e+00
7.600000000000000000e+01,1.086699655018572352e+00
7.700000000000000000e+01,1.140875605427783102e+00
7.800000000000000000e+01,1.176047834978208195e+00
7.900000000000000000e+01,1.190463682056184691e+00
8.000000000000000000e+01,1.183717965578035658e+00
8.100000000000000000e+01,1.155448944187582372e+00
8.200000000000000000e+01,1.106109582099458422e+00
8.300000000000000000e+01,1.037481170402499542e+00
8.400000000000000000e+01,9.548846816599859677e-01
8.500000000000000000e+01,8.647508380155489727e-01
8.600000000000000000e+01,7.812453876193306002e-01
8.700000000000000000e+01,7.175746219803356141e-01
8.800000000000000000e+01,6.850736681631077740e-01
8.900000000000000000e+01,6.899950659687681398e-01
9.000000000000000000e+01,7.325472373704438045e-01
9.100000000000000000e+01,8.065829543783225031e-01
