site,n
0.000000000000000000e+00,1.186257409362593052e+00
1.000000000000000000e+00,1.694996962333481516e+00
2.000000000000000000e+00,1.952695313364154028e+00
3.000000000000000000e+00,2.062222929387708348e+00
4.000000000000000000e+00,2.105902751311352628e+00
5.000000000000000000e+00,2.120648594722380764e+00
6.000000000000000000e+00,2.123964664285249437e+00
7.000000000000000000e+00,2.122194139878865293e+00
8.000000000000000000e+00,2.117265386129157712e+00
9.000000000000000000e+00,2.109812018187607663e+00
1.000000000000000000e+01,2.100445765594102454e+00
1.100000000000000000e+01,2.089974243073318139e+00
1.200000000000000000e+01,2.079236392149573120e+00
1.300000000000000000e+01,2.068903202930722163e+00
1.400000000000000000e+01,2.059366303632587769e+00
1.500000000000000000e+01,2.050754594913986928e+00
1.600000000000000000e+01,2.043011330212939569e+00
1.700000000000000000e+01,2.035984863623031771e+00
1.800000000000000000e+01,2.029508672166072003e+00
1.900000000000000000e+01,2.023550448638158805e+00
2.000000000000000000e+01,2.018156418270810271e+00
2.100000000000000000e+01,2.013213269456584964e+00
2.200000000000000000e+01,2.008559512780186740e+00
2.300000000000000000e+01,2.004251776571702948e+00
2.400000000000000000e+01,2.000426655583692259e+00
2.500000000000000000e+01,1.997011421274573317e+00
2.600000000000000000e+01,1.993862667076738093e+00
2.700000000000000000e+01,1.991068232232769297e+00
2.800000000000000000e+01,1.988794230680465125e+00
2.900000000000000000e+01,1.986953253019203336e+00
3.000000000000000000e+01,1.985348875455344553e+00
3.100000000000000000e+01,1.983883720039882448e+00
3.200000000000000000e+01,1.982670860986468941e+00
3.300000000000000000e+01,1.981930820128643855e+00
3.400000000000000000e+01,1.981624168130096786e+00
3.500000000000000000e+01,1.981575090464108069e+00
3.600000000000000000e+01,1.981668699340210171e+00
3.700000000000000000e+01,1.981818362204328610e+00
3.800000000000000000e+01,1.981965666027266870e+00
3.900000000000000000e+01,1.982074576070611549e+00
4.000000000000000000e+01,1.982127581970037467e+00
4.100000000000000000e+01,1.982123281936753356e+00
4.200000000000000000e+01,1.982075857391697671e+00
4.300000000000000000e+01,1.982016802275388345e+00
4.400000000000000000e+01,1.981997625237995608e+00
4.500000000000000000e+01,1.982094710452408259e+00
4.600000000000000000e+01,1.982408686394136144e+00
4.700000000000000000e+01,1.983091464362661593e+00
4.800000000000000000e+01,1.984169487649897201e+00
4.900000000000000000e+01,1.985438413449027051e+00
5.000000000000000000e+01,1.986790335348075143e+00
5.100000000000000000e+01,1.988309638067595753e+00
5.200000000000000000e+01,1.990138868260400429e+00
5.300000000000000000e+01,1.992505418274636009e+00
5.400000000000000000e+01,1.995496604030386312e+00
5.500000000000000000e+01,1.998904819198150218e+00
5.600000000000000000e+01,2.002619262977882730e+00
5.700000000000000000e+01,2.006798087652584162e+00
5.800000000000000000e+01,2.011524328265844375e+00
5.900000000000000000e+01,2.016648529127945899e+00
6.000000000000000000e+01,2.022114649410993614e+00
6.100000000000000000e+01,2.028104705894964166e+00
6.200000000000000000e+01,2.034752404975323170e+00
6.300000000000000000e+01,2.042028438712947480e+00
6.400000000000000000e+01,2.049973689060978987e+00
6.500000000000000000e+01,2.058735879379927081e+00
6.600000000000000000e+01,2.068392846868008395e+00
6.700000000000000000e+01,2.078851443406995791e+00
6.800000000000000000e+01,2.089756201717718476e+00
6.900000000000000000e+01,2.100456709329655336e+00
7.000000000000000000e+01,2.110104038863037879e+00
7.100000000000000000e+01,2.117847846395351841e+00
7.200000000000000000e+01,2.123018428103105926e+00
7.300000000000000000e+01,2.124941022630120635e+00
7.400000000000000000e+01,2.121693820059626034e+00
7.500000000000000000e+01,2.106993998603487572e+00
7.600000000000000000e+01,2.063395630858718910e+00
7.700000000000000000e+01,1.954047894207592062e+00
7.800000000000000000e+01,1.696109139400891808e+00
7.900000000000000000e+01,1.187847148106304873e+00
