site,n_tilde
0.000000000000000000e+00,1.814295470584276426e+00
1.000000000000000000e+00,3.427892581214480039e+00
2.000000000000000000e+00,5.145629677711009542e+00
3.000000000000000000e+00,6.165192096500073049e+00
4.000000000000000000e+00,6.654599329281715825e+00
5.000000000000000000e+00,6.829259372739306500e+00
6.000000000000000000e+00,6.857558368561041284e+00
7.000000000000000000e+00,6.818536549620168863e+00
8.000000000000000000e+00,6.748523314732122635e+00
9.000000000000000000e+00,6.664444470984102864e+00
1.000000000000000000e+01,6.573376239399904009e+00
1.100000000000000000e+01,6.476051936502926765e+00
1.200000000000000000e+01,6.371421829470506282e+00
1.300000000000000000e+01,6.261208419412631621e+00
1.400000000000000000e+01,6.150555566655325990e+00
1.500000000000000000e+01,6.045004576611077596e+00
1.600000000000000000e+01,5.945976920382769926e+00
1.700000000000000000e+01,5.851437462547350421e+00
1.800000000000000000e+01,5.760266370184370821e+00
1.900000000000000000e+01,5.673120745897582751e+00
2.000000000000000000e+01,5.591788321974707543e+00
2.100000000000000000e+01,5.518876322493159847e+00
2.200000000000000000e+01,5.456930079093877950e+00
2.300000000000000000e+01,5.405859297219642201e+00
2.400000000000000000e+01,5.363810773543901789e+00
2.500000000000000000e+01,5.330538558690668616e+00
2.600000000000000000e+01,5.306767013487639240e+00
2.700000000000000000e+01,5.291461226593980882e+00
2.800000000000000000e+01,5.282253804877997894e+00
2.900000000000000000e+01,5.276991339298612083e+00
3.000000000000000000e+01,5.273968975418546812e+00
3.100000000000000000e+01,5.271529147997439324e+00
3.200000000000000000e+01,5.267906114759682623e+00
3.300000000000000000e+01,5.262065738176781693e+00
3.400000000000000000e+01,5.253927254184993956e+00
3.500000000000000000e+01,5.244099162852212892e+00
3.600000000000000000e+01,5.233660669765198392e+00
3.700000000000000000e+01,5.223906891600094582e+00
3.800000000000000000e+01,5.216088516824291865e+00
3.900000000000000000e+01,5.211166831763399898e+00
4.000000000000000000e+01,5.209627736978774237e+00
4.100000000000000000e+01,5.211393220324052500e+00
4.200000000000000000e+01,5.215849793220905362e+00
4.300000000000000000e+01,5.222023350918149731e+00
4.400000000000000000e+01,5.228864929867459210e+00
4.500000000000000000e+01,5.235459696391279394e+00
4.600000000000000000e+01,5.241195121665586321e+00
4.700000000000000000e+01,5.245694405153052742e+00
4.800000000000000000e+01,5.249197412906403848e+00
4.900000000000000000e+01,5.253387096919827748e+00
5.000000000000000000e+01,5.261371053300607059e+00
5.100000000000000000e+01,5.275150250417713238e+00
5.200000000000000000e+01,5.295291954305432647e+00
5.300000000000000000e+01,5.323532948200501380e+00
5.400000000000000000e+01,5.361012518425264162e+00
5.500000000000000000e+01,5.406945851247883184e+00
5.600000000000000000e+01,5.460177013501517074e+00
5.700000000000000000e+01,5.520460379210931023e+00
5.800000000000000000e+01,5.589460938183737682e+00
5.900000000000000000e+01,5.667904362024009046e+00
6.000000000000000000e+01,5.754016735629692292e+00
6.100000000000000000e+01,5.845628655643164251e+00
6.200000000000000000e+01,5.941481192057981531e+00
6.300000000000000000e+01,6.041179724935508588e+00
6.400000000000000000e+01,6.144854327054346754e+00
6.500000000000000000e+01,6.252144769972019844e+00
6.600000000000000000e+01,6.359887012386195693e+00
6.700000000000000000e+01,6.463167055215790491e+00
6.800000000000000000e+01,6.559495746475937139e+00
6.900000000000000000e+01,6.649796844337502399e+00
7.000000000000000000e+01,6.734208020714275378e+00
7.100000000000000000e+01,6.806476862522169213e+00
7.200000000000000000e+01,6.850978286452718891e+00
7.300000000000000000e+01,6.836785527959237996e+00
7.400000000000000000e+01,6.695383585086382539e+00
7.500000000000000000e+01,6.280384277844611951e+00
7.600000000000000000e+01,5.392462585878568859e+00
7.700000000000000000e+01,3.887464384351602575e+00
7.800000000000000000e+01,2.296724728124734938e+00
