site,n_tilde
0.000000000000000000e+00,2.343245843116404714e+00
1.000000000000000000e+00,4.016503345587505436e+00
2.000000000000000000e+00,5.330539942719152435e+00
3.000000000000000000e+00,6.042355789391205434e+00
4.000000000000000000e+00,6.354622452386170295e+00
5.000000000000000000e+00,6.463348441440155412e+00
6.000000000000000000e+00,6.477469317396623794e+00
7.000000000000000000e+00,6.449409881750896467e+00
8.000000000000000000e+00,6.402639455877212171e+00
9.000000000000000000e+00,6.347993305073733161e+00
1.000000000000000000e+01,6.290696956716292476e+00
1.100000000000000000e+01,6.232838483931402607e+00
1.200000000000000000e+01,6.174578868206520355e+00
1.300000000000000000e+01,6.115352298141859322e+00
1.400000000000000000e+01,6.054862909774238133e+00
1.500000000000000000e+01,5.993457782982718030e+00
1.600000000000000000e+01,5.932143757453779642e+00
1.700000000000000000e+01,5.872485985127074315e+00
1.800000000000000000e+01,5.815601383396328927e+00
1.900000000000000000e+01,5.761994586562794396e+00
2.000000000000000000e+01,5.711625809268296550e+00
2.100000000000000000e+01,5.664261296815208624e+00
2.200000000000000000e+01,5.620272347262682544e+00
2.300000000000000000e+01,5.579475638050991115e+00
2.400000000000000000e+01,5.541197045344926408e+00
2.500000000000000000e+01,5.505690670851731028e+00
2.600000000000000000e+01,5.472837496592669382e+00
2.700000000000000000e+01,5.442148985175975007e+00
2.800000000000000000e+01,5.414241999405629002e+00
2.900000000000000000e+01,5.389209363020833088e+00
3.000000000000000000e+01,5.366540779474691547e+00
3.100000000000000000e+01,5.345591162345956882e+00
3.200000000000000000e+01,5.325337304016850126e+00
3.300000000000000000e+01,5.305736627650807335e+00
3.400000000000000000e+01,5.287194732109748330e+00
3.500000000000000000e+01,5.270117280958247719e+00
3.600000000000000000e+01,5.255744812817868983e+00
3.700000000000000000e+01,5.245226103486317015e+00
3.800000000000000000e+01,5.238895699509772186e+00
3.900000000000000000e+01,5.236854776349007423e+00
4.000000000000000000e+01,5.239156659935713556e+00
4.100000000000000000e+01,5.245733691317175484e+00
4.200000000000000000e+01,5.256493040047846677e+00
4.300000000000000000e+01,5.271305255011896840e+00
4.400000000000000000e+01,5.289224510883932417e+00
4.500000000000000000e+01,5.308961882783951758e+00
4.600000000000000000e+01,5.330239953815110177e+00
4.700000000000000000e+01,5.352772485819242476e+00
4.800000000000000000e+01,5.376136169948197541e+00
4.900000000000000000e+01,5.400244513831197857e+00
5.000000000000000000e+01,5.425368979519867629e+00
5.100000000000000000e+01,5.451960032747120266e+00
5.200000000000000000e+01,5.480785426973661778e+00
5.300000000000000000e+01,5.512129736779351141e+00
5.400000000000000000e+01,5.545553111483727093e+00
5.500000000000000000e+01,5.581446197038388846e+00
5.600000000000000000e+01,5.620122993261873034e+00
5.700000000000000000e+01,5.661289361059374414e+00
5.800000000000000000e+01,5.705338034046636864e+00
5.900000000000000000e+01,5.752866912864252669e+00
6.000000000000000000e+01,5.804449512946691314e+00
6.100000000000000000e+01,5.860176280196970566e+00
6.200000000000000000e+01,5.919553225875615610e+00
6.300000000000000000e+01,5.981390471526664143e+00
6.400000000000000000e+01,6.043974201060877682e+00
6.500000000000000000e+01,6.106094220327328514e+00
6.600000000000000000e+01,6.166672523080119817e+00
6.700000000000000000e+01,6.225071641251913590e+00
6.800000000000000000e+01,6.281934665493944969e+00
6.900000000000000000e+01,6.338042049788787935e+00
7.000000000000000000e+01,6.392165542537043166e+00
7.100000000000000000e+01,6.439617697466695212e+00
7.200000000000000000e+01,6.470607704388841697e+00
7.300000000000000000e+01,6.464862755799686056e+00
7.400000000000000000e+01,6.377553780931660476e+00
7.500000000000000000e+01,6.114257583509926874e+00
7.600000000000000000e+01,5.503715373105327657e+00
7.700000000000000000e+01,4.355748286074500264e+00
7.800000000000000000e+01,2.858404136027044018e+00
