r,C_j
0.000000000000000000e+00,1.365411943217783794e-02
1.000000000000000000e+00,-1.867428835820807609e-04
2.000000000000000000e+00,1.189835461241329318e-04
3.000000000000000000e+00,1.791268704377151672e-06
4.000000000000000000e+00,-3.669649990761366422e-06
5.000000000000000000e+00,2.145620409101957598e-05
6.000000000000000000e+00,-6.101725245603515074e-05
7.000000000000000000e+00,6.554672778892687429e-05
8.000000000000000000e+00,-2.416516801446218915e-05
9.000000000000000000e+00,-6.982813424066033198e-05
1.000000000000000000e+01,4.415995885509622909e-05
1.100000000000000000e+01,-1.331039761086512396e-05
1.200000000000000000e+01,-2.517642247214235685e-06
1.300000000000000000e+01,1.457962682150856781e-06
1.400000000000000000e+01,-1.517699574529740580e-06
1.500000000000000000e+01,4.909562681641721493e-07
1.600000000000000000e+01,-3.804789371480987725e-07
1.700000000000000000e+01,-5.566201509692864091e-08
1.800000000000000000e+01,5.518555317579609820e-10
1.900000000000000000e+01,-2.754304813130242779e-08
2.000000000000000000e+01,6.248470108298140313e-10
2.100000000000000000e+01,-2.568798203732053538e-10
2.200000000000000000e+01,2.934128295265235912e-11
2.300000000000000000e+01,2.934544412143739144e-11
2.400000000000000000e+01,1.343393312910551112e-11
2.500000000000000000e+01,7.042256550108161491e-12
2.600000000000000000e+01,7.373393162582540100e-12
2.700000000000000000e+01,4.089421130285680883e-12
2.800000000000000000e+01,2.041344133660305538e-11
2.900000000000000000e+01,6.762338519011867888e-11
3.000000000000000000e+01,1.017156038216060487e-10
3.100000000000000000e+01,1.172745112826278913e-10
3.200000000000000000e+01,1.056594776949193459e-10
3.300000000000000000e+01,8.507206050722970758e-11
3.400000000000000000e+01,7.550936785560846687e-11
3.500000000000000000e+01,5.127747011723915449e-11
3.600000000000000000e+01,1.965466157882733711e-11
3.700000000000000000e+01,8.777317414554453023e-12
3.800000000000000000e+01,6.312214639869750954e-12
3.900000000000000000e+01,4.314268560456913093e-12
4.000000000000000000e+01,1.769908004878306684e-12
4.100000000000000000e+01,9.101304779268737377e-13
4.200000000000000000e+01,2.248203793270286965e-13
4.300000000000000000e+01,8.849203921718062915e-15
4.400000000000000000e+01,1.585061224526444768e-16
4.500000000000000000e+01,-3.152725451107470274e-17
4.600000000000000000e+01,-2.680869865971701252e-17
4.700000000000000000e+01,-5.723295745478900604e-18
4.800000000000000000e+01,1.298792675716461086e-18
4.900000000000000000e+01,-4.028488697141452413e-18
5.000000000000000000e+01,-1.135159674592323142e-16
5.100000000000000000e+01,-3.664603343001004987e-17
5.200000000000000000e+01,3.903127820947815962e-17
5.300000000000000000e+01,-2.784231178942775387e-16
5.400000000000000000e+01,-2.810252031082427493e-16
5.500000000000000000e+01,-3.209238430557093125e-16
5.600000000000000000e+01,-2.081668171172168513e-16
5.700000000000000000e+01,-1.595945597898662527e-16
5.800000000000000000e+01,-1.006139616066548115e-16
5.900000000000000000e+01,-5.204170427930421283e-17
6.000000000000000000e+01,-1.561251128379126385e-17
6.100000000000000000e+01,-2.602085213965210642e-17
6.200000000000000000e+01,-1.734723475976807094e-17
6.300000000000000000e+01,-1.214306433183764966e-17
6.400000000000000000e+01,-6.938893903907228378e-18
6.500000000000000000e+01,-5.204170427930421283e-18
6.600000000000000000e+01,-1.734723475976807094e-18
6.700000000000000000e+01,-7.589415207398531038e-19
6.800000000000000000e+01,-5.421010862427522170e-20
6.900000000000000000e+01,0.000000000000000000e+00
7.000000000000000000e+01,4.963083675318166049e-24
7.100000000000000000e+01,-8.271806125530276749e-24
7.200000000000000000e+01,-1.323488980084844280e-23
7.300000000000000000e+01,-2.646977960169688560e-23
7.400000000000000000e+01,-5.293955920339377119e-23
7.500000000000000000e+01,0.000000000000000000e+00
7.600000000000000000e+01,1.084202172485504434e-19
7.700000000000000000e+01,-4.336808689942017736e-19
7.800000000000000000e+01,1.734723475976807094e-18
7.900000000000000000e+01,-8.673617379884035472e-19
8.000000000000000000e+01,0.000000000000000000e+00
8.100000000000000000e+01,-3.469446951953614189e-18
8.200000000000000000e+01,-1.734723475976807094e-18
8.300000000000000000e+01,1.734723475976807094e-18
8.400000000000000000e+01,-3.469446951953614189e-18
8.500000000000000000e+01,0.000000000000000000e+00
8.600000000000000000e+01,1.734723475976807094e-18
8.700000000000000000e+01,1.734723475976807094e-18
8.800000000000000000e+01,0.000000000000000000e+00
8.900000000000000000e+01,0.000000000000000000e+00
9.000000000000000000e+01,1.734723475976807094e-18
9.100000000000000000e+01,8.673617379884035472e-19
9.200000000000000000e+01,8.673617379884035472e-19
9.300000000000000000e+01,2.168404344971008868e-19
9.400000000000000000e+01,1.084202172485504434e-19
9.500000000000000000e+01,3.388131789017201356e-21
9.600000000000000000e+01,0.000000000000000000e+00
9.700000000000000000e+01,1.654361225106055350e-24
9.800000000000000000e+01,0.000000000000000000e+00
9.900000000000000000e+01,0.000000000000000000e+00
