site,n_tilde
0.000000000000000000e+00,1.694638226707839479e+00
1.000000000000000000e+00,1.676886169526346615e+00
2.000000000000000000e+00,1.733845302455913950e+00
3.000000000000000000e+00,1.793890391632105619e+00
4.000000000000000000e+00,1.861376283909655927e+00
5.000000000000000000e+00,1.918471894273293232e+00
6.000000000000000000e+00,1.981201922828707884e+00
7.000000000000000000e+00,2.017613753496300788e+00
8.000000000000000000e+00,2.039822298392977018e+00
9.000000000000000000e+00,2.048810017048366738e+00
1.000000000000000000e+01,2.047279901706231531e+00
1.100000000000000000e+01,2.037214355555900802e+00
1.200000000000000000e+01,2.021142937718205079e+00
1.300000000000000000e+01,2.000696028132038062e+00
1.400000000000000000e+01,1.977282748336598672e+00
1.500000000000000000e+01,1.952879710611560737e+00
1.600000000000000000e+01,1.929348679805075850e+00
1.700000000000000000e+01,1.906751379094738796e+00
1.800000000000000000e+01,1.885679808911633337e+00
1.900000000000000000e+01,1.866364683335427932e+00
2.000000000000000000e+01,1.849450828175318584e+00
2.100000000000000000e+01,1.835698144610533600e+00
2.200000000000000000e+01,1.824620862161963952e+00
2.300000000000000000e+01,1.816005299604968481e+00
2.400000000000000000e+01,1.809734921546163999e+00
2.500000000000000000e+01,1.805462618794223761e+00
2.600000000000000000e+01,1.803221284031142790e+00
2.700000000000000000e+01,1.803171574698388735e+00
2.800000000000000000e+01,1.804717015828097404e+00
2.900000000000000000e+01,1.807492456908907474e+00
3.000000000000000000e+01,1.811095997952968606e+00
3.100000000000000000e+01,1.815126054322182103e+00
3.200000000000000000e+01,1.819574915888046540e+00
3.300000000000000000e+01,1.824189748231168196e+00
3.400000000000000000e+01,1.828824054033667990e+00
3.500000000000000000e+01,1.833328638225907081e+00
3.600000000000000000e+01,1.837580521372011777e+00
3.700000000000000000e+01,1.841508797250080542e+00
3.800000000000000000e+01,1.845079644170477540e+00
3.900000000000000000e+01,1.848269242401375578e+00
4.000000000000000000e+01,1.851074823053982854e+00
4.100000000000000000e+01,1.853508958692731357e+00
4.200000000000000000e+01,1.855586129390297323e+00
4.300000000000000000e+01,1.857326097557758571e+00
4.400000000000000000e+01,1.858752503115410182e+00
4.500000000000000000e+01,1.859893807562968959e+00
4.600000000000000000e+01,1.860784646741529436e+00
4.700000000000000000e+01,1.861460768807178479e+00
4.800000000000000000e+01,1.861952018322651448e+00
4.900000000000000000e+01,1.862293676736899162e+00
5.000000000000000000e+01,1.862513840361883055e+00
5.100000000000000000e+01,1.862627690104788236e+00
5.200000000000000000e+01,1.862669346005321636e+00
5.300000000000000000e+01,1.862648593839935085e+00
5.400000000000000000e+01,1.862595509805901495e+00
5.500000000000000000e+01,1.862520247031859144e+00
5.600000000000000000e+01,1.862438010952743639e+00
5.700000000000000000e+01,1.862355528860283327e+00
5.800000000000000000e+01,1.862284159941014483e+00
5.900000000000000000e+01,1.862225282388145997e+00
6.000000000000000000e+01,1.862174649307340779e+00
6.100000000000000000e+01,1.862134417925497942e+00
6.200000000000000000e+01,1.862106795805693160e+00
6.300000000000000000e+01,1.862094221376755065e+00
6.400000000000000000e+01,1.862094681692204601e+00
6.500000000000000000e+01,1.862103328170388705e+00
6.600000000000000000e+01,1.862118487131307454e+00
6.700000000000000000e+01,1.862138708716635449e+00
6.800000000000000000e+01,1.862162341590593240e+00
6.900000000000000000e+01,1.862189355318455197e+00
7.000000000000000000e+01,1.862216918125606302e+00
7.100000000000000000e+01,1.862245578471199980e+00
7.200000000000000000e+01,1.862276138348445187e+00
7.300000000000000000e+01,1.862301322082381638e+00
7.400000000000000000e+01,1.862322704104513615e+00
7.500000000000000000e+01,1.862342148855852031e+00
7.600000000000000000e+01,1.862362510237345337e+00
7.700000000000000000e+01,1.862382923730967255e+00
7.800000000000000000e+01,1.862398815650099460e+00
7.900000000000000000e+01,1.862407148335303964e+00
8.000000000000000000e+01,1.862408820655418573e+00
8.100000000000000000e+01,1.862402968807438164e+00
8.200000000000000000e+01,1.862389291352586795e+00
8.300000000000000000e+01,1.862374557868146541e+00
8.400000000000000000e+01,1.862357267915105474e+00
8.500000000000000000e+01,1.862327531438402461e+00
8.600000000000000000e+01,1.862295253751149904e+00
8.700000000000000000e+01,1.862261243724290916e+00
8.800000000000000000e+01,1.862227531274053494e+00
8.900000000000000000e+01,1.862194913282398501e+00
9.000000000000000000e+01,1.862167899970023077e+00
9.100000000000000000e+01,1.862142333709525976e+00
9.200000000000000000e+01,1.862118770461207440e+00
9.300000000000000000e+01,1.862100464975835035e+00
9.400000000000000000e+01,1.862087423777303075e+00
9.500000000000000000e+01,1.862087976621895624e+00
9.600000000000000000e+01,1.862100729749126993e+00
9.700000000000000000e+01,1.862123929550647095e+00
9.800000000000000000e+01,1.862165166013761475e+00
9.900000000000000000e+01,1.862224116193672119e+00
1.000000000000000000e+02,1.862300705558064706e+00
1.010000000000000000e+02,1.862392059544470957e+00
1.020000000000000000e+02,1.862507217695569262e+00
1.030000000000000000e+02,1.862633971815569556e+00
1.040000000000000000e+02,1.862761487406390692e+00
1.050000000000000000e+02,1.862885210534672265e+00
1.060000000000000000e+02,1.862985637324912735e+00
1.070000000000000000e+02,1.863055248860405966e+00
1.080000000000000000e+02,1.863074452583914464e+00
1.090000000000000000e+02,1.863015121854837419e+00
1.100000000000000000e+02,1.862845302996417596e+00
1.110000000000000000e+02,1.862533661253863215e+00
1.120000000000000000e+02,1.862042568958710120e+00
1.130000000000000000e+02,1.861335630156207177e+00
1.140000000000000000e+02,1.860375851362429112e+00
1.150000000000000000e+02,1.859117942022502801e+00
1.160000000000000000e+02,1.857524492655152404e+00
1.170000000000000000e+02,1.855562685348763896e+00
1.180000000000000000e+02,1.853195662139293320e+00
1.190000000000000000e+02,1.850395184191143239e+00
1.200000000000000000e+02,1.847149952246582183e+00
1.210000000000000000e+02,1.843451346651227007e+00
1.220000000000000000e+02,1.839305567899280014e+00
1.230000000000000000e+02,1.834736180245339465e+00
1.240000000000000000e+02,1.829788367229761015e+00
1.250000000000000000e+02,1.824550205096736155e+00
1.260000000000000000e+02,1.819154355613308960e+00
1.270000000000000000e+02,1.813796072042070495e+00
1.280000000000000000e+02,1.808672126092437882e+00
1.290000000000000000e+02,1.804081655187115718e+00
1.300000000000000000e+02,1.800241049430899576e+00
1.310000000000000000e+02,1.797414881899399575e+00
1.320000000000000000e+02,1.796238393139744982e+00
1.330000000000000000e+02,1.797079835453489149e+00
1.340000000000000000e+02,1.800561187255083961e+00
1.350000000000000000e+02,1.806904143256156559e+00
1.360000000000000000e+02,1.815727953033411168e+00
1.370000000000000000e+02,1.827320580642625591e+00
1.380000000000000000e+02,1.841764821231318905e+00
1.390000000000000000e+02,1.859330245247024838e+00
1.400000000000000000e+02,1.879888588248719739e+00
1.410000000000000000e+02,1.902323306915514767e+00
1.420000000000000000e+02,1.926332707100659292e+00
1.430000000000000000e+02,1.951812848821903756e+00
1.440000000000000000e+02,1.977780654049706932e+00
1.450000000000000000e+02,2.002281712390710844e+00
1.460000000000000000e+02,2.024528576226451992e+00
1.470000000000000000e+02,2.042994112692407604e+00
1.480000000000000000e+02,2.056172028368618232e+00
1.490000000000000000e+02,2.061848366920353559e+00
1.500000000000000000e+02,2.056034877926693039e+00
1.510000000000000000e+02,2.036948854332882863e+00
1.520000000000000000e+02,2.002936013398343817e+00
1.530000000000000000e+02,1.947600700315345268e+00
1.540000000000000000e+02,1.879424063367051145e+00
1.550000000000000000e+02,1.817503761958790154e+00
1.560000000000000000e+02,1.746860243064673135e+00
1.570000000000000000e+02,1.689756212001827906e+00
1.580000000000000000e+02,1.679941530472566447e+00
