r,C_nn
0.000000000000000000e+00,8.209267114809322141e-01
1.000000000000000000e+00,-2.117683410814392708e-01
2.000000000000000000e+00,-7.430800839299694927e-02
3.000000000000000000e+00,-5.949125015443951225e-02
4.000000000000000000e+00,-8.162408675075588649e-03
5.000000000000000000e+00,-1.438139552311009598e-03
6.000000000000000000e+00,-4.864140267629767176e-05
7.000000000000000000e+00,-3.262657001695053356e-05
8.000000000000000000e+00,-2.473601592651794578e-05
9.000000000000000000e+00,-4.778899209226250555e-05
1.000000000000000000e+01,-1.407367318440044812e-05
1.100000000000000000e+01,2.421401234975473216e-05
1.200000000000000000e+01,4.026138239932031127e-05
1.300000000000000000e+01,3.846038712129740134e-05
1.400000000000000000e+01,2.795428877733208139e-05
1.500000000000000000e+01,1.723181848722887821e-05
1.600000000000000000e+01,1.119033708851802089e-05
1.700000000000000000e+01,6.489378648666388472e-06
1.800000000000000000e+01,3.383341444784804253e-06
1.900000000000000000e+01,7.954265694998241543e-07
2.000000000000000000e+01,-7.291657371233384310e-07
2.100000000000000000e+01,-1.536325231477064790e-06
2.200000000000000000e+01,-2.354949257377114691e-06
2.300000000000000000e+01,-3.516217854881986682e-06
2.400000000000000000e+01,-5.292742331741706607e-06
2.500000000000000000e+01,-7.691434792400642095e-06
2.600000000000000000e+01,-8.772065464235367926e-06
2.700000000000000000e+01,-8.025605890971121426e-06
2.800000000000000000e+01,-4.880735746032316413e-06
2.900000000000000000e+01,-1.311305273796192772e-06
3.000000000000000000e+01,-2.256392594972983501e-07
3.100000000000000000e+01,-7.947470780349935593e-08
3.200000000000000000e+01,-7.882805244663337874e-08
3.300000000000000000e+01,-7.192474979489382747e-08
3.400000000000000000e+01,-3.171340212659856661e-08
3.500000000000000000e+01,1.116933734390812560e-08
3.600000000000000000e+01,3.338915766093464299e-08
3.700000000000000000e+01,3.414227500719846375e-08
3.800000000000000000e+01,2.553886191414278528e-08
3.900000000000000000e+01,1.657174064639832523e-08
4.000000000000000000e+01,8.650089311501574230e-09
4.100000000000000000e+01,2.226065554111755773e-09
4.200000000000000000e+01,-3.614156085518516193e-09
4.300000000000000000e+01,-8.808712870234103320e-09
4.400000000000000000e+01,-1.230670787499832386e-08
4.500000000000000000e+01,-1.481863387553516986e-08
4.600000000000000000e+01,-1.779521641154246936e-08
4.700000000000000000e+01,-2.283827926774506523e-08
4.800000000000000000e+01,-2.926692377336337358e-08
4.900000000000000000e+01,-3.161850126165433039e-08
5.000000000000000000e+01,-2.794951536877476883e-08
5.100000000000000000e+01,-1.759216525232254469e-08
5.200000000000000000e+01,-4.821151464162731770e-09
5.300000000000000000e+01,-7.895109887037787821e-10
5.400000000000000000e+01,-2.317261877174403573e-10
5.500000000000000000e+01,-2.318789674160548486e-10
5.600000000000000000e+01,-2.160269185758068033e-10
5.700000000000000000e+01,-5.472089448232964060e-11
5.800000000000000000e+01,9.425782376837332777e-11
5.900000000000000000e+01,1.700448670760579262e-10
6.000000000000000000e+01,1.506272884199688633e-10
6.100000000000000000e+01,9.892775487685412372e-11
6.200000000000000000e+01,6.195177704171328514e-11
6.300000000000000000e+01,3.631184242181006994e-11
6.400000000000000000e+01,1.884936651208590774e-11
6.500000000000000000e+01,4.202860282020992599e-12
6.600000000000000000e+01,-8.828049402609394747e-12
6.700000000000000000e+01,-1.786859549213204446e-11
6.800000000000000000e+01,-2.456657099969561386e-11
6.900000000000000000e+01,-3.153255434540369606e-11
7.000000000000000000e+01,-4.128297703687167086e-11
7.100000000000000000e+01,-5.301981076399897574e-11
7.200000000000000000e+01,-5.715683482065969656e-11
7.300000000000000000e+01,-5.000433400681458807e-11
7.400000000000000000e+01,-3.132089032575890997e-11
7.500000000000000000e+01,-8.529281447788861215e-12
7.600000000000000000e+01,-1.423240865439101555e-12
7.700000000000000000e+01,-4.511200440981966153e-13
7.800000000000000000e+01,-4.376429774133328010e-13
7.900000000000000000e+01,-3.504696532985462909e-13
8.000000000000000000e+01,1.132427485117659671e-14
8.100000000000000000e+01,3.187450303698824428e-13
8.200000000000000000e+01,4.549693954913891503e-13
8.300000000000000000e+01,3.839151219153791317e-13
8.400000000000000000e+01,2.515765373800604721e-13
8.500000000000000000e+01,1.501021529293211643e-13
8.600000000000000000e+01,8.482103908136195969e-14
8.700000000000000000e+01,3.907985046680551022e-14
8.800000000000000000e+01,-5.773159728050814010e-15
8.900000000000000000e+01,-3.996802888650563546e-14
9.000000000000000000e+01,-6.572520305780926719e-14
9.100000000000000000e+01,-8.815170815523742931e-14
9.200000000000000000e+01,-1.176836406102665933e-13
9.300000000000000000e+01,-1.592059817312474479e-13
9.400000000000000000e+01,-2.149391775674303062e-13
9.500000000000000000e+01,-2.391420395042587188e-13
9.600000000000000000e+01,-2.152722444748178532e-13
9.700000000000000000e+01,-1.339206523454095077e-13
9.800000000000000000e+01,-3.658184866139890801e-14
9.900000000000000000e+01,-5.833007687972013855e-15
