r,C_n
0.000000000000000000e+00,7.904282915289195799e-02
1.000000000000000000e+00,-1.533658587798658601e-02
2.000000000000000000e+00,1.153646808550634617e-02
3.000000000000000000e+00,1.313806410900708599e-02
4.000000000000000000e+00,1.169437527356542716e-03
5.000000000000000000e+00,2.670429571218768672e-04
6.000000000000000000e+00,6.065429591073367988e-05
7.000000000000000000e+00,2.178157270327218953e-05
8.000000000000000000e+00,-8.600561236526971243e-07
9.000000000000000000e+00,-1.197812196984671118e-06
1.000000000000000000e+01,-9.194982055760192452e-07
1.100000000000000000e+01,-8.881414266248555123e-07
1.200000000000000000e+01,-8.856931161815850828e-07
1.300000000000000000e+01,-8.855152033859781113e-07
1.400000000000000000e+01,-8.853839639222371716e-07
1.500000000000000000e+01,-8.853908139982991088e-07
1.600000000000000000e+01,-8.854022928161953132e-07
1.700000000000000000e+01,-8.854038520134110968e-07
1.800000000000000000e+01,-8.854040665084994544e-07
1.900000000000000000e+01,-8.854041029238146621e-07
2.000000000000000000e+01,-8.854041135819556985e-07
2.100000000000000000e+01,-8.854041140260449083e-07
2.200000000000000000e+01,-8.854041206873830561e-07
2.300000000000000000e+01,-8.854041348982377713e-07
2.400000000000000000e+01,-8.854041224637398955e-07
2.500000000000000000e+01,-8.854041295691672531e-07
2.600000000000000000e+01,-8.854041331218809319e-07
2.700000000000000000e+01,-8.854041357864161910e-07
2.800000000000000000e+01,-8.854041313455240925e-07
2.900000000000000000e+01,-8.854041260164535743e-07
3.000000000000000000e+01,-8.854041375627730304e-07
3.100000000000000000e+01,-8.854041402273082895e-07
3.200000000000000000e+01,-8.854041397832190796e-07
3.300000000000000000e+01,-8.854041477768248569e-07
3.400000000000000000e+01,-8.854041517736277456e-07
3.500000000000000000e+01,-8.854041473327356471e-07
3.600000000000000000e+01,-8.854041575467874736e-07
3.700000000000000000e+01,-8.854041588790551032e-07
3.800000000000000000e+01,-8.854041588790551032e-07
3.900000000000000000e+01,-8.854041597672335229e-07
4.000000000000000000e+01,-8.854041606554119426e-07
4.100000000000000000e+01,-8.854041753103558676e-07
4.200000000000000000e+01,-8.854041633199472017e-07
4.300000000000000000e+01,-8.854041708694637691e-07
4.400000000000000000e+01,-8.854041859684969040e-07
4.500000000000000000e+01,-8.854041766426234972e-07
4.600000000000000000e+01,-8.854041761985342873e-07
4.700000000000000000e+01,-8.854041868566753237e-07
4.800000000000000000e+01,-8.854041864125861139e-07
4.900000000000000000e+01,-8.854041912975674222e-07
5.000000000000000000e+01,-8.854041935180134715e-07
5.100000000000000000e+01,-8.854041970707271503e-07
5.200000000000000000e+01,-8.854041939621026813e-07
5.300000000000000000e+01,-8.854041997352624094e-07
5.400000000000000000e+01,-8.854041988470839897e-07
5.500000000000000000e+01,-8.854042028438868783e-07
5.600000000000000000e+01,-8.854042041761545079e-07
5.700000000000000000e+01,-8.854042170547415935e-07
5.800000000000000000e+01,-8.854042121697602852e-07
5.900000000000000000e+01,-8.854042161665631738e-07
6.000000000000000000e+01,-8.854042281569718398e-07
6.100000000000000000e+01,-8.854042241601689511e-07
6.200000000000000000e+01,-8.854042272687934201e-07
6.300000000000000000e+01,-8.854042317096855186e-07
6.400000000000000000e+01,-8.854042370387560368e-07
6.500000000000000000e+01,-8.854042397032912959e-07
6.600000000000000000e+01,-8.854042441441833944e-07
6.700000000000000000e+01,-8.854042423678265550e-07
6.800000000000000000e+01,-8.854042468087186535e-07
6.900000000000000000e+01,-8.854042494732539126e-07
7.000000000000000000e+01,-8.854042583550381096e-07
7.100000000000000000e+01,-8.854042552464136406e-07
7.200000000000000000e+01,-8.854042699013575657e-07
7.300000000000000000e+01,-8.854042654604654672e-07
7.400000000000000000e+01,-8.854042659045546770e-07
7.500000000000000000e+01,-8.854042681250007263e-07
7.600000000000000000e+01,-8.854042761186065036e-07
7.700000000000000000e+01,-8.854042703454467755e-07
7.800000000000000000e+01,-8.854042832240338612e-07
7.900000000000000000e+01,-8.854042832240338612e-07
8.000000000000000000e+01,-8.854042792272309725e-07
8.100000000000000000e+01,-8.854042783390525528e-07
8.200000000000000000e+01,-8.854042827799446513e-07
8.300000000000000000e+01,-8.854042938821748976e-07
8.400000000000000000e+01,-8.854042889971935892e-07
8.500000000000000000e+01,-8.854042961026209468e-07
8.600000000000000000e+01,-8.854043040962267241e-07
8.700000000000000000e+01,-8.854042929939964779e-07
8.800000000000000000e+01,-8.854042947703533173e-07
8.900000000000000000e+01,-8.854043085371188226e-07
9.000000000000000000e+01,-8.854043072048511931e-07
9.100000000000000000e+01,-8.854043054284943537e-07
9.200000000000000000e+01,-8.854043156425461802e-07
9.300000000000000000e+01,-8.854043120898325014e-07
9.400000000000000000e+01,-8.854043183070814393e-07
9.500000000000000000e+01,-8.854043191952598590e-07
9.600000000000000000e+01,-8.854043276329548462e-07
9.700000000000000000e+01,-8.854043227479735378e-07
9.800000000000000000e+01,-8.854043294093116856e-07
9.900000000000000000e+01,-8.854043436201664008e-07
