r,C_nn
0.000000000000000000e+00,8.982683423770199127e-02
1.000000000000000000e+00,-1.986660380764337930e-02
2.000000000000000000e+00,2.252638337149504011e-03
3.000000000000000000e+00,-2.786655955043348953e-03
4.000000000000000000e+00,2.291455407888876028e-02
5.000000000000000000e+00,-2.259521603980163551e-02
6.000000000000000000e+00,2.563804900715060953e-03
7.000000000000000000e+00,-3.553590468638498368e-03
8.000000000000000000e+00,5.670049631804063850e-04
9.000000000000000000e+00,-1.192898583889739905e-03
1.000000000000000000e+01,1.527434128329452356e-03
1.100000000000000000e+01,-7.871545108214389463e-04
1.200000000000000000e+01,6.542099954551794383e-04
1.300000000000000000e+01,-2.999576084068145132e-04
1.400000000000000000e+01,2.659414033029383617e-04
1.500000000000000000e+01,-2.146436389547229373e-04
1.600000000000000000e+01,1.544644956813501224e-04
1.700000000000000000e+01,-1.628050712332990146e-04
1.800000000000000000e+01,9.917983527540918942e-05
1.900000000000000000e+01,-1.264976529630756907e-04
2.000000000000000000e+01,7.223857105898012776e-05
2.100000000000000000e+01,3.619393400833281760e-05
2.200000000000000000e+01,2.352645592118562945e-05
2.300000000000000000e+01,3.605944462570231934e-05
2.400000000000000000e+01,2.965689385669989520e-05
2.500000000000000000e+01,-6.654358352331524173e-05
2.600000000000000000e+01,2.030406421027475261e-05
2.700000000000000000e+01,-3.266425375714199220e-05
2.800000000000000000e+01,8.305658975471530425e-06
2.900000000000000000e+01,-1.946761503407445915e-05
3.000000000000000000e+01,9.360168757077680368e-06
3.100000000000000000e+01,-1.665258885946707679e-05
3.200000000000000000e+01,1.004807862792223005e-05
3.300000000000000000e+01,6.892098818656045012e-06
3.400000000000000000e+01,2.655489437786151541e-06
3.500000000000000000e+01,5.335850438825673336e-06
3.600000000000000000e+01,3.357177186247284340e-06
3.700000000000000000e+01,-9.232858144414546331e-06
3.800000000000000000e+01,1.581365851488492069e-06
3.900000000000000000e+01,-2.315059698124177778e-06
4.000000000000000000e+01,3.167888121824447012e-07
4.100000000000000000e+01,-6.127966357405423281e-07
4.200000000000000000e+01,4.899746963715756465e-07
4.300000000000000000e+01,-4.293173112013271009e-07
4.400000000000000000e+01,3.703075298622238165e-07
4.500000000000000000e+01,-2.204829011726028298e-07
4.600000000000000000e+01,1.907231140796383784e-07
4.700000000000000000e+01,-1.643227897224486256e-07
4.800000000000000000e+01,1.298483096601188436e-07
4.900000000000000000e+01,-1.571878131406689860e-07
5.000000000000000000e+01,1.108254062964775244e-07
5.100000000000000000e+01,-1.043539631928602773e-07
5.200000000000000000e+01,8.752419622393148302e-08
5.300000000000000000e+01,2.449297642481695902e-08
5.400000000000000000e+01,5.088800869579301889e-08
5.500000000000000000e+01,3.226300204772769575e-08
5.600000000000000000e+01,2.430530054997603884e-08
5.700000000000000000e+01,-8.025476866402314613e-08
5.800000000000000000e+01,-1.841862440343788876e-08
5.900000000000000000e+01,1.636552526829149201e-08
