r,C_d
0.000000000000000000e+00,6.206031865234677092e+00
1.000000000000000000e+00,3.688319688307795552e+00
2.000000000000000000e+00,3.703362833711681734e+00
3.000000000000000000e+00,3.821473610986042324e+00
4.000000000000000000e+00,3.817215217080101031e+00
5.000000000000000000e+00,3.802605082914278345e+00
6.000000000000000000e+00,3.782622632280572716e+00
7.000000000000000000e+00,3.760797361301339237e+00
8.000000000000000000e+00,3.737711884044454536e+00
9.000000000000000000e+00,3.713161890903635687e+00
1.000000000000000000e+01,3.687728157952156138e+00
1.100000000000000000e+01,3.661216567395095822e+00
1.200000000000000000e+01,3.634533570868015318e+00
1.300000000000000000e+01,3.607482872519240047e+00
1.400000000000000000e+01,3.580898764629092401e+00
1.500000000000000000e+01,3.554508961931362343e+00
1.600000000000000000e+01,3.528939035388966694e+00
1.700000000000000000e+01,3.503849517237508593e+00
1.800000000000000000e+01,3.479702756963515053e+00
1.900000000000000000e+01,3.456113496522871920e+00
2.000000000000000000e+01,3.433512663858078184e+00
2.100000000000000000e+01,3.411459302100894764e+00
2.200000000000000000e+01,3.390654297280352836e+00
2.300000000000000000e+01,3.371064566322532929e+00
2.400000000000000000e+01,3.352047216693134768e+00
2.500000000000000000e+01,3.333995326905625944e+00
2.600000000000000000e+01,3.316852541833311463e+00
2.700000000000000000e+01,3.300006613237534303e+00
2.800000000000000000e+01,3.284235157305964492e+00
2.900000000000000000e+01,3.269816664223042402e+00
3.000000000000000000e+01,3.256662613090886449e+00
3.100000000000000000e+01,3.244661860769328943e+00
3.200000000000000000e+01,3.233671467822551548e+00
3.300000000000000000e+01,3.223542349079596914e+00
3.400000000000000000e+01,3.214153911032975763e+00
3.500000000000000000e+01,3.205406575448109141e+00
3.600000000000000000e+01,3.197792582136517847e+00
3.700000000000000000e+01,3.190989548259276276e+00
3.800000000000000000e+01,3.184557169815357192e+00
3.900000000000000000e+01,3.178220732420391048e+00
4.000000000000000000e+01,3.172537788840324335e+00
4.100000000000000000e+01,3.167241987546965287e+00
4.200000000000000000e+01,3.161849480133172907e+00
4.300000000000000000e+01,3.157264493338262312e+00
4.400000000000000000e+01,3.153121715746546982e+00
4.500000000000000000e+01,3.149811227753439358e+00
4.600000000000000000e+01,3.146933243040365813e+00
4.700000000000000000e+01,3.144886956648974330e+00
4.800000000000000000e+01,3.143246239697831790e+00
4.900000000000000000e+01,3.142474700203543581e+00
5.000000000000000000e+01,3.142127835075521958e+00
5.100000000000000000e+01,3.142686734045693875e+00
5.200000000000000000e+01,3.143706720669170895e+00
5.300000000000000000e+01,3.145550747031660599e+00
5.400000000000000000e+01,3.147866692774931696e+00
5.500000000000000000e+01,3.150801544402492382e+00
5.600000000000000000e+01,3.154282272827507949e+00
5.700000000000000000e+01,3.158311757762005012e+00
5.800000000000000000e+01,3.163203757833228824e+00
5.900000000000000000e+01,3.169224358542462205e+00
6.000000000000000000e+01,3.176171085210244716e+00
6.100000000000000000e+01,3.183019915238133546e+00
6.200000000000000000e+01,3.188022725305720062e+00
