r,C_d
0.000000000000000000e+00,6.421507623043877011e+00
1.000000000000000000e+00,3.945093310845838808e+00
2.000000000000000000e+00,3.957791391578152407e+00
3.000000000000000000e+00,4.081114415895016556e+00
4.000000000000000000e+00,4.068235210247819644e+00
5.000000000000000000e+00,4.041705057323247807e+00
6.000000000000000000e+00,4.006364004106680810e+00
7.000000000000000000e+00,3.967214323649860486e+00
8.000000000000000000e+00,3.927610095476997465e+00
9.000000000000000000e+00,3.888510911793245040e+00
1.000000000000000000e+01,3.851223818974494950e+00
1.100000000000000000e+01,3.815398073173309701e+00
1.200000000000000000e+01,3.780134839637017130e+00
1.300000000000000000e+01,3.746781023510861619e+00
1.400000000000000000e+01,3.714836638729889451e+00
1.500000000000000000e+01,3.683504265235897801e+00
1.600000000000000000e+01,3.653840522363538401e+00
1.700000000000000000e+01,3.625456317782288274e+00
1.800000000000000000e+01,3.597660946030749152e+00
1.900000000000000000e+01,3.571250001001196051e+00
2.000000000000000000e+01,3.545827853838223298e+00
2.100000000000000000e+01,3.520688923990049179e+00
2.200000000000000000e+01,3.497000471353249207e+00
2.300000000000000000e+01,3.474259327652766682e+00
2.400000000000000000e+01,3.453160160076442775e+00
2.500000000000000000e+01,3.433691525290671454e+00
2.600000000000000000e+01,3.415192088907781809e+00
2.700000000000000000e+01,3.398253359419705077e+00
2.800000000000000000e+01,3.383082202159874985e+00
2.900000000000000000e+01,3.369622764457844699e+00
3.000000000000000000e+01,3.357819955879401963e+00
3.100000000000000000e+01,3.347558750241614423e+00
3.200000000000000000e+01,3.338650308730240823e+00
3.300000000000000000e+01,3.330829639529350850e+00
3.400000000000000000e+01,3.323788015838183618e+00
3.500000000000000000e+01,3.317187647144665963e+00
3.600000000000000000e+01,3.310739226589049178e+00
3.700000000000000000e+01,3.304177785497772746e+00
3.800000000000000000e+01,3.298439615919802836e+00
3.900000000000000000e+01,3.293122650220155823e+00
4.000000000000000000e+01,3.288410011788586385e+00
4.100000000000000000e+01,3.283869146172623044e+00
4.200000000000000000e+01,3.279809666568331838e+00
4.300000000000000000e+01,3.275747724703562458e+00
4.400000000000000000e+01,3.272497304725097145e+00
4.500000000000000000e+01,3.270104085229425639e+00
4.600000000000000000e+01,3.267752164686872351e+00
4.700000000000000000e+01,3.266231560484108787e+00
4.800000000000000000e+01,3.265624655699916890e+00
4.900000000000000000e+01,3.265075348309661951e+00
5.000000000000000000e+01,3.266031154050600627e+00
5.100000000000000000e+01,3.269077372333796916e+00
5.200000000000000000e+01,3.274213448139665861e+00
5.300000000000000000e+01,3.281111890675088461e+00
5.400000000000000000e+01,3.290371220349379566e+00
5.500000000000000000e+01,3.301300028285830468e+00
5.600000000000000000e+01,3.313462332066705152e+00
5.700000000000000000e+01,3.325327623654548592e+00
5.800000000000000000e+01,3.335486334433654054e+00
5.900000000000000000e+01,3.343960056793681801e+00
6.000000000000000000e+01,3.351962856581129913e+00
6.100000000000000000e+01,3.360378282099206082e+00
6.200000000000000000e+01,3.368129453689371555e+00
