r,C_j
0.000000000000000000e+00,6.636585654460704120e+01
1.000000000000000000e+00,-3.013287871041207211e+01
2.000000000000000000e+00,2.101390153297815644e+00
3.000000000000000000e+00,1.114644956584976754e+00
4.000000000000000000e+00,1.424887674245294278e-01
5.000000000000000000e+00,4.880084482537583312e-02
6.000000000000000000e+00,1.838957525851014907e-02
7.000000000000000000e+00,1.040216927175308115e-02
8.000000000000000000e+00,7.418918585122113996e-03
9.000000000000000000e+00,5.634588035453802490e-03
1.000000000000000000e+01,4.319630844666022540e-03
1.100000000000000000e+01,3.313897127553033783e-03
1.200000000000000000e+01,2.523932780372106777e-03
1.300000000000000000e+01,1.984441660763280879e-03
1.400000000000000000e+01,1.606470005690141534e-03
1.500000000000000000e+01,1.321111260248031272e-03
1.600000000000000000e+01,1.096501699992202816e-03
1.700000000000000000e+01,9.071769871553669873e-04
1.800000000000000000e+01,7.473489719576065227e-04
1.900000000000000000e+01,6.092076056116724203e-04
2.000000000000000000e+01,4.855856546868153600e-04
2.100000000000000000e+01,3.784746335213640123e-04
2.200000000000000000e+01,2.882747197183732624e-04
2.300000000000000000e+01,2.128127966631865320e-04
2.400000000000000000e+01,1.517874101075733506e-04
2.500000000000000000e+01,1.043023592739444894e-04
2.600000000000000000e+01,6.797131447022763950e-05
2.700000000000000000e+01,4.199060361287365595e-05
2.800000000000000000e+01,2.337198278112850858e-05
2.900000000000000000e+01,1.265596505106714176e-05
3.000000000000000000e+01,8.110244861470050637e-06
3.100000000000000000e+01,6.201813192774352501e-06
3.200000000000000000e+01,5.201077401650877619e-06
3.300000000000000000e+01,4.408459334470649083e-06
3.400000000000000000e+01,3.659340505279828903e-06
3.500000000000000000e+01,2.973216430390834830e-06
3.600000000000000000e+01,2.361136012041242793e-06
3.700000000000000000e+01,1.823924494104289806e-06
3.800000000000000000e+01,1.375268746883762105e-06
3.900000000000000000e+01,1.010484858454674395e-06
4.000000000000000000e+01,7.241896895493482589e-07
4.100000000000000000e+01,5.009113088760841492e-07
4.200000000000000000e+01,3.339484226927424970e-07
4.300000000000000000e+01,2.142655546322203008e-07
4.400000000000000000e+01,1.318343745282390955e-07
4.500000000000000000e+01,7.961006787127189455e-08
4.600000000000000000e+01,5.061657937233121629e-08
4.700000000000000000e+01,3.639651247056008287e-08
4.800000000000000000e+01,2.909926877237012377e-08
4.900000000000000000e+01,2.438373769564350368e-08
5.000000000000000000e+01,2.062835768867898878e-08
5.100000000000000000e+01,1.742214372768557951e-08
5.200000000000000000e+01,1.467549282097024843e-08
5.300000000000000000e+01,1.232871404965862894e-08
5.400000000000000000e+01,1.030029928017484053e-08
5.500000000000000000e+01,8.413728380674001528e-09
5.600000000000000000e+01,6.715552558489434887e-09
5.700000000000000000e+01,5.232109856478928123e-09
5.800000000000000000e+01,3.983348761948946049e-09
5.900000000000000000e+01,2.988123526392882923e-09
6.000000000000000000e+01,2.227192652526355232e-09
6.100000000000000000e+01,1.678671424087951891e-09
