site,n
0.000000000000000000e+00,1.287893385669665325e-01
1.000000000000000000e+00,3.988963590655854041e-01
2.000000000000000000e+00,7.267840360124280252e-01
3.000000000000000000e+00,1.066033132031103614e+00
4.000000000000000000e+00,1.324587551023499454e+00
5.000000000000000000e+00,1.489955958171210959e+00
6.000000000000000000e+00,1.593020052357865257e+00
7.000000000000000000e+00,1.650120549875438103e+00
8.000000000000000000e+00,1.678083029366444601e+00
9.000000000000000000e+00,1.685082430788288566e+00
1.000000000000000000e+01,1.671502189167656027e+00
1.100000000000000000e+01,1.632369639731043875e+00
1.200000000000000000e+01,1.556235674506243116e+00
1.300000000000000000e+01,1.423184243415864136e+00
1.400000000000000000e+01,1.207984002185799710e+00
1.500000000000000000e+01,9.017042649652800002e-01
1.600000000000000000e+01,5.624116644308555513e-01
1.700000000000000000e+01,2.450203845906446520e-01
1.800000000000000000e+01,5.216686926608668506e-02
1.900000000000000000e+01,5.717102652486093749e-03
2.000000000000000000e+01,6.456946835134229866e-04
2.100000000000000000e+01,2.565421083971852496e-03
2.200000000000000000e+01,2.945249695585204497e-02
2.300000000000000000e+01,1.723079797039371031e-01
2.400000000000000000e+01,4.650429992188958583e-01
2.500000000000000000e+01,7.702770651149424275e-01
2.600000000000000000e+01,1.068422638063797780e+00
2.700000000000000000e+01,1.291294539697728005e+00
2.800000000000000000e+01,1.432553725045209170e+00
2.900000000000000000e+01,1.507489496804552687e+00
3.000000000000000000e+01,1.525998485579249442e+00
3.100000000000000000e+01,1.507809716503283326e+00
3.200000000000000000e+01,1.460970285063910135e+00
3.300000000000000000e+01,1.390892375102336320e+00
3.400000000000000000e+01,1.301945062331353542e+00
3.500000000000000000e+01,1.200706359712740090e+00
3.600000000000000000e+01,1.095457822090683431e+00
3.700000000000000000e+01,9.981619443537252945e-01
3.800000000000000000e+01,9.213917777396197772e-01
3.900000000000000000e+01,8.761106288159121736e-01
4.000000000000000000e+01,8.690217625501913679e-01
4.100000000000000000e+01,9.011576137892506333e-01
4.200000000000000000e+01,9.677315702834645705e-01
4.300000000000000000e+01,1.058987435316568471e+00
4.400000000000000000e+01,1.162605816182775031e+00
4.500000000000000000e+01,1.265838464697485621e+00
4.600000000000000000e+01,1.359358972843017099e+00
4.700000000000000000e+01,1.435547460577071499e+00
4.800000000000000000e+01,1.489145687827162279e+00
4.900000000000000000e+01,1.514190974304397974e+00
5.000000000000000000e+01,1.503827893545404804e+00
5.100000000000000000e+01,1.437907550273687329e+00
5.200000000000000000e+01,1.310406403434312139e+00
5.300000000000000000e+01,1.103926398064590142e+00
5.400000000000000000e+01,8.198483556350654178e-01
5.500000000000000000e+01,5.136624787625198030e-01
5.600000000000000000e+01,2.187891093839907652e-01
5.700000000000000000e+01,4.323940177552159508e-02
5.800000000000000000e+01,4.683672192165402350e-03
5.900000000000000000e+01,1.065087026293919017e-03
6.000000000000000000e+01,7.477268312836105567e-03
6.100000000000000000e+01,6.354557932891942429e-02
6.200000000000000000e+01,2.818259017958634760e-01
6.300000000000000000e+01,6.037512228142998261e-01
6.400000000000000000e+01,9.438145236653807668e-01
6.500000000000000000e+01,1.238367623397028883e+00
6.600000000000000000e+01,1.440969676106188091e+00
6.700000000000000000e+01,1.561948046517866562e+00
6.800000000000000000e+01,1.630998258280854207e+00
6.900000000000000000e+01,1.664359750883600553e+00
7.000000000000000000e+01,1.674006573968419564e+00
7.100000000000000000e+01,1.663773899208864870e+00
7.200000000000000000e+01,1.633319305195898519e+00
7.300000000000000000e+01,1.573697354465891873e+00
7.400000000000000000e+01,1.468050556862574130e+00
7.500000000000000000e+01,1.299699489043746103e+00
7.600000000000000000e+01,1.040653056822024691e+00
7.700000000000000000e+01,7.057072256409805400e-01
7.800000000000000000e+01,3.839260222645088927e-01
7.900000000000000000e+01,1.200215711232884563e-01
