site,n_tilde
0.000000000000000000e+00,2.469579679406501249e+00
1.000000000000000000e+00,4.172014298166029533e+00
2.000000000000000000e+00,5.389249575152121885e+00
3.000000000000000000e+00,6.033258578044460307e+00
4.000000000000000000e+00,6.307979277666278861e+00
5.000000000000000000e+00,6.400524141154885882e+00
6.000000000000000000e+00,6.410413511716507529e+00
7.000000000000000000e+00,6.384452990694737373e+00
8.000000000000000000e+00,6.342653400414558718e+00
9.000000000000000000e+00,6.293756427730711422e+00
1.000000000000000000e+01,6.241867875499922391e+00
1.100000000000000000e+01,6.188775808791575628e+00
1.200000000000000000e+01,6.134913240560250891e+00
1.300000000000000000e+01,6.080068686259227917e+00
1.400000000000000000e+01,6.024248969423126709e+00
1.500000000000000000e+01,5.968449768398794930e+00
1.600000000000000000e+01,5.913555450890806142e+00
1.700000000000000000e+01,5.859817164521601285e+00
1.800000000000000000e+01,5.807902603594472524e+00
1.900000000000000000e+01,5.758370239162702298e+00
2.000000000000000000e+01,5.711441012971163467e+00
2.100000000000000000e+01,5.667088517638539713e+00
2.200000000000000000e+01,5.625349185080446901e+00
2.300000000000000000e+01,5.587113094430698368e+00
2.400000000000000000e+01,5.552521605675295291e+00
2.500000000000000000e+01,5.520854492054809270e+00
2.600000000000000000e+01,5.491515006508636887e+00
2.700000000000000000e+01,5.464007803159964816e+00
2.800000000000000000e+01,5.437952283572677459e+00
2.900000000000000000e+01,5.413107581944521129e+00
3.000000000000000000e+01,5.389367090362442880e+00
3.100000000000000000e+01,5.366837506786302114e+00
3.200000000000000000e+01,5.345810884512033567e+00
3.300000000000000000e+01,5.326947126889563400e+00
3.400000000000000000e+01,5.310586580233934484e+00
3.500000000000000000e+01,5.296315756443592093e+00
3.600000000000000000e+01,5.284152389391124416e+00
3.700000000000000000e+01,5.275129990521883805e+00
3.800000000000000000e+01,5.270098262558455815e+00
3.900000000000000000e+01,5.269113353919458120e+00
4.000000000000000000e+01,5.272114208934371327e+00
4.100000000000000000e+01,5.279078671496600705e+00
4.200000000000000000e+01,5.289312236707672810e+00
4.300000000000000000e+01,5.301725160967245110e+00
4.400000000000000000e+01,5.315917615135012930e+00
4.500000000000000000e+01,5.332023990285635229e+00
4.600000000000000000e+01,5.349777750616389049e+00
4.700000000000000000e+01,5.368779809714320450e+00
4.800000000000000000e+01,5.389473765126118643e+00
4.900000000000000000e+01,5.412084001815712142e+00
5.000000000000000000e+01,5.436554252113891650e+00
5.100000000000000000e+01,5.462987918108086483e+00
5.200000000000000000e+01,5.491757417320281220e+00
5.300000000000000000e+01,5.522856767158505598e+00
5.400000000000000000e+01,5.555633120351915366e+00
5.500000000000000000e+01,5.590126691386561930e+00
5.600000000000000000e+01,5.626743673927312450e+00
5.700000000000000000e+01,5.666070886015660335e+00
5.800000000000000000e+01,5.708593027231610328e+00
5.900000000000000000e+01,5.754821149958280202e+00
6.000000000000000000e+01,5.804552510812143851e+00
6.100000000000000000e+01,5.856474432677647002e+00
6.200000000000000000e+01,5.909764619790581541e+00
6.300000000000000000e+01,5.964302635900157412e+00
6.400000000000000000e+01,6.019347254092073385e+00
6.500000000000000000e+01,6.073699149216745141e+00
6.600000000000000000e+01,6.126956312599082466e+00
6.700000000000000000e+01,6.179392604594564631e+00
6.800000000000000000e+01,6.231318105353555126e+00
6.900000000000000000e+01,6.282467637878919930e+00
7.000000000000000000e+01,6.331305786884859899e+00
7.100000000000000000e+01,6.374051451749561892e+00
7.200000000000000000e+01,6.402831702413983805e+00
7.300000000000000000e+01,6.400412333659657449e+00
7.400000000000000000e+01,6.326911681110930274e+00
7.500000000000000000e+01,6.096320223759086332e+00
7.600000000000000000e+01,5.545927368620226616e+00
7.700000000000000000e+01,4.485382207122763809e+00
7.800000000000000000e+01,2.993734192695694851e+00
