site,n_tilde
0.000000000000000000e+00,1.332584922515344106e-01
1.000000000000000000e+00,5.401095633042436450e-01
2.000000000000000000e+00,1.210943784688201630e+00
3.000000000000000000e+00,2.059559823056718475e+00
4.000000000000000000e+00,2.775063365735016774e+00
5.000000000000000000e+00,3.103361021642732531e+00
6.000000000000000000e+00,2.973576232230574767e+00
7.000000000000000000e+00,2.421675571807339722e+00
8.000000000000000000e+00,1.659042456098616114e+00
9.000000000000000000e+00,9.552785223352662225e-01
1.000000000000000000e+01,4.618408625345042928e-01
1.100000000000000000e+01,1.551463361935638274e-01
1.200000000000000000e+01,2.731471731170930298e-02
1.300000000000000000e+01,2.407838975994536310e-03
1.400000000000000000e+01,6.499003581643954892e-05
1.500000000000000000e+01,6.273794466553559760e-06
1.600000000000000000e+01,6.554900382511021019e-05
1.700000000000000000e+01,2.195765166194596409e-03
1.800000000000000000e+01,2.554725910950466847e-02
1.900000000000000000e+01,1.651734441375455886e-01
2.000000000000000000e+01,6.297025359184729165e-01
2.100000000000000000e+01,1.421332543189247843e+00
2.200000000000000000e+01,2.434599010364497218e+00
2.300000000000000000e+01,3.344109251446368614e+00
2.400000000000000000e+01,3.842498412133293684e+00
2.500000000000000000e+01,3.816750092749410683e+00
2.600000000000000000e+01,3.290181731126132547e+00
2.700000000000000000e+01,2.408072978278265275e+00
2.800000000000000000e+01,1.479348938398853175e+00
2.900000000000000000e+01,7.622920046325107890e-01
3.000000000000000000e+01,3.249605809701704984e-01
3.100000000000000000e+01,8.536287908719537854e-02
3.200000000000000000e+01,1.231228771611733719e-02
3.300000000000000000e+01,8.791255324742235913e-04
3.400000000000000000e+01,2.049245589917734339e-04
3.500000000000000000e+01,2.517219869448541602e-03
3.600000000000000000e+01,2.756196614100203321e-02
3.700000000000000000e+01,1.729364624615941093e-01
3.800000000000000000e+01,6.368800444868618627e-01
3.900000000000000000e+01,1.383245654613114439e+00
4.000000000000000000e+01,2.304263152937285231e+00
4.100000000000000000e+01,3.090628259039171155e+00
4.200000000000000000e+01,3.470088246835226542e+00
4.300000000000000000e+01,3.351716035838155250e+00
4.400000000000000000e+01,2.781557754613577682e+00
4.500000000000000000e+01,1.947361426215688862e+00
4.600000000000000000e+01,1.147490354173759108e+00
4.700000000000000000e+01,5.673766446327215274e-01
4.800000000000000000e+01,2.155010291531075095e-01
4.900000000000000000e+01,4.541562221109994579e-02
5.000000000000000000e+01,5.141424311718837716e-03
5.100000000000000000e+01,2.334853595425712711e-04
5.200000000000000000e+01,4.179908707679986959e-05
5.300000000000000000e+01,6.332647310483128416e-04
5.400000000000000000e+01,1.054866726588852936e-02
5.500000000000000000e+01,8.258803298197946174e-02
5.600000000000000000e+01,3.966897257065397642e-01
5.700000000000000000e+01,1.065562412156745964e+00
5.800000000000000000e+01,2.006864885420621913e+00
5.900000000000000000e+01,2.990982092501652367e+00
6.000000000000000000e+01,3.666409721202571248e+00
6.100000000000000000e+01,3.854234620575332393e+00
6.200000000000000000e+01,3.535547900169013769e+00
6.300000000000000000e+01,2.791468344830069892e+00
6.400000000000000000e+01,1.854910016423941155e+00
6.500000000000000000e+01,1.035212292608197027e+00
6.600000000000000000e+01,4.869198032254334341e-01
6.700000000000000000e+01,1.642027435842042526e-01
6.800000000000000000e+01,3.047575163202420959e-02
6.900000000000000000e+01,2.950625087785203708e-03
7.000000000000000000e+01,1.583285633704933828e-04
7.100000000000000000e+01,5.970910333484990716e-05
7.200000000000000000e+01,4.109755035341161947e-03
7.300000000000000000e+01,4.392071481887699358e-02
7.400000000000000000e+01,2.555544779578712289e-01
7.500000000000000000e+01,7.873515929388444912e-01
7.600000000000000000e+01,1.530518735619603277e+00
7.700000000000000000e+01,2.341150170715600609e+00
7.800000000000000000e+01,2.920421638970351008e+00
7.900000000000000000e+01,3.076357681084316731e+00
8.000000000000000000e+01,2.778325636344822769e+00
8.100000000000000000e+01,2.132440852798165754e+00
8.200000000000000000e+01,1.378248958733851337e+00
8.300000000000000000e+01,7.475711927323540618e-01
8.400000000000000000e+01,3.393299125669752558e-01
8.500000000000000000e+01,9.673434405719680274e-02
8.600000000000000000e+01,1.714522404667434205e-02
8.700000000000000000e+01,4.060153448825610731e-03
8.800000000000000000e+01,8.105662165641959807e-03
8.900000000000000000e+01,5.105035931306117769e-02
9.000000000000000000e+01,2.620042702889692210e-01
9.100000000000000000e+01,7.993530115602116570e-01
9.200000000000000000e+01,1.594576555343703905e+00
9.300000000000000000e+01,2.498206692456408362e+00
9.400000000000000000e+01,3.190056924428139595e+00
9.500000000000000000e+01,3.448977830306074743e+00
9.600000000000000000e+01,3.220453870837511001e+00
9.700000000000000000e+01,2.573724907528399886e+00
9.800000000000000000e+01,1.734275399204942225e+00
9.900000000000000000e+01,9.849187959240135459e-01
1.000000000000000000e+02,4.714299948265039952e-01
1.010000000000000000e+02,1.605291158586489852e-01
1.020000000000000000e+02,3.053753441675089927e-02
1.030000000000000000e+02,3.091373148644474458e-03
1.040000000000000000e+02,1.488473697865414142e-04
1.050000000000000000e+02,7.895298714513890466e-05
1.060000000000000000e+02,1.741253327112955761e-03
1.070000000000000000e+02,2.148032402274319824e-02
1.080000000000000000e+02,1.440047630317682903e-01
1.090000000000000000e+02,5.767989286777821523e-01
1.100000000000000000e+02,1.343943262317236265e+00
1.110000000000000000e+02,2.348492697390449635e+00
1.120000000000000000e+02,3.281202139428992304e+00
1.130000000000000000e+02,3.820372298214549378e+00
1.140000000000000000e+02,3.838645710963117352e+00
1.150000000000000000e+02,3.351222545141964382e+00
1.160000000000000000e+02,2.488372558731104967e+00
1.170000000000000000e+02,1.551101226095795926e+00
1.180000000000000000e+02,8.110847671985749185e-01
1.190000000000000000e+02,3.537444186342728614e-01
1.200000000000000000e+02,9.753526584233772334e-02
1.210000000000000000e+02,1.470279726225980771e-02
1.220000000000000000e+02,1.040756611262638048e-03
1.230000000000000000e+02,5.357204887786962827e-05
1.240000000000000000e+02,1.743700100922385946e-04
1.250000000000000000e+02,4.053509728647294690e-03
1.260000000000000000e+02,3.966849786239533965e-02
1.270000000000000000e+02,2.293226016350538021e-01
1.280000000000000000e+02,7.550602778534991621e-01
1.290000000000000000e+02,1.546064481359967990e+00
1.300000000000000000e+02,2.468186527805516839e+00
1.310000000000000000e+02,3.194749659058762070e+00
1.320000000000000000e+02,3.486164495209607139e+00
1.330000000000000000e+02,3.278607277834265865e+00
1.340000000000000000e+02,2.640061837500188524e+00
1.350000000000000000e+02,1.790341678475254161e+00
1.360000000000000000e+02,1.022151789052945681e+00
1.370000000000000000e+02,4.906029033797343342e-01
1.380000000000000000e+02,1.699153140344727142e-01
1.390000000000000000e+02,3.207808030814233297e-02
1.400000000000000000e+02,3.164568022375605257e-03
1.410000000000000000e+02,1.464123536224795857e-04
1.420000000000000000e+02,1.160321961228494227e-04
1.430000000000000000e+02,2.453240925011846395e-03
1.440000000000000000e+02,2.743198637328096018e-02
1.450000000000000000e+02,1.727356129072971369e-01
1.460000000000000000e+02,6.369713654712327866e-01
1.470000000000000000e+02,1.383605705731981717e+00
1.480000000000000000e+02,2.304963756654033524e+00
1.490000000000000000e+02,3.091485645376224056e+00
1.500000000000000000e+02,3.470847133875276658e+00
1.510000000000000000e+02,3.352222280168268398e+00
1.520000000000000000e+02,2.781740518048637867e+00
1.530000000000000000e+02,1.947229984518212387e+00
1.540000000000000000e+02,1.147222569316638019e+00
1.550000000000000000e+02,5.671371920119204768e-01
1.560000000000000000e+02,2.152852780210098571e-01
1.570000000000000000e+02,4.526107464629631344e-02
1.580000000000000000e+02,5.084923447823908038e-03
