r,C_nn
0.000000000000000000e+00,2.031326856912718526e-02
1.000000000000000000e+00,-9.753509088471945532e-03
2.000000000000000000e+00,-1.644867314273268377e-04
3.000000000000000000e+00,-1.121377259921230163e-03
4.000000000000000000e+00,5.622012237829210335e-04
5.000000000000000000e+00,1.319133672694761117e-05
6.000000000000000000e+00,2.990800578301922030e-04
7.000000000000000000e+00,7.599762715804203594e-06
8.000000000000000000e+00,1.000556288932585858e-07
9.000000000000000000e+00,9.816782606808516221e-07
1.000000000000000000e+01,-3.005049066251430645e-07
1.100000000000000000e+01,-2.175301927476169794e-08
1.200000000000000000e+01,-8.676395468754094509e-08
1.300000000000000000e+01,-7.013761238461313496e-09
1.400000000000000000e+01,3.740947551733597720e-10
1.500000000000000000e+01,-6.649270023473263791e-10
1.600000000000000000e+01,2.709585888993615299e-10
1.700000000000000000e+01,3.089417610624423105e-11
1.800000000000000000e+01,5.454103835234036524e-11
1.900000000000000000e+01,4.888089932819639216e-12
2.000000000000000000e+01,-9.616751839303105953e-13
2.100000000000000000e+01,-1.143529715363911237e-13
2.200000000000000000e+01,-3.914646384828301962e-13
2.300000000000000000e+01,-5.240252676230738871e-14
2.400000000000000000e+01,-1.110223024625156540e-15
2.500000000000000000e+01,1.065814103640150279e-14
2.600000000000000000e+01,1.998401444325281773e-14
2.700000000000000000e+01,1.709743457922741072e-14
2.800000000000000000e+01,1.199040866595169064e-14
2.900000000000000000e+01,1.287858708565181587e-14
3.000000000000000000e+01,1.465494392505206633e-14
3.100000000000000000e+01,1.354472090042690979e-14
3.200000000000000000e+01,8.881784197001252323e-15
3.300000000000000000e+01,1.199040866595169064e-14
3.400000000000000000e+01,1.310063169057684718e-14
3.500000000000000000e+01,1.643130076445231680e-14
3.600000000000000000e+01,1.043609643147647148e-14
3.700000000000000000e+01,7.993605777301127091e-15
3.800000000000000000e+01,1.687538997430237941e-14
3.900000000000000000e+01,1.088018564132653410e-14
4.000000000000000000e+01,1.265654248072678456e-14
4.100000000000000000e+01,1.065814103640150279e-14
4.200000000000000000e+01,1.021405182655144017e-14
4.300000000000000000e+01,1.043609643147647148e-14
4.400000000000000000e+01,1.532107773982716026e-14
4.500000000000000000e+01,8.659739592076221015e-15
4.600000000000000000e+01,7.771561172376095783e-15
4.700000000000000000e+01,1.065814103640150279e-14
4.800000000000000000e+01,9.992007221626408864e-15
4.900000000000000000e+01,8.215650382226158399e-15
5.000000000000000000e+01,1.398881011027697241e-14
5.100000000000000000e+01,6.217248937900876626e-15
5.200000000000000000e+01,7.771561172376095783e-15
5.300000000000000000e+01,8.881784197001252323e-15
5.400000000000000000e+01,8.881784197001252323e-15
5.500000000000000000e+01,8.659739592076221015e-15
5.600000000000000000e+01,9.992007221626408864e-15
5.700000000000000000e+01,4.884981308350688778e-15
5.800000000000000000e+01,1.065814103640150279e-14
5.900000000000000000e+01,4.662936703425657470e-15
6.000000000000000000e+01,8.659739592076221015e-15
6.100000000000000000e+01,9.325873406851314940e-15
6.200000000000000000e+01,7.549516567451064475e-15
6.300000000000000000e+01,6.661338147750939243e-15
6.400000000000000000e+01,1.176836406102665933e-14
6.500000000000000000e+01,1.998401444325281773e-15
6.600000000000000000e+01,7.771561172376095783e-15
6.700000000000000000e+01,8.881784197001252323e-15
6.800000000000000000e+01,4.440892098500626162e-15
6.900000000000000000e+01,8.881784197001252323e-15
7.000000000000000000e+01,7.993605777301127091e-15
7.100000000000000000e+01,5.551115123125782702e-15
7.200000000000000000e+01,8.881784197001252323e-15
7.300000000000000000e+01,8.881784197001252323e-16
7.400000000000000000e+01,7.105427357601001859e-15
7.500000000000000000e+01,5.329070518200751394e-15
7.600000000000000000e+01,4.218847493575594854e-15
7.700000000000000000e+01,3.774758283725532237e-15
7.800000000000000000e+01,6.661338147750939243e-15
7.900000000000000000e+01,6.883382752675970551e-15
8.000000000000000000e+01,4.884981308350688778e-15
8.100000000000000000e+01,4.884981308350688778e-15
8.200000000000000000e+01,4.884981308350688778e-15
8.300000000000000000e+01,5.329070518200751394e-15
8.400000000000000000e+01,8.659739592076221015e-15
8.500000000000000000e+01,3.996802888650563546e-15
8.600000000000000000e+01,5.329070518200751394e-15
8.700000000000000000e+01,5.329070518200751394e-15
8.800000000000000000e+01,7.327471962526033167e-15
8.900000000000000000e+01,1.776356839400250465e-15
9.000000000000000000e+01,7.327471962526033167e-15
9.100000000000000000e+01,5.551115123125782702e-15
9.200000000000000000e+01,7.105427357601001859e-15
9.300000000000000000e+01,4.218847493575594854e-15
9.400000000000000000e+01,8.659739592076221015e-15
9.500000000000000000e+01,5.329070518200751394e-15
9.600000000000000000e+01,3.774758283725532237e-15
9.700000000000000000e+01,3.330669073875469621e-15
9.800000000000000000e+01,5.107025913275720086e-15
9.900000000000000000e+01,5.995204332975845318e-15
