site,n
0.000000000000000000e+00,5.940873534368942277e-01
1.000000000000000000e+00,6.576737681218765008e-01
2.000000000000000000e+00,8.153024479503110378e-01
3.000000000000000000e+00,9.298795982201322197e-01
4.000000000000000000e+00,1.031359330402029872e+00
5.000000000000000000e+00,1.099224964296033891e+00
6.000000000000000000e+00,1.163178124586683460e+00
7.000000000000000000e+00,1.195351060040979130e+00
8.000000000000000000e+00,1.211766127603877807e+00
9.000000000000000000e+00,1.213772727290123532e+00
1.000000000000000000e+01,1.205285945123937497e+00
1.100000000000000000e+01,1.188430923355052071e+00
1.200000000000000000e+01,1.166054129528493188e+00
1.300000000000000000e+01,1.138991491451778915e+00
1.400000000000000000e+01,1.109398325313739608e+00
1.500000000000000000e+01,1.079470460243151297e+00
1.600000000000000000e+01,1.049503583261004014e+00
1.700000000000000000e+01,1.020842727927400606e+00
1.800000000000000000e+01,9.946718637003661989e-01
1.900000000000000000e+01,9.720030663632939216e-01
2.000000000000000000e+01,9.525615755294548626e-01
2.100000000000000000e+01,9.365803431521241285e-01
2.200000000000000000e+01,9.244399577771624799e-01
2.300000000000000000e+01,9.158102728744955678e-01
2.400000000000000000e+01,9.109195861454132404e-01
2.500000000000000000e+01,9.095537115891476621e-01
2.600000000000000000e+01,9.111916049174865195e-01
2.700000000000000000e+01,9.155718537100133725e-01
2.800000000000000000e+01,9.220594501401030429e-01
2.900000000000000000e+01,9.300129824486885743e-01
3.000000000000000000e+01,9.388538104371267901e-01
3.100000000000000000e+01,9.479950146945554934e-01
3.200000000000000000e+01,9.573331771535238399e-01
3.300000000000000000e+01,9.665308324045942534e-01
3.400000000000000000e+01,9.753496506870503735e-01
3.500000000000000000e+01,9.833976222609587259e-01
3.600000000000000000e+01,9.906538547307289777e-01
3.700000000000000000e+01,9.970415579145507357e-01
3.800000000000000000e+01,1.002537894562557375e+00
3.900000000000000000e+01,1.007202664034181794e+00
4.000000000000000000e+01,1.011065769447501594e+00
4.100000000000000000e+01,1.014029156605595894e+00
4.200000000000000000e+01,1.016350131362614650e+00
4.300000000000000000e+01,1.017687964759036667e+00
4.400000000000000000e+01,1.018204344161065977e+00
4.500000000000000000e+01,1.018042415576977389e+00
4.600000000000000000e+01,1.017270668180104032e+00
4.700000000000000000e+01,1.016024267239074241e+00
4.800000000000000000e+01,1.014418662253648851e+00
4.900000000000000000e+01,1.012572178969346703e+00
5.000000000000000000e+01,1.010591739313123627e+00
5.100000000000000000e+01,1.008575353105872985e+00
5.200000000000000000e+01,1.006602775958739482e+00
5.300000000000000000e+01,1.004742227489575646e+00
5.400000000000000000e+01,1.003042806197260051e+00
5.500000000000000000e+01,1.001543013721631015e+00
5.600000000000000000e+01,1.000258616520296018e+00
5.700000000000000000e+01,9.992070748390429191e-01
5.800000000000000000e+01,9.983846503569433484e-01
5.900000000000000000e+01,9.977814686580783743e-01
6.000000000000000000e+01,9.973792888150169178e-01
6.100000000000000000e+01,9.971571648631465390e-01
6.200000000000000000e+01,9.970921626963062945e-01
6.300000000000000000e+01,9.971548097894197271e-01
6.400000000000000000e+01,9.973221333835854407e-01
6.500000000000000000e+01,9.975654816006814807e-01
6.600000000000000000e+01,9.978631703423764820e-01
6.700000000000000000e+01,9.981950812142629248e-01
6.800000000000000000e+01,9.985394841560512047e-01
6.900000000000000000e+01,9.988863400631606826e-01
7.000000000000000000e+01,9.992214411591716638e-01
7.100000000000000000e+01,9.995362463494371630e-01
7.200000000000000000e+01,9.998255411944176885e-01
7.300000000000000000e+01,1.000083912345760107e+00
7.400000000000000000e+01,1.000311818759408000e+00
7.500000000000000000e+01,1.000506486381799398e+00
7.600000000000000000e+01,1.000672377360615650e+00
7.700000000000000000e+01,1.000811181963658036e+00
7.800000000000000000e+01,1.000921491899104732e+00
7.900000000000000000e+01,1.001007047993076160e+00
8.000000000000000000e+01,1.001068974351898566e+00
8.100000000000000000e+01,1.001108852435275809e+00
8.200000000000000000e+01,1.001122386031885858e+00
8.300000000000000000e+01,1.001111344132531888e+00
8.400000000000000000e+01,1.001070931019768739e+00
8.500000000000000000e+01,1.000999185315368800e+00
8.600000000000000000e+01,1.000888586112797851e+00
8.700000000000000000e+01,1.000736660657739918e+00
8.800000000000000000e+01,1.000540736894569127e+00
8.900000000000000000e+01,1.000293277583302887e+00
9.000000000000000000e+01,9.999964723711718406e-01
9.100000000000000000e+01,9.996503618679807301e-01
9.200000000000000000e+01,9.992586268462945176e-01
9.300000000000000000e+01,9.988264326657888548e-01
9.400000000000000000e+01,9.983657922884999758e-01
9.500000000000000000e+01,9.978886284461339073e-01
9.600000000000000000e+01,9.974132410627574163e-01
9.700000000000000000e+01,9.969587538252824288e-01
9.800000000000000000e+01,9.965570390840164938e-01
9.900000000000000000e+01,9.962327764206829750e-01
1.000000000000000000e+02,9.960228925622861551e-01
1.010000000000000000e+02,9.959587816113883996e-01
1.020000000000000000e+02,9.960795207285711994e-01
1.030000000000000000e+02,9.964172246377380748e-01
1.040000000000000000e+02,9.970070272701945235e-01
1.050000000000000000e+02,9.978703786570647383e-01
1.060000000000000000e+02,9.990285155837547171e-01
1.070000000000000000e+02,1.000487386877312090e+00
1.080000000000000000e+02,1.002238291723428931e+00
1.090000000000000000e+02,1.004259071102377776e+00
1.100000000000000000e+02,1.006509282171490494e+00
1.110000000000000000e+02,1.008927574499464797e+00
1.120000000000000000e+02,1.011436902326673160e+00
1.130000000000000000e+02,1.013929665441095418e+00
1.140000000000000000e+02,1.016278804852082995e+00
1.150000000000000000e+02,1.018340690447676611e+00
1.160000000000000000e+02,1.019944435996942955e+00
1.170000000000000000e+02,1.020914753046151313e+00
1.180000000000000000e+02,1.021056278901287584e+00
1.190000000000000000e+02,1.020193064922347626e+00
1.200000000000000000e+02,1.018136951773088050e+00
1.210000000000000000e+02,1.014748704216225095e+00
1.220000000000000000e+02,1.009900081856382581e+00
1.230000000000000000e+02,1.003541820139952856e+00
1.240000000000000000e+02,9.956303366512810893e-01
1.250000000000000000e+02,9.863218212544448971e-01
1.260000000000000000e+02,9.755313092124758834e-01
1.270000000000000000e+02,9.639752573032064342e-01
1.280000000000000000e+02,9.520624575307383708e-01
1.290000000000000000e+02,9.402408530906722905e-01
1.300000000000000000e+02,9.289556180020444032e-01
1.310000000000000000e+02,9.188023963299076780e-01
1.320000000000000000e+02,9.104065365765197093e-01
1.330000000000000000e+02,9.044900307935098693e-01
1.340000000000000000e+02,9.017894104514803111e-01
1.350000000000000000e+02,9.026509491394295592e-01
1.360000000000000000e+02,9.075787235078560666e-01
1.370000000000000000e+02,9.169364057507726207e-01
1.380000000000000000e+02,9.303595647810699587e-01
1.390000000000000000e+02,9.477198120819094740e-01
1.400000000000000000e+02,9.693378208225806869e-01
1.410000000000000000e+02,9.942680526822429421e-01
1.420000000000000000e+02,1.021717718172946432e+00
1.430000000000000000e+02,1.051619186944662498e+00
1.440000000000000000e+02,1.082583607070810583e+00
1.450000000000000000e+02,1.113106027983559176e+00
1.460000000000000000e+02,1.141873195729048884e+00
1.470000000000000000e+02,1.168295232154137553e+00
1.480000000000000000e+02,1.189975588376315674e+00
1.490000000000000000e+02,1.205987862830944835e+00
1.500000000000000000e+02,1.213867589098224675e+00
1.510000000000000000e+02,1.211344779108518122e+00
1.520000000000000000e+02,1.194523037273705013e+00
1.530000000000000000e+02,1.162055906346324052e+00
1.540000000000000000e+02,1.097948396471809307e+00
1.550000000000000000e+02,1.030014232995329460e+00
1.560000000000000000e+02,9.285919497467691741e-01
1.570000000000000000e+02,8.140323226802473888e-01
1.580000000000000000e+02,6.558764034542108323e-01
1.590000000000000000e+02,5.919190644144541880e-01
