r,C_d
0.000000000000000000e+00,1.967915489690464259e+00
1.000000000000000000e+00,2.240084821830488904e-01
2.000000000000000000e+00,5.492848887457395940e-02
3.000000000000000000e+00,2.623192524240659448e-02
4.000000000000000000e+00,9.410343990991582031e-03
5.000000000000000000e+00,3.699014375222983361e-03
6.000000000000000000e+00,1.390351467828909249e-03
7.000000000000000000e+00,5.187831569387316329e-04
8.000000000000000000e+00,2.001749024934798896e-04
9.000000000000000000e+00,7.770489635792764734e-05
1.000000000000000000e+01,3.024092443228824120e-05
1.100000000000000000e+01,1.181612115908031866e-05
1.200000000000000000e+01,4.627063338636344428e-06
1.300000000000000000e+01,1.816663143945526080e-06
1.400000000000000000e+01,7.146860657222758688e-07
1.500000000000000000e+01,2.814989562599229629e-07
1.600000000000000000e+01,1.109937520844648763e-07
1.700000000000000000e+01,4.379600653840512331e-08
1.800000000000000000e+01,1.729232373792730233e-08
1.900000000000000000e+01,6.830437195775200020e-09
2.000000000000000000e+01,2.699097537133767600e-09
2.100000000000000000e+01,1.066787036093795524e-09
2.200000000000000000e+01,4.217448258553103069e-10
2.300000000000000000e+01,1.667488521529028651e-10
2.400000000000000000e+01,6.594057898220327248e-11
2.500000000000000000e+01,2.607687626970280576e-11
2.600000000000000000e+01,1.031369372372054867e-11
2.700000000000000000e+01,4.079147889197893254e-12
2.800000000000000000e+01,1.613498083319432060e-12
2.900000000000000000e+01,6.381966540521171304e-13
3.000000000000000000e+01,2.524511603934187849e-13
3.100000000000000000e+01,9.985774339696625473e-14
3.200000000000000000e+01,3.950197740262542324e-14
3.300000000000000000e+01,1.562551019097132850e-14
3.400000000000000000e+01,6.181301385414195587e-15
3.500000000000000000e+01,2.445130233438717964e-15
3.600000000000000000e+01,9.672818209192224174e-16
3.700000000000000000e+01,3.826302261937657309e-16
3.800000000000000000e+01,1.513678551223167774e-16
3.900000000000000000e+01,5.987734915987256046e-17
4.000000000000000000e+01,2.368749405671708336e-17
4.100000000000000000e+01,9.370219624838132023e-18
4.200000000000000000e+01,3.706873546019330009e-18
4.300000000000000000e+01,1.466356612165039461e-18
4.400000000000000000e+01,5.800943018497619460e-19
4.500000000000000000e+01,2.294728203031165838e-19
4.600000000000000000e+01,9.078016324876522701e-20
4.700000000000000000e+01,3.591072769716459352e-20
4.800000000000000000e+01,1.420641281751600566e-20
4.900000000000000000e+01,5.619764490335146492e-21
5.000000000000000000e+01,2.223201005626748963e-21
5.100000000000000000e+01,8.794532308109365765e-22
5.200000000000000000e+01,3.479154078862186554e-22
5.300000000000000000e+01,1.376283613183696636e-22
5.400000000000000000e+01,5.444638963414618314e-23
5.500000000000000000e+01,2.153791041634900022e-23
5.600000000000000000e+01,8.520496444810821011e-24
5.700000000000000000e+01,3.370540428426913185e-24
5.800000000000000000e+01,1.333401755570844174e-24
5.900000000000000000e+01,5.274676068577967911e-25
6.000000000000000000e+01,2.086687408268409281e-25
6.100000000000000000e+01,8.254528504102525666e-26
6.200000000000000000e+01,3.265532200250028015e-26
6.300000000000000000e+01,1.291781117969206575e-26
6.400000000000000000e+01,5.110350765404254525e-27
6.500000000000000000e+01,2.021555838220139270e-27
6.600000000000000000e+01,7.997377280797237265e-28
6.700000000000000000e+01,3.163608056667218568e-28
6.800000000000000000e+01,1.251539522451216483e-28
6.900000000000000000e+01,4.950849263438024633e-29
7.000000000000000000e+01,1.958581477677456460e-29
7.100000000000000000e+01,7.747771721865994089e-30
7.200000000000000000e+01,3.065058664718748096e-30
7.300000000000000000e+01,1.212478359312862299e-30
7.400000000000000000e+01,4.796627578539839471e-31
7.500000000000000000e+01,1.897453888625987171e-31
7.600000000000000000e+01,7.506426885832496292e-32
7.700000000000000000e+01,2.969398675692558333e-32
7.800000000000000000e+01,1.174709709743269024e-32
7.900000000000000000e+01,4.646926759487191990e-33
8.000000000000000000e+01,1.838348697860686044e-33
8.100000000000000000e+01,7.272155808601943202e-34
8.200000000000000000e+01,2.876903223169159596e-34
8.300000000000000000e+01,1.138047916416870261e-34
8.400000000000000000e+01,4.502177741724956645e-35
8.500000000000000000e+01,1.780975484777020525e-35
8.600000000000000000e+01,7.045633349038037411e-36
8.700000000000000000e+01,2.787117972519809377e-36
8.800000000000000000e+01,1.102598651035230832e-36
8.900000000000000000e+01,4.361669719203563872e-37
9.000000000000000000e+01,1.725499696689940747e-37
9.100000000000000000e+01,6.825747395751407525e-38
9.200000000000000000e+01,2.700301938328829223e-38
9.300000000000000000e+01,1.068187907920094039e-38
9.400000000000000000e+01,4.225808161993276532e-39
9.500000000000000000e+01,1.671649067687920773e-39
9.600000000000000000e+01,6.613132649281833877e-40
9.700000000000000000e+01,2.616029095531588906e-40
9.800000000000000000e+01,1.034915035022379968e-40
9.900000000000000000e+01,4.093926436925744776e-41
