r,C_nn
0.000000000000000000e+00,6.255261619577980881e-01
1.000000000000000000e+00,-1.520662209871256887e-01
2.000000000000000000e+00,-5.048245625800501513e-02
3.000000000000000000e+00,-2.431603276379595141e-02
4.000000000000000000e+00,-2.363176342123247085e-03
5.000000000000000000e+00,-2.830252543216149911e-04
6.000000000000000000e+00,-7.528261149382657787e-05
7.000000000000000000e+00,-5.128057577424155467e-05
8.000000000000000000e+00,-5.891439621998062481e-05
9.000000000000000000e+00,-1.637274659582743652e-05
1.000000000000000000e+01,4.086902325506347466e-05
1.100000000000000000e+01,5.805318826801464382e-05
1.200000000000000000e+01,5.574037900712980331e-05
1.300000000000000000e+01,3.728840909622554989e-05
1.400000000000000000e+01,2.285833722570629334e-05
1.500000000000000000e+01,1.348034082293558811e-05
1.600000000000000000e+01,7.509884869527638784e-06
1.700000000000000000e+01,2.800633673194496964e-06
1.800000000000000000e+01,-4.558305197743806048e-07
1.900000000000000000e+01,-2.048256321218744347e-06
2.000000000000000000e+01,-2.996752488382270485e-06
2.100000000000000000e+01,-3.712118174403755688e-06
2.200000000000000000e+01,-4.643024669181983199e-06
2.300000000000000000e+01,-6.030052320138423738e-06
2.400000000000000000e+01,-7.801786893635309639e-06
2.500000000000000000e+01,-9.890652063471172539e-06
2.600000000000000000e+01,-1.029212288583547519e-05
2.700000000000000000e+01,-9.371295555171688108e-06
2.800000000000000000e+01,-5.520060088803901976e-06
2.900000000000000000e+01,-1.316990980618215623e-06
3.000000000000000000e+01,-2.245457136193160230e-07
3.100000000000000000e+01,-9.538283725091939447e-08
3.200000000000000000e+01,-7.896719177169497783e-08
3.300000000000000000e+01,-2.747840405215029591e-08
3.400000000000000000e+01,3.838508033648935225e-08
3.500000000000000000e+01,8.365163017831633852e-08
3.600000000000000000e+01,8.618624258716067743e-08
3.700000000000000000e+01,6.112249484324649984e-08
3.800000000000000000e+01,3.164660844490185809e-08
3.900000000000000000e+01,1.172051256048689538e-08
4.000000000000000000e+01,-3.719078600639136312e-09
4.100000000000000000e+01,-1.476730693283911933e-08
4.200000000000000000e+01,-2.527536313579048510e-08
4.300000000000000000e+01,-3.400551262799922370e-08
4.400000000000000000e+01,-3.786636004754484475e-08
4.500000000000000000e+01,-3.954968330610597604e-08
4.600000000000000000e+01,-4.072762660456419326e-08
4.700000000000000000e+01,-4.075487347598993892e-08
4.800000000000000000e+01,-3.805860659955584424e-08
4.900000000000000000e+01,-3.060285480582791706e-08
5.000000000000000000e+01,-2.249151870303833789e-08
5.100000000000000000e+01,-1.426293599893213582e-08
5.200000000000000000e+01,-8.094103429168164610e-09
5.300000000000000000e+01,-4.630205815980836803e-09
5.400000000000000000e+01,-2.545397101427759878e-09
5.500000000000000000e+01,2.822654054934758960e-10
5.600000000000000000e+01,2.695186074319622094e-09
5.700000000000000000e+01,4.169118383856584842e-09
5.800000000000000000e+01,4.362141314828704708e-09
5.900000000000000000e+01,3.614010646302290297e-09
6.000000000000000000e+01,2.584635616642572131e-09
6.100000000000000000e+01,1.741623512074852442e-09
6.200000000000000000e+01,1.095623369806730807e-09
6.300000000000000000e+01,6.264593288562991802e-10
6.400000000000000000e+01,2.802511556154740902e-10
6.500000000000000000e+01,5.502553968028678355e-11
6.600000000000000000e+01,-7.634981535886709025e-11
6.700000000000000000e+01,-1.662323612094951386e-10
6.800000000000000000e+01,-2.500082363354749759e-10
6.900000000000000000e+01,-3.283922023200602780e-10
7.000000000000000000e+01,-3.907061341124062892e-10
7.100000000000000000e+01,-3.666358328047181203e-10
7.200000000000000000e+01,-3.311478313783311478e-10
7.300000000000000000e+01,-1.251521664080712526e-10
7.400000000000000000e+01,-3.164591505511182845e-11
7.500000000000000000e+01,-2.058025624918080609e-11
7.600000000000000000e+01,-2.507037633048270209e-11
7.700000000000000000e+01,-3.556616112732058355e-11
7.800000000000000000e+01,-4.122846508636257568e-11
7.900000000000000000e+01,-3.620115318625494183e-11
8.000000000000000000e+01,-2.722821967893196415e-11
8.100000000000000000e+01,-1.608690958221359324e-11
8.200000000000000000e+01,-8.189227074240079673e-12
8.300000000000000000e+01,-3.542277582369024458e-12
8.400000000000000000e+01,-1.025846074753644643e-12
8.500000000000000000e+01,1.385558334732195362e-13
8.600000000000000000e+01,5.553335569175033015e-13
8.700000000000000000e+01,4.853895063661184395e-13
8.800000000000000000e+01,3.945732629517806345e-13
8.900000000000000000e+01,3.785860513971783803e-13
9.000000000000000000e+01,4.516387264175136806e-13
9.100000000000000000e+01,5.089262344881717581e-13
9.200000000000000000e+01,5.797584634592567454e-13
9.300000000000000000e+01,5.454525719983394083e-13
9.400000000000000000e+01,4.179434576201401796e-13
9.500000000000000000e+01,2.451372438372345641e-13
9.600000000000000000e+01,5.523359547510153789e-14
9.700000000000000000e+01,7.237266341775239198e-15
9.800000000000000000e+01,2.047841063390620775e-15
9.900000000000000000e+01,2.133709875451472726e-15
