r,C_d
0.000000000000000000e+00,6.145791149110841900e+00
1.000000000000000000e+00,3.610082381075094826e+00
2.000000000000000000e+00,3.622515818242342256e+00
3.000000000000000000e+00,3.735455397207606332e+00
4.000000000000000000e+00,3.730393083875535254e+00
5.000000000000000000e+00,3.715675586664819008e+00
6.000000000000000000e+00,3.696717069479911189e+00
7.000000000000000000e+00,3.677104215926778163e+00
8.000000000000000000e+00,3.657371406033328665e+00
9.000000000000000000e+00,3.637309234124590951e+00
1.000000000000000000e+01,3.616207034265446207e+00
1.100000000000000000e+01,3.594685254950947151e+00
1.200000000000000000e+01,3.572803946287768984e+00
1.300000000000000000e+01,3.550086112619634360e+00
1.400000000000000000e+01,3.527000927017742704e+00
1.500000000000000000e+01,3.503250397876695121e+00
1.600000000000000000e+01,3.479581280183686065e+00
1.700000000000000000e+01,3.455619063425347193e+00
1.800000000000000000e+01,3.432574307206763820e+00
1.900000000000000000e+01,3.410587992960893100e+00
2.000000000000000000e+01,3.388953126027967055e+00
2.100000000000000000e+01,3.368338524664453715e+00
2.200000000000000000e+01,3.348728767185924493e+00
2.300000000000000000e+01,3.329430871287269778e+00
2.400000000000000000e+01,3.311229006013364007e+00
2.500000000000000000e+01,3.294272095313744764e+00
2.600000000000000000e+01,3.278292655714414305e+00
2.700000000000000000e+01,3.262969646568016913e+00
2.800000000000000000e+01,3.247688845901801180e+00
2.900000000000000000e+01,3.233058730088847366e+00
3.000000000000000000e+01,3.219317024214894740e+00
3.100000000000000000e+01,3.206408546731116527e+00
3.200000000000000000e+01,3.194261522964085831e+00
3.300000000000000000e+01,3.182786003455491564e+00
3.400000000000000000e+01,3.171931051547724589e+00
3.500000000000000000e+01,3.161675207027725421e+00
3.600000000000000000e+01,3.152663577015260898e+00
3.700000000000000000e+01,3.144584533726676234e+00
3.800000000000000000e+01,3.136965519903300414e+00
3.900000000000000000e+01,3.129541628986249879e+00
4.000000000000000000e+01,3.122143274423077486e+00
4.100000000000000000e+01,3.115653415126113490e+00
4.200000000000000000e+01,3.109800540010880354e+00
4.300000000000000000e+01,3.104058444095747049e+00
4.400000000000000000e+01,3.099293067653158040e+00
4.500000000000000000e+01,3.095145588119507352e+00
4.600000000000000000e+01,3.091686706666392670e+00
4.700000000000000000e+01,3.088573830007596666e+00
4.800000000000000000e+01,3.085254861959858541e+00
4.900000000000000000e+01,3.082624455132306540e+00
5.000000000000000000e+01,3.080307137188819322e+00
5.100000000000000000e+01,3.078466203189115458e+00
5.200000000000000000e+01,3.076843779927132871e+00
5.300000000000000000e+01,3.075107251154116206e+00
5.400000000000000000e+01,3.074118443470787998e+00
5.500000000000000000e+01,3.074009158380848206e+00
5.600000000000000000e+01,3.074950368656011790e+00
5.700000000000000000e+01,3.077441144299950970e+00
5.800000000000000000e+01,3.082216373854861580e+00
5.900000000000000000e+01,3.089133866786308857e+00
6.000000000000000000e+01,3.097112797422853614e+00
6.100000000000000000e+01,3.104638807509928267e+00
6.200000000000000000e+01,3.109497620765929504e+00
