r,C_j
0.000000000000000000e+00,4.534061858407219367e-04
1.000000000000000000e+00,-1.473046013923325611e-05
2.000000000000000000e+00,2.080776987998771217e-05
3.000000000000000000e+00,1.878389516139870728e-06
4.000000000000000000e+00,-2.770870587607388675e-05
5.000000000000000000e+00,1.042054684208424070e-04
6.000000000000000000e+00,-1.713341062094450573e-04
7.000000000000000000e+00,9.117832606500651110e-05
8.000000000000000000e+00,7.151914201222807181e-06
9.000000000000000000e+00,-2.103545544203985328e-05
1.000000000000000000e+01,9.557794353397611187e-06
1.100000000000000000e+01,-2.948622806878375665e-06
1.200000000000000000e+01,8.669756771173336377e-07
1.300000000000000000e+01,-6.663902922418372509e-08
1.400000000000000000e+01,-1.272354451178425724e-09
1.500000000000000000e+01,1.931663057122567360e-11
1.600000000000000000e+01,-1.922106714914670158e-12
1.700000000000000000e+01,-1.375096956054691800e-12
1.800000000000000000e+01,2.285198782685151799e-12
1.900000000000000000e+01,-5.189285922009507083e-13
2.000000000000000000e+01,1.879933966032483039e-11
2.100000000000000000e+01,-4.421301353323267222e-11
2.200000000000000000e+01,1.131373141873004418e-11
2.300000000000000000e+01,3.947106961481143539e-11
2.400000000000000000e+01,5.389097913581497590e-12
2.500000000000000000e+01,3.936998876864425401e-11
2.600000000000000000e+01,1.328692727673927432e-11
2.700000000000000000e+01,1.323192472474712944e-11
2.800000000000000000e+01,1.067632668470125390e-11
2.900000000000000000e+01,2.504777391358278815e-12
3.000000000000000000e+01,-2.116515506421761533e-12
3.100000000000000000e+01,-9.067359967788839181e-14
3.200000000000000000e+01,5.055853847135450023e-15
3.300000000000000000e+01,-2.892873444554959565e-17
3.400000000000000000e+01,3.053357567610455144e-17
3.500000000000000000e+01,2.639863586516273107e-17
3.600000000000000000e+01,2.117086266563372169e-18
3.700000000000000000e+01,-8.574570773336935938e-19
3.800000000000000000e+01,3.705356215675777512e-17
3.900000000000000000e+01,2.992482699354717668e-16
4.000000000000000000e+01,-2.399881508796664065e-16
4.100000000000000000e+01,2.301219111100483161e-17
4.200000000000000000e+01,6.111647646300788495e-16
4.300000000000000000e+01,5.239949099622442930e-16
4.400000000000000000e+01,5.842223406438140643e-16
4.500000000000000000e+01,1.881090769262350193e-16
4.600000000000000000e+01,3.273748459819980638e-16
4.700000000000000000e+01,1.655305666842243895e-16
4.800000000000000000e+01,-1.129332087915213556e-16
4.900000000000000000e+01,7.538593230563273018e-18
5.000000000000000000e+01,2.075230720773035831e-20
5.100000000000000000e+01,-9.727644003623605456e-21
5.200000000000000000e+01,1.192174057842051136e-22
5.300000000000000000e+01,4.162786432673111774e-22
5.400000000000000000e+01,2.065883579851186618e-22
5.500000000000000000e+01,-2.688336990797339943e-24
5.600000000000000000e+01,6.617444900424221399e-24
5.700000000000000000e+01,1.058791184067875424e-21
5.800000000000000000e+01,5.082197683525802034e-21
5.900000000000000000e+01,0.000000000000000000e+00
6.000000000000000000e+01,0.000000000000000000e+00
6.100000000000000000e+01,-5.421010862427522170e-20
6.200000000000000000e+01,-1.626303258728256651e-19
6.300000000000000000e+01,5.421010862427522170e-20
6.400000000000000000e+01,-5.421010862427522170e-20
6.500000000000000000e+01,0.000000000000000000e+00
6.600000000000000000e+01,-5.421010862427522170e-20
6.700000000000000000e+01,-1.355252715606880543e-20
6.800000000000000000e+01,-3.388131789017201356e-21
6.900000000000000000e+01,0.000000000000000000e+00
7.000000000000000000e+01,0.000000000000000000e+00
7.100000000000000000e+01,-6.203854594147707562e-25
7.200000000000000000e+01,-4.135903062765138374e-25
7.300000000000000000e+01,-4.135903062765138374e-25
7.400000000000000000e+01,4.135903062765138374e-25
7.500000000000000000e+01,5.293955920339377119e-23
7.600000000000000000e+01,-1.270549420881450509e-21
7.700000000000000000e+01,0.000000000000000000e+00
7.800000000000000000e+01,0.000000000000000000e+00
7.900000000000000000e+01,0.000000000000000000e+00
8.000000000000000000e+01,0.000000000000000000e+00
8.100000000000000000e+01,0.000000000000000000e+00
8.200000000000000000e+01,0.000000000000000000e+00
8.300000000000000000e+01,0.000000000000000000e+00
8.400000000000000000e+01,0.000000000000000000e+00
8.500000000000000000e+01,0.000000000000000000e+00
8.600000000000000000e+01,0.000000000000000000e+00
8.700000000000000000e+01,0.000000000000000000e+00
8.800000000000000000e+01,-2.646977960169688560e-23
8.900000000000000000e+01,0.000000000000000000e+00
9.000000000000000000e+01,0.000000000000000000e+00
9.100000000000000000e+01,0.000000000000000000e+00
9.200000000000000000e+01,0.000000000000000000e+00
9.300000000000000000e+01,0.000000000000000000e+00
9.400000000000000000e+01,0.000000000000000000e+00
9.500000000000000000e+01,0.000000000000000000e+00
9.600000000000000000e+01,0.000000000000000000e+00
9.700000000000000000e+01,0.000000000000000000e+00
9.800000000000000000e+01,0.000000000000000000e+00
9.900000000000000000e+01,0.000000000000000000e+00
