r,C_nn
0.000000000000000000e+00,6.858335374706514553e-01
1.000000000000000000e+00,-1.456451736570372191e-01
2.000000000000000000e+00,-5.326168054864355295e-02
3.000000000000000000e+00,-7.720296810369531304e-02
4.000000000000000000e+00,-2.008636676721464731e-02
5.000000000000000000e+00,-2.653738006075612166e-02
6.000000000000000000e+00,-1.723456485766994284e-03
7.000000000000000000e+00,-1.027030643623583206e-02
8.000000000000000000e+00,-6.223503420689557863e-03
9.000000000000000000e+00,-5.586638537225963042e-03
1.000000000000000000e+01,-3.612749810405824213e-03
1.100000000000000000e+01,-2.589414388302735404e-03
1.200000000000000000e+01,-1.450497037506326414e-03
1.300000000000000000e+01,-5.299431169084600768e-04
1.400000000000000000e+01,2.269236745934266608e-04
1.500000000000000000e+01,7.550051710649707815e-04
1.600000000000000000e+01,1.117760737042505781e-03
1.700000000000000000e+01,1.328362955300255166e-03
1.800000000000000000e+01,1.418760339118918523e-03
1.900000000000000000e+01,1.413730409480340455e-03
2.000000000000000000e+01,1.339626518686021228e-03
2.100000000000000000e+01,1.218754516158160328e-03
2.200000000000000000e+01,1.069361555597891922e-03
2.300000000000000000e+01,9.067627138508171925e-04
2.400000000000000000e+01,7.425485350900373760e-04
2.500000000000000000e+01,5.855552501985439307e-04
2.600000000000000000e+01,4.414814842386149962e-04
2.700000000000000000e+01,3.141689038610451234e-04
2.800000000000000000e+01,2.056892359667550352e-04
2.900000000000000000e+01,1.160149705594637481e-04
3.000000000000000000e+01,4.454227189976123213e-05
3.100000000000000000e+01,-9.916089362516089523e-06
3.200000000000000000e+01,-4.921291105808300870e-05
3.300000000000000000e+01,-7.544642578327653837e-05
3.400000000000000000e+01,-9.084081323584847212e-05
3.500000000000000000e+01,-9.753133380141498776e-05
3.600000000000000000e+01,-9.754941692285967747e-05
3.700000000000000000e+01,-9.269983330595366056e-05
3.800000000000000000e+01,-8.453345946324297699e-05
3.900000000000000000e+01,-7.433989790373018991e-05
4.000000000000000000e+01,-6.320000176973650241e-05
4.100000000000000000e+01,-5.193402029424198929e-05
4.200000000000000000e+01,-4.114198442684013912e-05
4.300000000000000000e+01,-3.122353684648082606e-05
4.400000000000000000e+01,-2.242510836891753456e-05
4.500000000000000000e+01,-1.486605289224840476e-05
4.600000000000000000e+01,-8.608030503953756352e-06
4.700000000000000000e+01,-3.602935378044236359e-06
4.800000000000000000e+01,2.377235445161218763e-07
4.900000000000000000e+01,3.038583722192456094e-06
5.000000000000000000e+01,4.939081454935490001e-06
5.100000000000000000e+01,6.087550998068458341e-06
5.200000000000000000e+01,6.628616457060587663e-06
5.300000000000000000e+01,6.693531796497786956e-06
5.400000000000000000e+01,6.407476427217062565e-06
5.500000000000000000e+01,5.876464948983972647e-06
5.600000000000000000e+01,5.191482751354392633e-06
5.700000000000000000e+01,4.431513813796250645e-06
5.800000000000000000e+01,3.649433863439632830e-06
5.900000000000000000e+01,2.893665130621059234e-06
