r,C_n
0.000000000000000000e+00,8.443502961684750119e+00
1.000000000000000000e+00,-9.298935376027586130e-01
2.000000000000000000e+00,-3.788365280047734984e+00
3.000000000000000000e+00,-1.135110512885916023e+00
4.000000000000000000e+00,-1.004922899470741982e+00
5.000000000000000000e+00,-8.856306875372652598e-01
6.000000000000000000e+00,-8.421240171339690050e-01
7.000000000000000000e+00,-8.119516053802158240e-01
8.000000000000000000e+00,-7.872656273654854431e-01
9.000000000000000000e+00,-7.637733475149062201e-01
1.000000000000000000e+01,-7.425762193343103945e-01
1.100000000000000000e+01,-7.224596597770656103e-01
1.200000000000000000e+01,-7.048818201470368194e-01
1.300000000000000000e+01,-6.885570711078941031e-01
1.400000000000000000e+01,-6.736744108199417269e-01
1.500000000000000000e+01,-6.621449387449374058e-01
1.600000000000000000e+01,-6.515045644443375750e-01
1.700000000000000000e+01,-6.429941421360112486e-01
1.800000000000000000e+01,-6.349928624470351224e-01
1.900000000000000000e+01,-6.284390757564182195e-01
2.000000000000000000e+01,-6.220584792162213716e-01
2.100000000000000000e+01,-6.166651829456810674e-01
2.200000000000000000e+01,-6.110937705904859740e-01
2.300000000000000000e+01,-6.062357514406713221e-01
2.400000000000000000e+01,-6.007731471438262361e-01
2.500000000000000000e+01,-5.963497028650479592e-01
2.600000000000000000e+01,-5.917471565261465116e-01
2.700000000000000000e+01,-5.867449350515059336e-01
2.800000000000000000e+01,-5.811711122538270047e-01
2.900000000000000000e+01,-5.768654638644790111e-01
3.000000000000000000e+01,-5.735641219724882944e-01
3.100000000000000000e+01,-5.715807622523954024e-01
3.200000000000000000e+01,-5.712205982989360109e-01
3.300000000000000000e+01,-5.732280010795065550e-01
3.400000000000000000e+01,-5.765864356721621675e-01
3.500000000000000000e+01,-5.810614315163107335e-01
3.600000000000000000e+01,-5.864682062583739253e-01
3.700000000000000000e+01,-5.932525118994931290e-01
3.800000000000000000e+01,-6.001161168267117318e-01
3.900000000000000000e+01,-6.069201541870086203e-01
4.000000000000000000e+01,-6.148688492427609731e-01
4.100000000000000000e+01,-6.224088440717920889e-01
4.200000000000000000e+01,-6.309348843054038980e-01
4.300000000000000000e+01,-6.390973072289369838e-01
4.400000000000000000e+01,-6.489436642893693374e-01
4.500000000000000000e+01,-6.591287397567811013e-01
4.600000000000000000e+01,-6.692421275920992230e-01
4.700000000000000000e+01,-6.804853757893383204e-01
4.800000000000000000e+01,-6.917414002311161880e-01
4.900000000000000000e+01,-7.047270798220210963e-01
5.000000000000000000e+01,-7.176362656293875375e-01
5.100000000000000000e+01,-7.327938415989478926e-01
5.200000000000000000e+01,-7.481575828840547615e-01
5.300000000000000000e+01,-7.632899572473590410e-01
5.400000000000000000e+01,-7.789111637576269231e-01
5.500000000000000000e+01,-7.972771004496621572e-01
5.600000000000000000e+01,-8.186262480696058219e-01
5.700000000000000000e+01,-8.443776356559382634e-01
5.800000000000000000e+01,-8.743398297776678874e-01
5.900000000000000000e+01,-9.050316991389948384e-01
6.000000000000000000e+01,-9.299843833822194483e-01
6.100000000000000000e+01,-9.441941171898520224e-01
6.200000000000000000e+01,-9.508235675078395843e-01
