r,C_n
0.000000000000000000e+00,7.965216700367179214e+00
1.000000000000000000e+00,-7.404190061095974329e-01
2.000000000000000000e+00,-3.445432773039478036e+00
3.000000000000000000e+00,-9.113615107125667691e-01
4.000000000000000000e+00,-7.890669069647273659e-01
5.000000000000000000e+00,-6.833989392938235596e-01
6.000000000000000000e+00,-6.503213231885922596e-01
7.000000000000000000e+00,-6.309007277540388259e-01
8.000000000000000000e+00,-6.173216350499330929e-01
9.000000000000000000e+00,-6.049030797453980313e-01
1.000000000000000000e+01,-5.939461856396448525e-01
1.100000000000000000e+01,-5.831283586195965540e-01
1.200000000000000000e+01,-5.720346389526795861e-01
1.300000000000000000e+01,-5.618977613188818054e-01
1.400000000000000000e+01,-5.517528924558305903e-01
1.500000000000000000e+01,-5.432099234023297640e-01
1.600000000000000000e+01,-5.347403497177225518e-01
1.700000000000000000e+01,-5.286128595398977836e-01
1.800000000000000000e+01,-5.231155904618276509e-01
1.900000000000000000e+01,-5.176103913692955416e-01
2.000000000000000000e+01,-5.136007190111655518e-01
2.100000000000000000e+01,-5.098814312109851699e-01
2.200000000000000000e+01,-5.058439802542835650e-01
2.300000000000000000e+01,-5.030981059817918322e-01
2.400000000000000000e+01,-5.005719305262630314e-01
2.500000000000000000e+01,-4.980101389410194201e-01
2.600000000000000000e+01,-4.952111283626834393e-01
2.700000000000000000e+01,-4.918448451404771049e-01
2.800000000000000000e+01,-4.893611103024042563e-01
2.900000000000000000e+01,-4.871853188478851848e-01
3.000000000000000000e+01,-4.853080822147930462e-01
3.100000000000000000e+01,-4.837624773469997308e-01
3.200000000000000000e+01,-4.826247237002618817e-01
3.300000000000000000e+01,-4.820004069904157973e-01
3.400000000000000000e+01,-4.820232488958779982e-01
3.500000000000000000e+01,-4.834224297901243972e-01
3.600000000000000000e+01,-4.851804893868347790e-01
3.700000000000000000e+01,-4.873036837065214399e-01
3.800000000000000000e+01,-4.898805147124321024e-01
3.900000000000000000e+01,-4.930062735049247635e-01
4.000000000000000000e+01,-4.977214358173114306e-01
4.100000000000000000e+01,-5.025621958782195975e-01
4.200000000000000000e+01,-5.076229791829334204e-01
4.300000000000000000e+01,-5.142030650119835400e-01
4.400000000000000000e+01,-5.206824225479778079e-01
4.500000000000000000e+01,-5.279248026035645580e-01
4.600000000000000000e+01,-5.349685079299177914e-01
4.700000000000000000e+01,-5.419341630785226016e-01
4.800000000000000000e+01,-5.503080660213797159e-01
4.900000000000000000e+01,-5.582761191544776125e-01
5.000000000000000000e+01,-5.668960605633373007e-01
5.100000000000000000e+01,-5.751599310137720522e-01
5.200000000000000000e+01,-5.834395090675386086e-01
5.300000000000000000e+01,-5.932048073190898663e-01
5.400000000000000000e+01,-6.038117824742741391e-01
5.500000000000000000e+01,-6.162756467008918548e-01
5.600000000000000000e+01,-6.317747965045725778e-01
5.700000000000000000e+01,-6.514591411232970586e-01
5.800000000000000000e+01,-6.744283374557511479e-01
5.900000000000000000e+01,-6.984059796171280254e-01
6.000000000000000000e+01,-7.201736108542959869e-01
6.100000000000000000e+01,-7.350911490511791158e-01
6.200000000000000000e+01,-7.410494546334760457e-01
