r,C_j
0.000000000000000000e+00,5.563278872141082587e+01
1.000000000000000000e+00,-1.667214047084100770e+01
2.000000000000000000e+00,1.625008696812294318e+00
3.000000000000000000e+00,4.403937602122471873e-01
4.000000000000000000e+00,2.249603976525538229e-02
5.000000000000000000e+00,-1.636166796407412249e-02
6.000000000000000000e+00,-1.813260831197460732e-02
7.000000000000000000e+00,-1.444923642455275825e-02
8.000000000000000000e+00,-1.105287585221681468e-02
9.000000000000000000e+00,-8.466664702805992704e-03
1.000000000000000000e+01,-6.550827734348452225e-03
1.100000000000000000e+01,-5.132908320069518027e-03
1.200000000000000000e+01,-4.076621060565166488e-03
1.300000000000000000e+01,-3.280451636782366620e-03
1.400000000000000000e+01,-2.673251008447508070e-03
1.500000000000000000e+01,-2.200447974955999086e-03
1.600000000000000000e+01,-1.826973359126959906e-03
1.700000000000000000e+01,-1.528911027873114392e-03
1.800000000000000000e+01,-1.288842920009081183e-03
1.900000000000000000e+01,-1.093164089816411888e-03
2.000000000000000000e+01,-9.322368237771883059e-04
2.100000000000000000e+01,-7.991629987351700493e-04
2.200000000000000000e+01,-6.879435657678456550e-04
2.300000000000000000e+01,-5.944365340058155311e-04
2.400000000000000000e+01,-5.154408934684440169e-04
2.500000000000000000e+01,-4.484156648993931071e-04
2.600000000000000000e+01,-3.912404297485849725e-04
2.700000000000000000e+01,-3.422903974321656051e-04
2.800000000000000000e+01,-3.000710635694403550e-04
2.900000000000000000e+01,-2.637064277504208576e-04
3.000000000000000000e+01,-2.321627541785886706e-04
3.100000000000000000e+01,-2.047372443803041620e-04
3.200000000000000000e+01,-1.808312311846194120e-04
3.300000000000000000e+01,-1.599901133300107858e-04
3.400000000000000000e+01,-1.416615501170781499e-04
3.500000000000000000e+01,-1.255735402256874522e-04
3.600000000000000000e+01,-1.113924209938943477e-04
3.700000000000000000e+01,-9.886395124425462200e-05
3.800000000000000000e+01,-8.777679424554207799e-05
3.900000000000000000e+01,-7.794656883497452782e-05
4.000000000000000000e+01,-6.921546737714834308e-05
4.100000000000000000e+01,-6.144850092404396946e-05
4.200000000000000000e+01,-5.452536715644384913e-05
4.300000000000000000e+01,-4.835453134433009836e-05
4.400000000000000000e+01,-4.284015290600962089e-05
4.500000000000000000e+01,-3.791662142660356949e-05
4.600000000000000000e+01,-3.351243823956906454e-05
4.700000000000000000e+01,-2.957523738622569454e-05
4.800000000000000000e+01,-2.605582935366612674e-05
4.900000000000000000e+01,-2.288554913665308277e-05
5.000000000000000000e+01,-2.005917058944817200e-05
5.100000000000000000e+01,-1.753027458128997296e-05
5.200000000000000000e+01,-1.526423691355915935e-05
5.300000000000000000e+01,-1.323422610077784611e-05
5.400000000000000000e+01,-1.141856334729851596e-05
5.500000000000000000e+01,-9.798742653721603801e-06
5.600000000000000000e+01,-8.349539112550985465e-06
5.700000000000000000e+01,-7.071117503976154239e-06
5.800000000000000000e+01,-5.937365190611387789e-06
5.900000000000000000e+01,-4.931919909800797086e-06
6.000000000000000000e+01,-4.046540138524790109e-06
6.100000000000000000e+01,-3.271263224746689957e-06
