r,C_n
0.000000000000000000e+00,4.313607652673479009e-01
1.000000000000000000e+00,2.236599698437786721e-01
2.000000000000000000e+00,1.241444006012675239e-01
3.000000000000000000e+00,2.781014531433090298e-01
4.000000000000000000e+00,-7.522374845479573580e-02
5.000000000000000000e+00,-3.123331879557065260e-01
6.000000000000000000e+00,8.195455958748709691e-03
7.000000000000000000e+00,-2.513482814538145482e-02
8.000000000000000000e+00,-6.528322225557880998e-03
9.000000000000000000e+00,2.178971272879248744e-04
1.000000000000000000e+01,2.442660311805289197e-03
1.100000000000000000e+01,-4.257359604355609450e-03
1.200000000000000000e+01,2.328437104736291730e-03
1.300000000000000000e+01,-1.318954294470403577e-03
1.400000000000000000e+01,6.605134255905920071e-04
1.500000000000000000e+01,-9.700310523788058248e-04
1.600000000000000000e+01,2.801515537818044521e-04
1.700000000000000000e+01,-8.083625006462535900e-04
1.800000000000000000e+01,1.314863085384310182e-04
1.900000000000000000e+01,-5.905266134731412819e-04
2.000000000000000000e+01,5.592268925815879754e-04
2.100000000000000000e+01,3.032176037605083252e-04
2.200000000000000000e+01,2.542495882607020974e-04
2.300000000000000000e+01,3.332862616178822179e-04
2.400000000000000000e+01,-3.601710504641530974e-05
2.500000000000000000e+01,-3.659440845897865557e-04
2.600000000000000000e+01,2.945779479457399930e-05
2.700000000000000000e+01,-1.791838831108893970e-04
2.800000000000000000e+01,-1.171963734591940920e-05
2.900000000000000000e+01,-9.710532947576622220e-05
3.000000000000000000e+01,3.180988030759834828e-07
3.100000000000000000e+01,-7.676034722448044079e-05
3.200000000000000000e+01,8.533777766528416464e-05
3.300000000000000000e+01,5.134769495107605053e-05
3.400000000000000000e+01,3.143879198930221719e-05
3.500000000000000000e+01,4.446898586119019114e-05
3.600000000000000000e+01,-9.541001154023120989e-06
3.700000000000000000e+01,-5.477842000645161136e-05
3.800000000000000000e+01,3.038555212997451349e-06
3.900000000000000000e+01,-1.356643478217511856e-05
4.000000000000000000e+01,-4.682760887941839201e-07
4.100000000000000000e+01,-2.695666840024646405e-06
4.200000000000000000e+01,5.851844280257978426e-07
4.300000000000000000e+01,-1.891512096646730257e-06
4.400000000000000000e+01,6.920256510056788102e-07
4.500000000000000000e+01,-1.043695417979328965e-06
4.600000000000000000e+01,1.942793395048880711e-07
4.700000000000000000e+01,-9.183698388703920301e-07
4.800000000000000000e+01,-4.424937771752013305e-08
4.900000000000000000e+01,-9.586651761317455112e-07
5.000000000000000000e+01,-1.132219709099047122e-07
5.100000000000000000e+01,-8.950655530082229916e-07
5.200000000000000000e+01,-5.065560872985486185e-07
5.300000000000000000e+01,-3.937003567600072529e-07
5.400000000000000000e+01,-7.171429285968144995e-07
5.500000000000000000e+01,-9.701166163722518831e-07
5.600000000000000000e+01,-5.417653940131827994e-06
5.700000000000000000e+01,-1.096126522437401718e-06
5.800000000000000000e+01,-8.358880490000331065e-07
