r,C_j
0.000000000000000000e+00,5.745107530245851990e+01
1.000000000000000000e+00,-2.336387781348715720e+01
2.000000000000000000e+00,1.743866519411005456e+00
3.000000000000000000e+00,6.726136794470551905e-01
4.000000000000000000e+00,7.479163612234707159e-02
5.000000000000000000e+00,2.373217740629485206e-03
6.000000000000000000e+00,-1.410025887597399219e-02
7.000000000000000000e+00,-1.649360140060096569e-02
8.000000000000000000e+00,-1.536015296856518830e-02
9.000000000000000000e+00,-1.345972061912270590e-02
1.000000000000000000e+01,-1.160232488124002259e-02
1.100000000000000000e+01,-9.992559981853332829e-03
1.200000000000000000e+01,-8.642219659435568246e-03
1.300000000000000000e+01,-7.534928057118861489e-03
1.400000000000000000e+01,-6.630826840055448201e-03
1.500000000000000000e+01,-5.873628251338303130e-03
1.600000000000000000e+01,-5.231483772776712726e-03
1.700000000000000000e+01,-4.683059555262047979e-03
1.800000000000000000e+01,-4.209845029597758526e-03
1.900000000000000000e+01,-3.799062254861595989e-03
2.000000000000000000e+01,-3.439258911846820865e-03
2.100000000000000000e+01,-3.121926729706459014e-03
2.200000000000000000e+01,-2.840530597680412939e-03
2.300000000000000000e+01,-2.589218234751555769e-03
2.400000000000000000e+01,-2.365203655932290872e-03
2.500000000000000000e+01,-2.162241187228630679e-03
2.600000000000000000e+01,-1.979389865804037640e-03
2.700000000000000000e+01,-1.814250142993856230e-03
2.800000000000000000e+01,-1.665247423403570792e-03
2.900000000000000000e+01,-1.530152149467056688e-03
3.000000000000000000e+01,-1.407528746650399398e-03
3.100000000000000000e+01,-1.296131668821587368e-03
3.200000000000000000e+01,-1.194860813955145318e-03
3.300000000000000000e+01,-1.102713292009838142e-03
3.400000000000000000e+01,-1.018760393300510714e-03
3.500000000000000000e+01,-9.421616808911181806e-04
3.600000000000000000e+01,-8.721691381392560061e-04
3.700000000000000000e+01,-8.081156216697138461e-04
3.800000000000000000e+01,-7.494786470108039111e-04
3.900000000000000000e+01,-6.956617507825058055e-04
4.000000000000000000e+01,-6.462673130229745766e-04
4.100000000000000000e+01,-6.006653725414423661e-04
4.200000000000000000e+01,-5.587718372961347768e-04
4.300000000000000000e+01,-5.208354346368793131e-04
4.400000000000000000e+01,-4.855278878892477223e-04
4.500000000000000000e+01,-4.531855021294717289e-04
4.600000000000000000e+01,-4.234422757267708448e-04
4.700000000000000000e+01,-3.958359917692888530e-04
4.800000000000000000e+01,-3.703833512247456383e-04
4.900000000000000000e+01,-3.468152959875681063e-04
5.000000000000000000e+01,-3.250932488931823627e-04
5.100000000000000000e+01,-3.051808652969612012e-04
5.200000000000000000e+01,-2.869675826548956366e-04
5.300000000000000000e+01,-2.702634694298211571e-04
5.400000000000000000e+01,-2.549947608159186530e-04
5.500000000000000000e+01,-2.409065839756863170e-04
5.600000000000000000e+01,-2.279097858437495461e-04
5.700000000000000000e+01,-2.159707813245148600e-04
5.800000000000000000e+01,-2.041753472816765225e-04
5.900000000000000000e+01,-1.927840604913910738e-04
6.000000000000000000e+01,-1.808675890480060389e-04
6.100000000000000000e+01,-1.678207480058091505e-04
