r,C_nn
0.000000000000000000e+00,6.553803572399292676e-01
1.000000000000000000e+00,-3.303766796867191324e-01
2.000000000000000000e+00,-4.345766726189914664e-03
3.000000000000000000e+00,-1.447121682289331801e-03
4.000000000000000000e+00,2.469788371060488430e-03
5.000000000000000000e+00,1.921742881604071584e-03
6.000000000000000000e+00,1.304748579736170200e-03
7.000000000000000000e+00,8.175607365750181543e-04
8.000000000000000000e+00,5.025073209994346257e-04
9.000000000000000000e+00,3.084577257776999204e-04
1.000000000000000000e+01,1.911632599806978305e-04
1.100000000000000000e+01,1.204708852347025072e-04
1.200000000000000000e+01,7.783670921668317533e-05
1.300000000000000000e+01,5.203050603963532694e-05
1.400000000000000000e+01,3.623312447142978954e-05
1.500000000000000000e+01,2.625152531710028825e-05
1.600000000000000000e+01,1.968163283549984044e-05
1.700000000000000000e+01,1.518189049232177013e-05
1.800000000000000000e+01,1.196607335884891654e-05
1.900000000000000000e+01,9.577722360099016896e-06
2.000000000000000000e+01,7.762562487023672020e-06
2.100000000000000000e+01,6.356519923755854506e-06
2.200000000000000000e+01,5.255893339217720950e-06
2.300000000000000000e+01,4.382742987196763806e-06
2.400000000000000000e+01,3.684826439531718734e-06
2.500000000000000000e+01,3.121260537142234170e-06
2.600000000000000000e+01,2.661614657561983677e-06
2.700000000000000000e+01,2.283779171996513924e-06
2.800000000000000000e+01,1.972051051346568329e-06
2.900000000000000000e+01,1.713086509091965581e-06
3.000000000000000000e+01,1.496604657091893387e-06
3.100000000000000000e+01,1.314246858896694903e-06
3.200000000000000000e+01,1.159830673280737301e-06
3.300000000000000000e+01,1.028426348526068068e-06
3.400000000000000000e+01,9.160727545420854767e-07
3.500000000000000000e+01,8.195653951048598174e-07
3.600000000000000000e+01,7.363088903034054056e-07
3.700000000000000000e+01,6.642049550364959032e-07
3.800000000000000000e+01,6.015105684653576645e-07
3.900000000000000000e+01,5.469257935430960060e-07
4.000000000000000000e+01,4.992674753623305151e-07
4.100000000000000000e+01,4.574280341174130626e-07
4.200000000000000000e+01,4.204778463190450566e-07
4.300000000000000000e+01,3.878829666348337923e-07
4.400000000000000000e+01,3.592070960678483971e-07
4.500000000000000000e+01,3.341734053918798963e-07
4.600000000000000000e+01,3.122269127686649881e-07
4.700000000000000000e+01,2.932122207255360991e-07
4.800000000000000000e+01,2.763665047922359008e-07
4.900000000000000000e+01,2.621496237864562318e-07
5.000000000000000000e+01,2.504959324411970556e-07
5.100000000000000000e+01,2.409697765770602018e-07
5.200000000000000000e+01,2.334862232444834262e-07
5.300000000000000000e+01,2.281811131155109251e-07
5.400000000000000000e+01,2.256789457533159293e-07
5.500000000000000000e+01,2.254168842696913089e-07
5.600000000000000000e+01,2.274268320334726923e-07
5.700000000000000000e+01,2.321059442422779284e-07
5.800000000000000000e+01,2.400172571803693700e-07
5.900000000000000000e+01,2.517480464092614056e-07
6.000000000000000000e+01,2.671822270094992291e-07
6.100000000000000000e+01,2.856348957358534335e-07
6.200000000000000000e+01,3.057409569962032947e-07
6.300000000000000000e+01,3.247335360612169097e-07
