site,n
0.000000000000000000e+00,9.352569003297023231e-01
1.000000000000000000e+00,1.434396507766686923e+00
2.000000000000000000e+00,1.853403053835877223e+00
3.000000000000000000e+00,2.075774925203639487e+00
4.000000000000000000e+00,2.178577842440788004e+00
5.000000000000000000e+00,2.217336270710875912e+00
6.000000000000000000e+00,2.226557793932030460e+00
7.000000000000000000e+00,2.222575188715453010e+00
8.000000000000000000e+00,2.212510051661285448e+00
9.000000000000000000e+00,2.199434493565918469e+00
1.000000000000000000e+01,2.185130457385989100e+00
1.100000000000000000e+01,2.170439344118992420e+00
1.200000000000000000e+01,2.155250541129651864e+00
1.300000000000000000e+01,2.139156784807934031e+00
1.400000000000000000e+01,2.122149808576857755e+00
1.500000000000000000e+01,2.104700917999251519e+00
1.600000000000000000e+01,2.087488553965657800e+00
1.700000000000000000e+01,2.071244447203068439e+00
1.800000000000000000e+01,2.056363225797071870e+00
1.900000000000000000e+01,2.042735346665030427e+00
2.000000000000000000e+01,2.030278713759634979e+00
2.100000000000000000e+01,2.018980083784455815e+00
2.200000000000000000e+01,2.008584849949802020e+00
2.300000000000000000e+01,1.998956429221816933e+00
2.400000000000000000e+01,1.990343889982409076e+00
2.500000000000000000e+01,1.982856862676519727e+00
2.600000000000000000e+01,1.976277133974358780e+00
2.700000000000000000e+01,1.970500070695069050e+00
2.800000000000000000e+01,1.965502156555101632e+00
2.900000000000000000e+01,1.961042285956120734e+00
3.000000000000000000e+01,1.956826370563526929e+00
3.100000000000000000e+01,1.952699791424336917e+00
3.200000000000000000e+01,1.948541666798427441e+00
3.300000000000000000e+01,1.944414435190174428e+00
3.400000000000000000e+01,1.940438150565585884e+00
3.500000000000000000e+01,1.936676260734455868e+00
3.600000000000000000e+01,1.933199291606492620e+00
3.700000000000000000e+01,1.930239582302943013e+00
3.800000000000000000e+01,1.928076477178933823e+00
3.900000000000000000e+01,1.926954344164882205e+00
4.000000000000000000e+01,1.927006691053836374e+00
4.100000000000000000e+01,1.928215480409117610e+00
4.200000000000000000e+01,1.930415560735193603e+00
4.300000000000000000e+01,1.933344517417400210e+00
4.400000000000000000e+01,1.936725162024670155e+00
4.500000000000000000e+01,1.940351473786465553e+00
4.600000000000000000e+01,1.944210098426798705e+00
4.700000000000000000e+01,1.948297632249419209e+00
4.800000000000000000e+01,1.952540392951719994e+00
4.900000000000000000e+01,1.956907743501141272e+00
5.000000000000000000e+01,1.961559592424869880e+00
5.100000000000000000e+01,1.966645972573967338e+00
5.200000000000000000e+01,1.972184527279148503e+00
5.300000000000000000e+01,1.978260445417395763e+00
5.400000000000000000e+01,1.985079809423370145e+00
5.500000000000000000e+01,1.992665981342548687e+00
5.600000000000000000e+01,2.001151658559167767e+00
5.700000000000000000e+01,2.010764319597639904e+00
5.800000000000000000e+01,2.021405683868016556e+00
5.900000000000000000e+01,2.032841992478291893e+00
6.000000000000000000e+01,2.045234197325159986e+00
6.100000000000000000e+01,2.058847696312661846e+00
6.200000000000000000e+01,2.073658731436980318e+00
6.300000000000000000e+01,2.089548054704881697e+00
6.400000000000000000e+01,2.106313126375226830e+00
6.500000000000000000e+01,2.123400671681804575e+00
6.600000000000000000e+01,2.140141074113334874e+00
6.700000000000000000e+01,2.156035147295589649e+00
6.800000000000000000e+01,2.170979163318102145e+00
6.900000000000000000e+01,2.185362877391680669e+00
7.000000000000000000e+01,2.199361290695642346e+00
7.100000000000000000e+01,2.212112283204443752e+00
7.200000000000000000e+01,2.221812480747354268e+00
7.300000000000000000e+01,2.225385915688658400e+00
7.400000000000000000e+01,2.215682902706397339e+00
7.500000000000000000e+01,2.176346907062820524e+00
7.600000000000000000e+01,2.072829499734011538e+00
7.700000000000000000e+01,1.849931218563504398e+00
7.800000000000000000e+01,1.430587435333396495e+00
7.900000000000000000e+01,9.339832878913209013e-01
