site,n
0.000000000000000000e+00,8.429483285779055812e-01
1.000000000000000000e+00,1.327349076446702192e+00
2.000000000000000000e+00,1.811468931947281868e+00
3.000000000000000000e+00,2.083597319124038894e+00
4.000000000000000000e+00,2.216437072483897541e+00
5.000000000000000000e+00,2.266608866130026545e+00
6.000000000000000000e+00,2.278918831510148735e+00
7.000000000000000000e+00,2.274251290011611637e+00
8.000000000000000000e+00,2.262205231769437219e+00
9.000000000000000000e+00,2.246217773818938834e+00
1.000000000000000000e+01,2.228251557565292806e+00
1.100000000000000000e+01,2.209279011945890936e+00
1.200000000000000000e+01,2.189019084619786337e+00
1.300000000000000000e+01,2.167384871397923352e+00
1.400000000000000000e+01,2.145301084780097511e+00
1.500000000000000000e+01,2.123712171698867390e+00
1.600000000000000000e+01,2.102772041211383058e+00
1.700000000000000000e+01,2.082105429762544091e+00
1.800000000000000000e+01,2.061516097299377126e+00
1.900000000000000000e+01,2.041060197536990195e+00
2.000000000000000000e+01,2.021074111565537734e+00
2.100000000000000000e+01,2.002091971095169232e+00
2.200000000000000000e+01,1.984764197928013285e+00
2.300000000000000000e+01,1.969768347322861324e+00
2.400000000000000000e+01,1.957781457585699991e+00
2.500000000000000000e+01,1.949001857976647045e+00
2.600000000000000000e+01,1.943032572822469550e+00
2.700000000000000000e+01,1.939478925899029260e+00
2.800000000000000000e+01,1.938004286730424575e+00
2.900000000000000000e+01,1.938057313171558160e+00
3.000000000000000000e+01,1.939004274305776043e+00
3.100000000000000000e+01,1.940222796054891452e+00
3.200000000000000000e+01,1.941165880308475034e+00
3.300000000000000000e+01,1.941566145120756204e+00
3.400000000000000000e+01,1.941360105161226590e+00
3.500000000000000000e+01,1.940642943356622796e+00
3.600000000000000000e+01,1.939610806272334287e+00
3.700000000000000000e+01,1.938503295716527131e+00
3.800000000000000000e+01,1.937553918287908461e+00
3.900000000000000000e+01,1.936946439024898270e+00
4.000000000000000000e+01,1.936782155333514721e+00
4.100000000000000000e+01,1.937065526900430212e+00
4.200000000000000000e+01,1.937704565699435166e+00
4.300000000000000000e+01,1.938532349445579284e+00
4.400000000000000000e+01,1.939340692095515184e+00
4.500000000000000000e+01,1.939941011968543849e+00
4.600000000000000000e+01,1.940216248676248201e+00
4.700000000000000000e+01,1.940096785035983151e+00
4.800000000000000000e+01,1.939589061130184922e+00
4.900000000000000000e+01,1.938894593112928000e+00
5.000000000000000000e+01,1.938534362780200526e+00
5.100000000000000000e+01,1.939110619366174904e+00
5.200000000000000000e+01,1.941251488062644137e+00
5.300000000000000000e+01,1.945469584762892223e+00
5.400000000000000000e+01,1.951966736216777187e+00
5.500000000000000000e+01,1.960707114251749594e+00
5.600000000000000000e+01,1.971965045438012876e+00
5.700000000000000000e+01,1.985994960775304241e+00
5.800000000000000000e+01,2.002545713034466601e+00
5.900000000000000000e+01,2.020938814268300465e+00
6.000000000000000000e+01,2.040531043633834418e+00
6.100000000000000000e+01,2.060761979072854633e+00
6.200000000000000000e+01,2.081262972148733237e+00
6.300000000000000000e+01,2.101942523034152632e+00
6.400000000000000000e+01,2.122960448269286982e+00
6.500000000000000000e+01,2.144656404865523669e+00
6.600000000000000000e+01,2.166846130261136594e+00
6.700000000000000000e+01,2.188567748469312235e+00
6.800000000000000000e+01,2.208895716860632241e+00
6.900000000000000000e+01,2.227926336838502497e+00
7.000000000000000000e+01,2.245946735033628183e+00
7.100000000000000000e+01,2.261983992870001181e+00
7.200000000000000000e+01,2.274073164884377274e+00
7.300000000000000000e+01,2.278776479236019448e+00
7.400000000000000000e+01,2.266497417103388035e+00
7.500000000000000000e+01,2.216355704942855276e+00
7.600000000000000000e+01,2.083548559209417839e+00
7.700000000000000000e+01,1.811454587171139385e+00
7.800000000000000000e+01,1.327362087367356613e+00
7.900000000000000000e+01,8.429666250279991280e-01
