r,C_d
0.000000000000000000e+00,2.842203713009852972e+00
1.000000000000000000e+00,1.532073276094368497e+00
2.000000000000000000e+00,1.613273418031195172e+00
3.000000000000000000e+00,1.792146832588218608e+00
4.000000000000000000e+00,1.837357075197898704e+00
5.000000000000000000e+00,1.884549421699253990e+00
6.000000000000000000e+00,1.896953352564769046e+00
7.000000000000000000e+00,1.864019211870168835e+00
8.000000000000000000e+00,1.750597586297577779e+00
9.000000000000000000e+00,1.491416079033508035e+00
1.000000000000000000e+01,1.084763733631009419e+00
1.100000000000000000e+01,5.995765993749062606e-01
1.200000000000000000e+01,1.170623130028856235e-01
1.300000000000000000e+01,7.377519087578976106e-03
1.400000000000000000e+01,2.590377665090380383e-04
1.500000000000000000e+01,2.277676510295514910e-06
1.600000000000000000e+01,1.929176870603438665e-09
1.700000000000000000e+01,4.807428976279502304e-10
1.800000000000000000e+01,3.197453168869800602e-09
1.900000000000000000e+01,4.264157487585631921e-09
2.000000000000000000e+01,1.346621019358609988e-09
2.100000000000000000e+01,5.079486289499569811e-09
2.200000000000000000e+01,5.905977858692501548e-09
2.300000000000000000e+01,7.750804248974023758e-09
2.400000000000000000e+01,9.191388508433032703e-09
2.500000000000000000e+01,9.885383619238307313e-09
2.600000000000000000e+01,1.016810777572349153e-08
2.700000000000000000e+01,1.029279315054637694e-08
2.800000000000000000e+01,1.033953206073641806e-08
2.900000000000000000e+01,1.034886904534382449e-08
3.000000000000000000e+01,1.034827838382982389e-08
3.100000000000000000e+01,1.033249056057954525e-08
3.200000000000000000e+01,1.029475382721422045e-08
3.300000000000000000e+01,1.019757816174680851e-08
3.400000000000000000e+01,9.956063350703629070e-09
3.500000000000000000e+01,9.365881021126238580e-09
3.600000000000000000e+01,8.056734596408903286e-09
3.700000000000000000e+01,5.790904871175677089e-09
3.800000000000000000e+01,2.949355114915692606e-09
3.900000000000000000e+01,4.883351953171458959e-10
4.000000000000000000e+01,2.439119548014208944e-11
4.100000000000000000e+01,6.431832935975512541e-13
4.200000000000000000e+01,3.925347396275443181e-15
4.300000000000000000e+01,5.668602209836651409e-16
4.400000000000000000e+01,2.819132607422130004e-15
4.500000000000000000e+01,9.399525660016020096e-15
4.600000000000000000e+01,8.072143083743217268e-14
4.700000000000000000e+01,2.677176139271241785e-13
4.800000000000000000e+01,4.275251491196372116e-13
4.900000000000000000e+01,5.449257140290921634e-13
5.000000000000000000e+01,6.058793659486458011e-13
5.100000000000000000e+01,6.321963519231519955e-13
5.200000000000000000e+01,6.415616658437697809e-13
5.300000000000000000e+01,6.440830250628507293e-13
5.400000000000000000e+01,6.422219118390407431e-13
5.500000000000000000e+01,6.332410173903365277e-13
5.600000000000000000e+01,6.076529823577054525e-13
5.700000000000000000e+01,5.484196931558197927e-13
5.800000000000000000e+01,4.321251151257719687e-13
5.900000000000000000e+01,2.724690465828012297e-13
6.000000000000000000e+01,8.338618694533583659e-14
6.100000000000000000e+01,6.203056884006227773e-15
6.200000000000000000e+01,2.174349142582642081e-16
6.300000000000000000e+01,3.229878137328445857e-18
6.400000000000000000e+01,2.775478759835913310e-18
6.500000000000000000e+01,5.906971760962413506e-17
6.600000000000000000e+01,9.589312394892275104e-16
6.700000000000000000e+01,4.564545464792926790e-15
6.800000000000000000e+01,8.124768245599139862e-15
6.900000000000000000e+01,1.088113973320134270e-14
7.000000000000000000e+01,1.239263752993389168e-14
7.100000000000000000e+01,1.304406930949722886e-14
7.200000000000000000e+01,1.331599253967899435e-14
7.300000000000000000e+01,1.341604366975598196e-14
7.400000000000000000e+01,1.341043284074676172e-14
7.500000000000000000e+01,1.331212720484427900e-14
7.600000000000000000e+01,1.305658601595024780e-14
7.700000000000000000e+01,1.243903882326413415e-14
7.800000000000000000e+01,1.098099653814020656e-14
7.900000000000000000e+01,8.299052069269275235e-15
8.000000000000000000e+01,4.789780806323576223e-15
8.100000000000000000e+01,1.083600366603445213e-15
8.200000000000000000e+01,6.368598891350793980e-17
8.300000000000000000e+01,1.950918811815215115e-18
8.400000000000000000e+01,1.708268575035213639e-20
8.500000000000000000e+01,3.178675513424039895e-22
8.600000000000000000e+01,3.383456431055978355e-21
8.700000000000000000e+01,4.395945939892884257e-20
8.800000000000000000e+01,7.297456050029270858e-19
8.900000000000000000e+01,3.604009789545442047e-18
9.000000000000000000e+01,6.516794529257142531e-18
9.100000000000000000e+01,8.782183876669217479e-18
9.200000000000000000e+01,1.003121845658543339e-17
9.300000000000000000e+01,1.057582575093718499e-17
9.400000000000000000e+01,1.080640185306678968e-17
9.500000000000000000e+01,1.089811720672629266e-17
9.600000000000000000e+01,1.092512246331714624e-17
9.700000000000000000e+01,1.092950370980232260e-17
9.800000000000000000e+01,1.091595112290712554e-17
9.900000000000000000e+01,1.087638363946227697e-17
