r,C_nn
0.000000000000000000e+00,1.048708293339920772e+00
1.000000000000000000e+00,-4.837384649625953159e-01
2.000000000000000000e+00,-1.786350320478558018e-02
3.000000000000000000e+00,-1.830642914547464528e-02
4.000000000000000000e+00,-4.123903207387868974e-03
5.000000000000000000e+00,-1.884266136760182064e-03
6.000000000000000000e+00,-7.424132263755822692e-04
7.000000000000000000e+00,-3.595493040222663694e-04
8.000000000000000000e+00,-1.842792995345732265e-04
9.000000000000000000e+00,-8.720558619756957341e-05
1.000000000000000000e+01,-1.955676035514386513e-05
1.100000000000000000e+01,3.112189096210471462e-05
1.200000000000000000e+01,7.010810035446013444e-05
1.300000000000000000e+01,1.004896491902940170e-04
1.400000000000000000e+01,1.225914924685156393e-04
1.500000000000000000e+01,1.358549018286581145e-04
1.600000000000000000e+01,1.415450127026929295e-04
1.700000000000000000e+01,1.416760168142516818e-04
1.800000000000000000e+01,1.367374258851583591e-04
1.900000000000000000e+01,1.286765679093804238e-04
2.000000000000000000e+01,1.186259433048064693e-04
2.100000000000000000e+01,1.066480984963646961e-04
2.200000000000000000e+01,9.375372566466921853e-05
2.300000000000000000e+01,8.094008096559690557e-05
2.400000000000000000e+01,6.904211676772575856e-05
2.500000000000000000e+01,5.865382677239239229e-05
2.600000000000000000e+01,4.981470302656276772e-05
2.700000000000000000e+01,4.251863689042068017e-05
2.800000000000000000e+01,3.658486981716890796e-05
2.900000000000000000e+01,3.173393579114502927e-05
3.000000000000000000e+01,2.769447237582767229e-05
3.100000000000000000e+01,2.428708857404870969e-05
3.200000000000000000e+01,2.132448094460670518e-05
3.300000000000000000e+01,1.859302146733909922e-05
3.400000000000000000e+01,1.601893016545119508e-05
3.500000000000000000e+01,1.359371058828884316e-05
3.600000000000000000e+01,1.131329015180426723e-05
3.700000000000000000e+01,9.197255126380809997e-06
3.800000000000000000e+01,7.287707406433696633e-06
3.900000000000000000e+01,5.615427639327208453e-06
4.000000000000000000e+01,4.187833342328417530e-06
4.100000000000000000e+01,2.992409030788678592e-06
4.200000000000000000e+01,2.009063751806650089e-06
4.300000000000000000e+01,1.216442114149174358e-06
4.400000000000000000e+01,5.981301081092738059e-07
4.500000000000000000e+01,1.468381887193004331e-07
4.600000000000000000e+01,-1.732146275301715832e-07
4.700000000000000000e+01,-3.936156058870210472e-07
4.800000000000000000e+01,-5.262588622656494408e-07
4.900000000000000000e+01,-5.989111366844213080e-07
5.000000000000000000e+01,-6.267159387007836813e-07
5.100000000000000000e+01,-6.225895869960140772e-07
5.200000000000000000e+01,-5.938096352409161227e-07
5.300000000000000000e+01,-5.486353380490527343e-07
5.400000000000000000e+01,-4.959230892609411967e-07
5.500000000000000000e+01,-4.439824117241641943e-07
5.600000000000000000e+01,-3.981310783274238929e-07
5.700000000000000000e+01,-3.598870126353403975e-07
5.800000000000000000e+01,-3.263114285445567475e-07
5.900000000000000000e+01,-2.952998139349460871e-07
6.000000000000000000e+01,-2.651040169610041630e-07
6.100000000000000000e+01,-2.350098835535163744e-07
6.200000000000000000e+01,-2.065954767260791414e-07
6.300000000000000000e+01,-1.809436804833808310e-07
