site,n_tilde
0.000000000000000000e+00,1.961071090453717858e+00
1.000000000000000000e+00,1.975275992102917044e+00
2.000000000000000000e+00,1.972854442366792860e+00
3.000000000000000000e+00,1.973595408681998009e+00
4.000000000000000000e+00,1.969881346343239414e+00
5.000000000000000000e+00,1.967451015948327386e+00
6.000000000000000000e+00,1.964859155490019438e+00
7.000000000000000000e+00,1.964279633483587251e+00
8.000000000000000000e+00,1.964147492245684523e+00
9.000000000000000000e+00,1.964054287931189524e+00
1.000000000000000000e+01,1.964057782132536234e+00
1.100000000000000000e+01,1.964064699176701012e+00
1.200000000000000000e+01,1.964076474015409079e+00
1.300000000000000000e+01,1.964079853365800155e+00
1.400000000000000000e+01,1.964080638826979142e+00
1.500000000000000000e+01,1.964081053886043371e+00
1.600000000000000000e+01,1.964080948281538230e+00
1.700000000000000000e+01,1.964080815841405370e+00
1.800000000000000000e+01,1.964080708744155856e+00
1.900000000000000000e+01,1.964080649925206590e+00
2.000000000000000000e+01,1.964080621942035254e+00
2.100000000000000000e+01,1.964080607661220723e+00
2.200000000000000000e+01,1.964080601624273115e+00
2.300000000000000000e+01,1.964080599166947216e+00
2.400000000000000000e+01,1.964080598055132132e+00
2.500000000000000000e+01,1.964080597739083167e+00
2.600000000000000000e+01,1.964080597480392765e+00
2.700000000000000000e+01,1.964080597414509466e+00
2.800000000000000000e+01,1.964080597273355266e+00
2.900000000000000000e+01,1.964080597359683322e+00
3.000000000000000000e+01,1.964080597288860863e+00
3.100000000000000000e+01,1.964080597310474907e+00
3.200000000000000000e+01,1.964080597216429691e+00
3.300000000000000000e+01,1.964080597328910383e+00
3.400000000000000000e+01,1.964080597272493733e+00
3.500000000000000000e+01,1.964080597301947062e+00
3.600000000000000000e+01,1.964080597212097157e+00
3.700000000000000000e+01,1.964080597326748556e+00
3.800000000000000000e+01,1.964080597271411488e+00
3.900000000000000000e+01,1.964080597301407938e+00
4.000000000000000000e+01,1.964080597211824042e+00
4.100000000000000000e+01,1.964080597326614885e+00
4.200000000000000000e+01,1.964080597271350870e+00
4.300000000000000000e+01,1.964080597301390618e+00
4.400000000000000000e+01,1.964080597211807611e+00
4.500000000000000000e+01,1.964080597326588462e+00
4.600000000000000000e+01,1.964080597271342432e+00
4.700000000000000000e+01,1.964080597301375519e+00
4.800000000000000000e+01,1.964080597211802282e+00
4.900000000000000000e+01,1.964080597326585576e+00
5.000000000000000000e+01,1.964080597271345763e+00
5.100000000000000000e+01,1.964080597301381292e+00
5.200000000000000000e+01,1.964080597211806944e+00
5.300000000000000000e+01,1.964080597326598898e+00
5.400000000000000000e+01,1.964080597271335993e+00
5.500000000000000000e+01,1.964080597301375741e+00
5.600000000000000000e+01,1.964080597211797174e+00
5.700000000000000000e+01,1.964080597326594901e+00
5.800000000000000000e+01,1.964080597271348427e+00
5.900000000000000000e+01,1.964080597301387066e+00
6.000000000000000000e+01,1.964080597211789847e+00
6.100000000000000000e+01,1.964080597326583799e+00
6.200000000000000000e+01,1.964080597271347983e+00
6.300000000000000000e+01,1.964080597301380848e+00
6.400000000000000000e+01,1.964080597211807167e+00
6.500000000000000000e+01,1.964080597326608890e+00
6.600000000000000000e+01,1.964080597271338213e+00
6.700000000000000000e+01,1.964080597301382181e+00
6.800000000000000000e+01,1.964080597211805834e+00
6.900000000000000000e+01,1.964080597326592681e+00
7.000000000000000000e+01,1.964080597271329776e+00
7.100000000000000000e+01,1.964080597301391506e+00
7.200000000000000000e+01,1.964080597211819157e+00
7.300000000000000000e+01,1.964080597326593347e+00
7.400000000000000000e+01,1.964080597271334661e+00
7.500000000000000000e+01,1.964080597301372855e+00
7.600000000000000000e+01,1.964080597211824486e+00
7.700000000000000000e+01,1.964080597326607780e+00
7.800000000000000000e+01,1.964080597271324446e+00
7.900000000000000000e+01,1.964080597301355979e+00
8.000000000000000000e+01,1.964080597211828039e+00
8.100000000000000000e+01,1.964080597326596012e+00
8.200000000000000000e+01,1.964080597271355533e+00
8.300000000000000000e+01,1.964080597301363085e+00
8.400000000000000000e+01,1.964080597211807167e+00
8.500000000000000000e+01,1.964080597326596678e+00
8.600000000000000000e+01,1.964080597271335993e+00
8.700000000000000000e+01,1.964080597301385955e+00
8.800000000000000000e+01,1.964080597211818269e+00
8.900000000000000000e+01,1.964080597326605115e+00
9.000000000000000000e+01,1.964080597271323558e+00
9.100000000000000000e+01,1.964080597301400388e+00
9.200000000000000000e+01,1.964080597211822266e+00
9.300000000000000000e+01,1.964080597326618882e+00
9.400000000000000000e+01,1.964080597271306905e+00
9.500000000000000000e+01,1.964080597301370634e+00
9.600000000000000000e+01,1.964080597211814050e+00
9.700000000000000000e+01,1.964080597326625544e+00
9.800000000000000000e+01,1.964080597271345319e+00
