site,n_tilde
0.000000000000000000e+00,1.985992054055441436e+00
1.000000000000000000e+00,1.991227965170619729e+00
2.000000000000000000e+00,1.989136073970505736e+00
3.000000000000000000e+00,1.989554056536411597e+00
4.000000000000000000e+00,1.987985097602694262e+00
5.000000000000000000e+00,1.987450931839243484e+00
6.000000000000000000e+00,1.986647313114945135e+00
7.000000000000000000e+00,1.986606558705241055e+00
8.000000000000000000e+00,1.986611325776121539e+00
9.000000000000000000e+00,1.986607887339866263e+00
1.000000000000000000e+01,1.986611839825400239e+00
1.100000000000000000e+01,1.986612792108723546e+00
1.200000000000000000e+01,1.986613967585906693e+00
1.300000000000000000e+01,1.986614074018880238e+00
1.400000000000000000e+01,1.986614071940729698e+00
1.500000000000000000e+01,1.986614080652769676e+00
1.600000000000000000e+01,1.986614075141017732e+00
1.700000000000000000e+01,1.986614073745495146e+00
1.800000000000000000e+01,1.986614072540297204e+00
1.900000000000000000e+01,1.986614072353098948e+00
2.000000000000000000e+01,1.986614072355361360e+00
2.100000000000000000e+01,1.986614072343620307e+00
2.200000000000000000e+01,1.986614072350906479e+00
2.300000000000000000e+01,1.986614072353050542e+00
2.400000000000000000e+01,1.986614072354381033e+00
2.500000000000000000e+01,1.986614072354673244e+00
2.600000000000000000e+01,1.986614072354683902e+00
2.700000000000000000e+01,1.986614072354692340e+00
2.800000000000000000e+01,1.986614072354693228e+00
2.900000000000000000e+01,1.986614072354689009e+00
3.000000000000000000e+01,1.986614072354694116e+00
3.100000000000000000e+01,1.986614072354680793e+00
3.200000000000000000e+01,1.986614072354689453e+00
3.300000000000000000e+01,1.986614072354677685e+00
3.400000000000000000e+01,1.986614072354686344e+00
3.500000000000000000e+01,1.986614072354691451e+00
3.600000000000000000e+01,1.986614072354694116e+00
3.700000000000000000e+01,1.986614072354681237e+00
3.800000000000000000e+01,1.986614072354689231e+00
3.900000000000000000e+01,1.986614072354688343e+00
4.000000000000000000e+01,1.986614072354692562e+00
4.100000000000000000e+01,1.986614072354692784e+00
4.200000000000000000e+01,1.986614072354679239e+00
4.300000000000000000e+01,1.986614072354689675e+00
4.400000000000000000e+01,1.986614072354692784e+00
4.500000000000000000e+01,1.986614072354700333e+00
4.600000000000000000e+01,1.986614072354691674e+00
4.700000000000000000e+01,1.986614072354680793e+00
4.800000000000000000e+01,1.986614072354680571e+00
4.900000000000000000e+01,1.986614072354679461e+00
5.000000000000000000e+01,1.986614072354686567e+00
5.100000000000000000e+01,1.986614072354685678e+00
5.200000000000000000e+01,1.986614072354695004e+00
5.300000000000000000e+01,1.986614072354692340e+00
5.400000000000000000e+01,1.986614072354680349e+00
5.500000000000000000e+01,1.986614072354688787e+00
